date,price,market_cap,total_volume
2019-10-09,8180.69113018462,147101302074.693,19349468269.498783
2019-10-10,8573.060086448735,154173400068.15204,21622617282.771305
2019-10-11,8561.51932921772,153974523119.16272,21307956536.769913
2019-10-12,8277.848351085042,148684409190.17136,22522161253.606262
2019-10-13,8308.470967433434,149460560799.4891,18009645880.918533
2019-10-14,8289.497236618896,149295847366.54712,17006193531.89216
2019-10-15,8347.350350085451,150188449071.35995,17384052860.807076
2019-10-16,8175.8631121051185,147132917995.71127,17879549108.634247
2019-10-17,8010.3021797941665,144153894666.31094,18700096464.78663
2019-10-18,8079.931459479744,145395122717.3465,17154383746.943813
2019-10-19,7957.314093995798,143241128773.44717,18867966948.333694
2019-10-20,7949.802268609832,143016860664.09183,16704267725.143393
2019-10-21,8208.362621758712,147845092519.85434,18477598769.79049
2019-10-22,8220.91853113097,147972317568.96027,17608633115.73991
2019-10-23,8045.294246807262,144778678025.77008,19789278104.487
2019-10-24,7468.5325324369,134533554377.15782,23372887462.736748
2019-10-25,7433.915345679171,133881191476.35277,18827850066.723927
2019-10-26,8652.030029867461,155391555503.11636,33573878835.9482
2019-10-27,9217.236031536286,166118326255.2487,49973845766.74797
2019-10-28,9502.020114436129,171191596562.45987,38396780063.80312
2019-10-29,9239.897283779665,166074573773.0519,36102429175.35568
2019-10-30,9407.163351459427,169552821617.46747,32395177164.64729
2019-10-31,9171.874474054188,165289440818.62827,30846909824.024616
2019-11-01,9151.824594459767,165197797836.50772,30452200168.00832
2019-11-02,9233.413801605904,166428932044.73645,28239184318.818405
2019-11-03,9302.83461784109,167702162283.47888,24723381192.255867
2019-11-04,9204.286350451268,166118344447.8207,24204135432.760372
2019-11-05,9378.953914330921,169099256441.51648,30915689705.65933
2019-11-06,9300.373963047077,167676477990.56866,30247351915.79828
2019-11-07,9340.048651574896,168462131862.39618,28787468129.58143
2019-11-08,9221.073784983802,166326340114.0134,27099310469.653824
2019-11-09,8795.896069400225,158619022798.02048,30263888374.64715
2019-11-10,8809.78367388588,159050488591.96796,22726115538.66086
2019-11-11,9043.673292397065,162996713000.82236,24973742612.68736
2019-11-12,8729.917418490728,157759659438.00317,24569575079.59694
2019-11-13,8806.751998954014,158722325407.9381,25677565875.96828
2019-11-14,8770.78082523136,158380664653.97025,22919706604.19164
2019-11-15,8652.025288272329,156230551241.27246,24149531741.878155
2019-11-16,8480.435541874604,152925645908.6678,27102692384.575447
2019-11-17,8496.376959145864,153343011226.43033,21153024163.074257
2019-11-18,8508.499434051764,153491320212.84177,22808991914.563442
2019-11-19,8202.834446107912,148089631526.6356,25563738775.736923
2019-11-20,8138.831605359057,146797393103.30997,24993518393.55118
2019-11-21,8095.865638011639,146173851045.95633,23442272034.865948
2019-11-22,7632.494765498649,137741605692.4732,26390689050.100677
2019-11-23,7293.013949172297,131796120680.40385,39111609334.13761
2019-11-24,7309.689243566324,132153647357.58482,23984198665.43141
2019-11-25,6935.73862740252,126056411448.4486,25073885715.215588
2019-11-26,7118.264883393205,128442554040.63123,34693320000.26776
2019-11-27,7157.684731054473,129550686418.96344,25650766567.61929
2019-11-28,7483.754192176799,135280930611.90535,28972696169.33813
2019-11-29,7438.621769308849,134540136588.5858,22282583660.62635
2019-11-30,7720.865011260837,139585890644.02713,23595242633.932213
2019-12-01,7556.397585815771,136619988247.82372,19070509164.52246
2019-12-02,7405.808478752477,133806709251.17145,22892863739.73771
2019-12-03,7308.982444423794,132186853223.4845,19403364522.996704
2019-12-04,7286.080951511441,131920184619.24728,17246866850.787033
2019-12-05,7209.971417454778,130707605071.54597,24794733347.334072
2019-12-06,7373.782498577651,133644089121.62451,22344057773.817043
2019-12-07,7530.922830404948,135763797983.31136,20930338571.63358
2019-12-08,7493.545154556748,135655571430.9959,17579259210.777077
2019-12-09,7508.315669139108,135886870643.2531,17330633418.24195
2019-12-10,7347.036951245358,133091781420.79082,19646929698.93577
2019-12-11,7233.950487171398,130970047495.47795,19546221321.506252
2019-12-12,7197.426825880834,130242932604.26935,18016936696.22855
2019-12-13,7200.7070180298015,130489545691.80917,19829801017.961727
2019-12-14,7247.350277010915,131188243085.0565,18535665729.09757
2019-12-15,7081.740255265727,128114177662.37697,19497758114.150417
2019-12-16,7108.563021778046,128886696696.6067,18896096612.075874
2019-12-17,6901.036915336086,124984942945.9272,22208927988.54228
2019-12-18,6627.162514553135,119931733577.11955,26481385708.660343
2019-12-19,7274.768503792503,131230049166.53404,57308255783.65001
2019-12-20,7152.558691632884,129498636860.963,23539013331.219044
2019-12-21,7185.439179630756,130122764301.36633,22483207163.876167
2019-12-22,7141.554857046259,129342305760.32504,18632480432.842224
2019-12-23,7488.196174601466,135086328271.26213,24325792143.84145
2019-12-24,7335.207616177015,132931613272.25092,30235862118.677433
2019-12-25,7266.60819662888,131358497318.59528,26519710985.47972
2019-12-26,7204.1848756885975,130643567866.79239,23546783550.72025
2019-12-27,7208.489307892152,130768750218.36032,24771695136.045387
2019-12-28,7247.62371236525,131349923253.42535,25893684880.003193
2019-12-29,7307.887522683333,132567576727.86806,21437778061.8769
2019-12-30,7394.029285530991,133997529973.30914,22035194451.00931
2019-12-31,7240.4289122518185,131377523457.07199,22320671263.717125
2020-01-01,7195.153895430029,130394101535.60994,21187883711.18498
2020-01-02,7193.7546679601,130422953817.668,18123516838.8979
2020-01-03,6963.853353983485,126280790200.20206,20313194628.09452
2020-01-04,7300.34693530511,132766262579.09486,31015776262.21867
2020-01-05,7351.377053166627,133474716218.18333,20611640058.34164
2020-01-06,7349.972248050628,133388991086.87987,21929224570.56102
2020-01-07,7734.675515785289,140557168287.4443,28148518761.51164
2020-01-08,8147.415237636371,147798610895.50055,34823187724.289955
2020-01-09,8045.789124592971,146089575425.2795,39971512000.06816
2020-01-10,7832.795643840387,141913856953.47913,29276053440.88472
2020-01-11,8180.513169803805,146879934259.3087,35777298156.26295
2020-01-12,8012.085781814529,145561586658.57422,31504583511.03613
2020-01-13,8171.401185320944,148204228775.38776,27533390875.51989
2020-01-14,8110.647964503772,147446058196.45944,27962176780.628242
2020-01-15,8801.871213137745,159481192213.82108,55384169405.51928
2020-01-16,8820.85010599613,159960761751.8495,48160401007.254
2020-01-17,8720.91950137424,158412991117.64667,36462155571.2176
2020-01-18,8902.568995225329,161848747742.1508,41671910798.34088
2020-01-19,8906.902675151074,161823609428.34625,36801813631.51236
2020-01-20,8690.380569544623,157906057309.30655,39242297095.94223
2020-01-21,8631.253954333763,156848009983.54858,29527689342.88548
2020-01-22,8724.818622931474,158564958350.98007,27057681779.746685
2020-01-23,8665.436914096897,157502652064.02246,25628542094.50134
2020-01-24,8415.956027335538,152984928858.5764,30696020541.207973
2020-01-25,8432.096675789418,153294353936.51035,30691734305.128674
2020-01-26,8348.665665079325,151794495723.25214,26582198966.298725
2020-01-27,8595.728298493115,156302144661.30927,30241155463.270596
2020-01-28,8879.335548714553,161473602737.4275,39661537339.92209
2020-01-29,9320.805853868467,169518428144.8912,49812761504.1306
2020-01-30,9276.893821086494,168738228801.50467,47273353143.75747
2020-01-31,9509.80513557522,172993102966.37723,51037775414.9802
2020-02-01,9308.060285564778,169340144566.23718,50102814005.68021
2020-02-02,9363.22420680057,170361167834.16483,48307978233.84802
2020-02-03,9338.416631939404,169926610304.08496,55025402183.682236
2020-02-04,9308.91270229121,169406963182.6937,56824765307.81458
2020-02-05,9179.95928107711,167075369075.11478,55377658455.62325
2020-02-06,9592.18387389791,174596806174.2994,65675565620.91084
2020-02-07,9744.636578159387,177388314197.5645,71141695218.03949
2020-02-08,9799.448455824684,178414902529.15167,69495711755.62915
2020-02-09,9890.701658194865,180081607384.42255,71561797135.19986
2020-02-10,10148.379719131783,184792100015.16357,78110955304.52135
2020-02-11,9890.121224019967,180145850760.05313,81406687324.35088
2020-02-12,10226.925769215322,186262984851.99295,38930644711.90421
2020-02-13,10328.897565836414,188132988212.86746,45456624047.83392
2020-02-14,10221.260309201634,186190344916.03287,54151236617.55855
2020-02-15,10320.157140513991,187680301470.73926,50206573483.049774
2020-02-16,9894.136123789158,180265718400.57037,51460340288.898056
2020-02-17,9943.673602578743,181221481668.7407,42364906261.0548
2020-02-18,9723.605026422496,176547652266.39673,48517591137.467995
2020-02-19,10133.817417084678,184918071499.10074,54648014949.72496
2020-02-20,9618.409248250406,175312937106.92148,50502739123.75383
2020-02-21,9608.16918128246,174871048291.16623,53579139400.80847
2020-02-22,9673.011800270346,176701844101.55685,37678167400.71924
2020-02-23,9658.606058375473,176097270350.4831,32555342237.084362
2020-02-24,9946.716123467522,181368043820.09412,38743680759.32858
2020-02-25,9670.9608064677,175872097740.40662,41928789500.12296
2020-02-26,9345.342701734848,170478976467.6238,39441760776.318504
2020-02-27,8801.657129472504,160731785487.8149,45140119229.636024
2020-02-28,8781.175282202359,160149975301.41962,43045469000.97675
2020-02-29,8717.331431359424,159030381910.26715,41297721067.30182
2020-03-01,8552.989118581636,156047250857.11172,33291626663.006737
2020-03-02,8567.802248679225,155934421965.2728,34310775733.322155
2020-03-03,8905.876104262194,162521881368.8758,59776629742.57125
2020-03-04,8756.718576742549,159816567727.14258,68336042797.3885
2020-03-05,8758.646993191916,159869936941.09732,38832067216.87788
2020-03-06,9038.870323233425,165070261612.788,38122635173.15044
2020-03-07,9135.84506603321,166791067805.42844,41388087588.44269
2020-03-08,8902.20195010789,162543409238.00458,36764763103.12236
2020-03-09,8041.365538071835,147076617271.6885,39132209137.697235
2020-03-10,7921.33200691072,144664117909.4077,45678665163.11017
2020-03-11,7906.731528510632,144410718987.88852,40882213633.94649
2020-03-12,7935.522040170545,144948460093.29614,38689036552.81125
2020-03-13,5142.990459018316,93092131086.97026,50009548492.07486
2020-03-14,5542.819542373153,101262945297.35811,74329688818.10397
2020-03-15,5214.189112383918,95216478864.65564,36054625746.82817
2020-03-16,5397.93335743919,98632587514.00247,32985693209.74783
2020-03-17,5032.501351487721,91962797384.28253,44034438467.966835
2020-03-18,5389.41577503409,98079756006.79294,36007089253.822556
2020-03-19,5376.280747845438,98259998309.05324,37618067230.41405
2020-03-20,6170.200600237675,112778383593.49141,48056214948.15649
2020-03-21,6195.603505257629,113030383272.51407,50936770688.25396
2020-03-22,6145.770891252399,112349835902.32983,40189198131.46317
2020-03-23,5859.647430299388,107128564670.89128,37255748385.30394
2020-03-24,6456.347485963419,118046727572.5451,45578824447.64577
2020-03-25,6730.173782371188,123064256188.85924,45846522059.373184
2020-03-26,6695.9006183977235,122445336599.19923,42082295491.03078
2020-03-27,6765.56207892991,123732739823.4625,34840544710.10888
2020-03-28,6397.826328325604,117019679177.81361,32910551599.472366
2020-03-29,6255.000398693634,114171796491.49913,35231848358.55144
2020-03-30,5915.337154791903,108551603303.50957,25923471292.176422
2020-03-31,6403.141235565223,117151628726.53436,34907149977.57921
2020-04-01,6421.70541388854,117750205634.39989,32287674952.1782
2020-04-02,6640.797666310131,120921617010.34784,35886963977.71526
2020-04-03,6807.897017890566,124719708453.63535,47638672293.73783
2020-04-04,6732.852018394612,123234164427.70816,39867535857.25387
2020-04-05,6859.424923721944,125564427826.17566,35009177102.13241
2020-04-06,6788.048272605917,124272363451.93964,31885662165.01491
2020-04-07,7297.635558289496,133484854333.44951,45370138560.82485
2020-04-08,7196.782202442051,131782164465.85344,43386074290.71468
2020-04-09,7342.291601148024,134518720640.0234,38922547592.862114
2020-04-10,7294.488875121554,133598651281.71776,34921486435.060486
2020-04-11,6864.694257006497,125740858699.27551,37828011010.9016
2020-04-12,6878.781212589853,125980543742.36499,30280054180.28837
2020-04-13,6913.158787469097,126655463658.31227,34544392366.04943
2020-04-14,6857.538537511484,125651103790.21225,38062368291.08157
2020-04-15,6860.17853570111,125713883015.64563,33837365577.44977
2020-04-16,6629.431738031291,121499498109.80829,29692916171.011845
2020-04-17,7059.92622475854,129402884477.95892,45752002264.274315
2020-04-18,7035.261503989225,128961704237.38853,31701906839.621475
2020-04-19,7242.5109294929825,132775323305.43571,30035235468.3311
2020-04-20,7127.511949689152,130680700686.31035,29714765522.325314
2020-04-21,6856.456278354705,125724610427.89977,35276609104.457115
2020-04-22,6842.038597634602,125473149029.1152,30093303601.39072
2020-04-23,7109.995291181778,130398643209.39326,30819547915.3444
2020-04-24,7382.793144116689,135414822709.73111,41032858925.23595
2020-04-25,7495.393587498606,137493716065.4006,33233126912.999897
2020-04-26,7538.557687279841,138298135122.85803,31610167152.118294
2020-04-27,7683.867415083342,140977260141.33173,33760863612.125053
2020-04-28,7774.281554448049,142649802462.8293,35205525351.89531
2020-04-29,7758.230255185947,142370212777.1421,32855687796.969097
2020-04-30,8744.430287016561,160483573440.17792,60399592065.54053
2020-05-01,8610.63580374089,158042623264.3916,65838312160.09067
2020-05-02,8824.818413551968,161989355178.82224,44773967197.55202
2020-05-03,8966.307014689282,164603123455.99927,39177855720.33245
2020-05-04,8888.671912686868,163036842346.68604,45617019157.37323
2020-05-05,8884.407813577056,162341412439.88123,44698213713.39127
2020-05-06,9003.240557621584,165335617639.04947,43436234291.97107
2020-05-07,9144.68703972007,167950864937.1468,48538811466.802704
2020-05-08,9959.166416261767,182927847431.44946,61712313964.69186
2020-05-09,9821.81131529702,180421762956.3486,50955646313.40579
2020-05-10,9566.777187205966,175752574354.63544,46706541180.09866
2020-05-11,8752.617087745832,160814678353.7077,61704475184.53314
2020-05-12,8604.75159101983,158113540964.46692,57996080837.490005
2020-05-13,8788.466749414652,161474125336.405,39515455755.72524
2020-05-14,9283.08601265873,170593350055.82486,44239951916.52319
2020-05-15,9796.494527024528,179398095871.3398,52076585310.72393
2020-05-16,9309.29535940684,170983863891.47488,44866846516.37974
2020-05-17,9375.29710843331,172309401206.74423,34146492788.290554
2020-05-18,9666.32719340344,177224284369.1316,35650032953.969925
2020-05-19,9708.439858793108,178446153576.46417,38922896809.95441
2020-05-20,9760.198937162193,179127815802.66245,37077538114.72087
2020-05-21,9526.50759300584,175227227252.9058,34829170074.82492
2020-05-22,9059.962506871727,166569335290.8396,35965016693.72406
2020-05-23,9131.767275081993,168309812992.5134,27700943119.83718
2020-05-24,9170.361063506127,168614573110.75775,26159735072.083897
2020-05-25,8731.848525870651,161407638875.36517,29437505507.203728
2020-05-26,8883.691769863415,163333743988.58344,29130957734.103832
2020-05-27,8839.130663273247,162547226896.53772,26860828302.61543
2020-05-28,9174.118563996424,168615778509.82266,28916177009.890633
2020-05-29,9546.04563503715,175534414971.32306,31771100326.33337
2020-05-30,9427.120373393418,173355014878.4796,28880265574.932682
2020-05-31,9662.70587254818,177978616382.68933,30231487421.644287
2020-06-01,9466.961781429516,174105710752.04755,27396663221.152317
2020-06-02,10167.93069332851,186932702065.96875,33702539853.509113
2020-06-03,9515.243858655718,175463166971.51956,36841150778.6441
2020-06-04,9645.227869360308,177416480472.83005,25222025158.95508
2020-06-05,9776.20299178848,179830985954.85498,24903069188.397156
2020-06-06,9636.965527050057,177373937377.29663,23447982002.19483
2020-06-07,9662.858709002241,177901732349.93213,19374357195.06036
2020-06-08,9738.603356828593,179167717944.46164,23856639264.762486
2020-06-09,9773.02951309516,179810911053.20026,21154971285.09144
2020-06-10,9767.00531665552,179709840753.7975,22844271951.206215
2020-06-11,9874.898681832236,181705166673.57462,24398738299.650776
2020-06-12,9325.996856202635,171615707160.27472,31225155444.61979
2020-06-13,9469.533297509908,174266571295.67957,23601462338.138706
2020-06-14,9469.473456163696,174275005803.05463,19693461096.502857
2020-06-15,9345.960907722063,172116372679.33923,18836155988.901707
2020-06-16,9431.719262201745,173598215783.88248,29160908896.896835
2020-06-17,9524.92661691022,175075304218.30185,26391020757.045525
2020-06-18,9463.361414311787,174231189757.1904,23643218251.137486
2020-06-19,9399.767217129216,173034439845.62103,20601074385.503212
2020-06-20,9312.780104497786,171101646024.0128,23738525501.71876
2020-06-21,9360.247968201687,172323213442.3655,19774464252.766605
2020-06-22,9298.360829121417,171192409474.1401,18986237382.053703
2020-06-23,9678.683208975835,178128652479.62244,24768621256.838917
2020-06-24,9624.684291831398,177187041226.59833,17756804210.055347
2020-06-25,9288.061774486938,171028279701.5032,23183760291.75444
2020-06-26,9258.667161007706,170495281892.45944,23499175984.21671
2020-06-27,9166.486360416233,168807143703.19455,22429204010.635517
2020-06-28,9013.90556467614,166004979429.79742,21515626881.09779
2020-06-29,9139.903276297824,168334049772.4726,19665935216.70147
2020-06-30,9185.166540651147,169175896894.16483,19754459582.74716
2020-07-01,9149.721996758017,168558715595.07886,19741435780.48584
2020-07-02,9230.672998590804,170031996602.76715,20005031554.019035
2020-07-03,9094.318072166905,167604994105.34857,19379463385.296654
2020-07-04,9071.3850427828,167116284671.21997,17420495829.39433
2020-07-05,9132.908369533492,168258822207.29507,16643732672.692139
2020-07-06,9087.407312582163,167429736492.90482,17324463886.377956
2020-07-07,9342.376492626678,172136257752.3712,21987059041.689262
2020-07-08,9253.630980242333,170510411872.0138,18945747769.31741
2020-07-09,9432.172515827939,173809293389.63837,20708592426.03485
2020-07-10,9235.716302064242,170198606143.6283,19480413474.236183
2020-07-11,9282.913638839902,171104767641.88345,18224423467.7428
2020-07-12,9234.314674712627,170191069703.26535,16167064476.282873
2020-07-13,9297.479635872663,171364106456.32056,17173962879.687658
2020-07-14,9240.76251972468,170370727819.23874,18245667827.005356
2020-07-15,9247.060695963813,170451532161.73575,19147263017.229504
2020-07-16,9203.371435179699,169758848797.9732,16565948994.90621
2020-07-17,9136.483376363976,168496782960.8989,18760484380.276333
2020-07-18,9156.276583115488,168760444137.05035,16500659021.756384
2020-07-19,9168.402736564132,169031588403.36658,15638459042.903372
2020-07-20,9202.615839500108,169692625141.8043,16085385661.984406
2020-07-21,9163.159654576915,168936986921.46805,17080393205.34609
2020-07-22,9384.379751903267,173036757675.6725,20048075731.25112
2020-07-23,9514.304987626969,175370017196.6754,19702428931.328556
2020-07-24,9589.81771944117,176821599773.56787,26966148756.408127
2020-07-25,9535.93879573746,175865705417.72916,35810926084.94321
2020-07-26,9691.825138917147,178740874539.49573,36726067828.3661
2020-07-27,9925.751397476346,183064851468.00018,19713211084.56171
2020-07-28,10962.258481207355,202191797991.40768,34694788843.590096
2020-07-29,10904.916526918994,201144184191.06567,27637575180.450962
2020-07-30,11093.612240442404,204969785090.6761,23642111784.048485
2020-07-31,11116.307163685275,205200775318.21756,22265381996.186665
2020-08-01,11325.5515272739,208933774575.1489,22329797905.441616
2020-08-02,11812.094307268515,217741425308.62857,26198946496.277836
2020-08-03,11066.306240590267,204126077224.646,27584591853.069736
2020-08-04,11230.907762749297,207218525401.74573,20583344056.841503
2020-08-05,11181.917508034885,206583502227.55646,20527193170.963608
2020-08-06,11719.26352395155,216249264843.70206,22359870185.20913
2020-08-07,11768.127742240009,217128467890.10898,21793317050.968628
2020-08-08,11571.487980683192,213579066889.25037,21624736673.079872
2020-08-09,11739.131006414418,216526346494.08014,17286825185.217506
2020-08-10,11682.851469154939,215621627427.59085,17051550190.814676
2020-08-11,11862.938012702563,218920276229.41245,24145919191.344177
2020-08-12,11398.671060896633,210825577055.42203,24448699831.26472
2020-08-13,11579.867951602135,213770877597.90494,22803776234.97776
2020-08-14,11817.164038803397,217185020504.78033,24755770184.138535
2020-08-15,11777.391322489924,216916952670.3025,21650925951.996807
2020-08-16,11864.905810156475,219049736823.3334,21285690552.515503
2020-08-17,11901.776488302461,219750735622.69547,19209711614.40851
2020-08-18,12272.465808160425,226536103501.8635,25481896190.555748
2020-08-19,11949.610970628193,220980135332.21396,24825715158.705486
2020-08-20,11733.278970862082,216660276172.5052,23384200655.888924
2020-08-21,11861.83657727968,219044968220.88754,20353349054.591465
2020-08-22,11515.124298729217,212896669545.7498,23406354443.011192
2020-08-23,11676.385305081287,215641597239.98148,19572783953.57896
2020-08-24,11647.928120934363,215347356765.4613,18467219109.184135
2020-08-25,11758.828120368864,217410678530.35837,20061559392.103256
2020-08-26,11350.753473213,209658632328.37,23423332918.936924
2020-08-27,11465.002564032086,211778947737.22385,20869928785.800804
2020-08-28,11300.398363810944,208747591910.15524,21595917446.043972
2020-08-29,11519.118388160729,212799723684.94672,19271253870.82992
2020-08-30,11481.481823317012,212114842611.5429,18415439613.538937
2020-08-31,11701.004008657852,216179629567.18042,19909556666.601448
2020-09-01,11672.324104943627,215921598551.33038,21077276617.8664
2020-09-02,11895.225345345636,221315690777.34525,25232603061.53493
2020-09-03,11418.254756916149,210746091569.71368,26038738388.798878
2020-09-04,10197.459822768922,188438095255.46017,49411126240.51858
2020-09-05,10484.470392265588,194040447575.93134,27623487077.06882
2020-09-06,10177.789718049991,188092098308.3525,56430042198.69171
2020-09-07,10260.0177277544,189621410257.03525,28801019507.333485
2020-09-08,10359.445216989981,191501904758.68698,26560146962.23275
2020-09-09,10125.014956069688,186825391248.7263,47780699209.09236
2020-09-10,10230.154699360752,188757938083.84296,21357083446.312523
2020-09-11,10342.159391205681,191180566587.0585,77545788530.61436
2020-09-12,10378.223044584596,192111562749.9339,20796810115.947914
2020-09-13,10439.38467226404,192997988416.4807,19955498078.251053
2020-09-14,10328.866065987393,190922719938.2308,21057424433.480133
2020-09-15,10661.096235144483,197010021430.2403,23526143436.490395
2020-09-16,10787.58020807624,199044338127.62628,23802088944.396893
2020-09-17,10952.249969107099,202524001250.4926,24459086808.776905
2020-09-18,10937.996396960929,202358479464.18542,23547167125.342415
2020-09-19,10927.150310293275,202091264904.96927,20681771888.399273
2020-09-20,11083.99836119821,204994315602.9869,18334274060.30012
2020-09-21,10923.32666818137,202032519471.26855,20161733906.963223
2020-09-22,10439.522488792423,193677795064.08533,23757059692.357033
2020-09-23,10527.58784673943,194731087415.28983,19866578108.977962
2020-09-24,10223.784106392732,189120580778.46335,19981974722.351273
2020-09-25,10726.530083321983,198514026300.17914,21348447554.09249
2020-09-26,10681.993848113701,197616950282.06653,19119761059.475536
2020-09-27,10743.19287975935,198687083452.04324,16886146730.050009
2020-09-28,10765.300521660893,199236216251.43555,17639951627.948776
2020-09-29,10672.02854425897,197720212770.89465,19869963340.485493
2020-09-30,10837.516586513004,200532996047.58585,18308943800.639038
2020-10-01,10770.881347466415,199310441688.83572,18558607662.6852
2020-10-02,10627.976063963179,196617081790.5188,20889752499.95891
2020-10-03,10572.674843011133,195660035179.73257,21258724984.475838
2020-10-04,10546.65625537982,195188285650.34625,16039831144.937496
2020-10-05,10670.700811335208,197494664453.7935,16029160487.55924
2020-10-06,10784.94940309411,199530129891.0881,17853484006.269306
2020-10-07,10605.95779130622,196314284797.01337,19419734685.095844
2020-10-08,10668.011010796896,197575523784.584,17222472599.6063
2020-10-09,10888.666546835811,201518932273.67853,19767968267.462948
2020-10-10,11063.2523862591,204809205392.17957,19254933802.105747
2020-10-11,11286.541942043945,209268690952.5854,19496631246.27072
2020-10-12,11377.814876756858,210799352797.1382,16270141989.732687
2020-10-13,11543.183760771468,213726225963.20517,20957733313.86495
2020-10-14,11426.105544220427,211576163357.66504,19556025069.397404
2020-10-15,11435.57243757972,211756280001.1405,20441486195.023685
2020-10-16,11495.584995733887,212878404236.874,20511481706.663586
2020-10-17,11319.097785677623,209993205751.02322,20436703034.239178
2020-10-18,11365.814131026178,210421523306.69058,15650920221.099894
2020-10-19,11495.899975689872,212752326976.49207,15569792414.423223
2020-10-20,11752.146863919786,217391050812.65872,18121468516.27194
2020-10-21,11908.708923246453,220404884318.97812,21431994055.82887
2020-10-22,12806.435726727443,236717318526.15692,29314287990.069
2020-10-23,12951.044060038126,240257678153.83536,25070864646.764915
2020-10-24,12928.072296348406,239590543523.72256,21379873277.585674
2020-10-25,13106.04601925958,242785151288.07916,19302801174.758503
2020-10-26,13021.410842124118,241326618198.73062,18998745579.318
2020-10-27,13060.79221208406,242141178089.60794,21507619985.694366
2020-10-28,13655.185415883081,253004886697.36078,23918511528.069115
2020-10-29,13282.999348292438,245661872194.44214,26825856788.112816
2020-10-30,13441.878496031612,249545455596.3296,22860841953.831577
2020-10-31,13537.174271524887,250845436637.92026,23482756915.113663
2020-11-01,13778.637638352931,255329261020.6163,22691200479.405403
2020-11-02,13720.361465146289,254260250527.50497,19771957707.937115
2020-11-03,13558.361795524168,251266177558.48047,22630851230.49477
2020-11-04,13989.976358180447,259277183164.55063,22602862338.46403
2020-11-05,14101.716050813722,261103557610.74826,25857225138.46526
2020-11-06,15553.331701081443,288118007577.42645,36313255719.023285
2020-11-07,15548.312145063144,288563189165.38806,34523587704.57108
2020-11-08,14818.45891122149,274687727889.983,30369855794.73288
2020-11-09,15496.316149147417,287116472704.3936,24082570971.891495
2020-11-10,15335.342198178862,284292217075.7686,29501754042.78257
2020-11-11,15278.70965979927,283242342238.5137,21918753732.66584
2020-11-12,15686.905986213233,291215273242.1888,23990613793.268227
2020-11-13,16265.149252483357,301529322417.4614,28001128791.211353
2020-11-14,16326.81487507908,302672502422.09,24826304419.55837
2020-11-15,16095.561510630652,298290647831.24426,22096608221.167004
2020-11-16,15984.673784156614,296277008765.18964,19184714602.510406
2020-11-17,16714.40386322188,309857769717.0289,24606359052.384533
2020-11-18,17651.82042768171,327448838765.29767,31572384445.72333
2020-11-19,17829.934958345126,330792375072.03064,40089857655.31074
2020-11-20,17819.75743096837,330526082018.5286,30586797551.711708
2020-11-21,18628.813489036198,345552251091.15924,28731271104.013725
2020-11-22,18689.528655825852,346623937352.1668,31201880851.778336
2020-11-23,18390.61184379203,342078349285.0962,33010231293.95878
2020-11-24,18360.693300385865,340635146714.39825,33389683851.4282
2020-11-25,19091.524181728702,354209935573.8031,49429532567.3455
2020-11-26,18753.288921684914,348158099247.1633,32146102840.277466
2020-11-27,17138.029512395206,317999016791.45123,48738957776.520256
2020-11-28,17140.27555252362,318057301370.37897,30680336583.342796
2020-11-29,17718.972832629497,328812520405.74207,24501260966.046284
2020-11-30,18169.95420978285,336495192223.0139,23940328528.71234
2020-12-01,19609.52143957559,363927715778.6875,36160827241.441734
2020-12-02,18857.417371118165,349587593227.14185,38614628143.57325
2020-12-03,19208.398191994624,356517705143.29443,28923102074.82652
2020-12-04,19435.20484740911,360661550057.2975,24342606870.708958
2020-12-05,18711.226549886927,347850442856.6359,26369871383.262005
2020-12-06,19139.111575237486,355244908734.6481,23333284386.26552
2020-12-07,19325.55411859109,358762118305.1145,21832193872.698597
2020-12-08,19198.806493935343,356587934226.10187,22034483383.94943
2020-12-09,18336.514581297808,340435142947.90857,26799991795.55794
2020-12-10,18564.986455688137,344693077429.9694,29806757748.847992
2020-12-11,18262.058384653155,339714540194.3479,24092658533.60422
2020-12-12,18058.027339569555,335310805699.2893,26080197328.252396
2020-12-13,18807.09540322016,349235537025.78625,21918803313.730873
2020-12-14,19151.13442340493,355642790361.31714,23550581096.074562
2020-12-15,19259.97047153096,357681110300.36426,21638023119.81534
2020-12-16,19432.362456862407,360542942204.959,24173322660.107285
2020-12-17,21317.66213678684,396179736655.63983,39062639738.04841
2020-12-18,22805.65580598891,423587689809.2768,60693764158.56218
2020-12-19,23120.57055156752,429459534590.4159,37000188847.409645
2020-12-20,23863.85484171969,443289431125.4617,35252972899.69343
2020-12-21,23518.31842054723,436893169132.7113,32907758817.840942
2020-12-22,22840.991707188354,424329939581.7774,38423396405.393135
2020-12-23,23794.79330262859,441752551013.19135,38733771616.273865
2020-12-24,23308.12723217715,433051601800.69293,42917744239.8244
2020-12-25,23760.287048542956,441614502954.16315,36826373658.97133
2020-12-26,24671.107714415415,458416319552.32434,36622874229.82892
2020-12-27,26476.130137019492,491978602969.93176,41995154622.74047
2020-12-28,26423.22879190229,493427450341.26013,56654980595.93094
2020-12-29,27125.384120651503,503712223153.6673,42186521237.4668
2020-12-30,27424.538954606684,509680257177.0481,38081840205.60215
2020-12-31,28837.28852895899,535967306917.84125,43341140482.282166
2021-01-01,29022.41839530417,539438036435.6701,43503516563.294876
