"Date","Price","Open","High","Low","Vol.","Change %"
"08/23/2013","486.82","496.12","497.89","482.78","54.17K","-1.87%"
"08/22/2013","496.12","499.82","503.92","494.40","53.03K","-1.31%"
"08/21/2013","502.70","504.77","504.78","497.01","53.82K","-0.42%"
"08/20/2013","504.81","509.59","510.59","504.11","65.90K","-1.22%"
"08/19/2013","511.02","507.27","513.34","507.16","61.78K","0.64%"
"08/16/2013","507.79","508.22","510.22","505.48","60.58K","-0.08%"
"08/15/2013","508.22","505.03","509.60","505.03","63.49K","0.92%"
"08/14/2013","503.57","498.51","503.89","496.35","35.78K","1.17%"
"08/13/2013","497.73","499.46","502.63","497.40","36.52K","-0.35%"
"08/12/2013","499.46","501.35","501.39","497.53","31.95K","-0.23%"
"08/09/2013","500.62","498.88","502.04","498.88","28.10K","0.48%"
"08/08/2013","498.22","499.53","503.51","497.05","28.33K","-0.38%"
"08/07/2013","500.10","496.95","502.26","495.02","40.45K","0.71%"
"08/06/2013","496.56","492.69","496.56","491.91","34.42K","0.59%"
"08/05/2013","493.66","494.38","496.74","492.75","29.58K","-0.20%"
"08/02/2013","494.66","493.33","495.71","493.02","26.27K","0.45%"
"08/01/2013","492.43","490.90","494.31","489.57","31.50K","0.12%"
"07/31/2013","491.85","488.10","493.10","487.10","41.62K","0.68%"
"07/30/2013","488.54","485.78","490.36","485.74","30.66K","0.59%"
"07/29/2013","485.69","493.81","494.36","485.56","32.83K","-1.67%"
"07/26/2013","493.93","493.50","495.16","487.92","43.41K","0.44%"
"07/25/2013","491.78","493.75","495.85","491.71","42.25K","-0.49%"
"07/24/2013","494.18","503.67","504.27","493.36","60.42K","-2.00%"
"07/23/2013","504.29","506.16","508.64","504.22","53.03K","-0.37%"
"07/22/2013","506.16","505.11","507.71","501.63","54.39K","0.48%"
"07/19/2013","503.76","499.64","505.38","499.28","48.11K","1.39%"
"07/18/2013","496.84","495.68","500.51","494.23","53.15K","-0.13%"
"07/17/2013","497.50","496.38","498.42","493.37","42.12K","0.26%"
"07/16/2013","496.22","494.66","497.83","493.74","42.32K","0.43%"
"07/15/2013","494.10","496.12","498.32","492.95","43.48K","0.02%"
"07/12/2013","493.99","485.14","493.99","485.13","51.91K","1.97%"
"07/11/2013","484.47","484.38","485.44","482.11","35.04K","0.01%"
"07/10/2013","484.43","487.81","489.83","484.43","32.64K","-0.22%"
"07/09/2013","485.50","483.96","485.50","481.14","29.84K","0.57%"
"07/08/2013","482.77","485.24","485.95","480.58","40.65K","-0.60%"
"07/05/2013","485.66","488.06","489.99","485.22","38.32K","-0.32%"
