"Date","Price","Open","High","Low","Vol.","Change %"
"03/16/2012","496.87","496.87","496.87","496.87","","-1.18%"
"03/15/2012","502.82","502.82","502.82","502.82","","2.36%"
"03/14/2012","491.23","491.23","491.23","491.23","","0.99%"
"03/13/2012","486.42","486.42","486.42","486.42","","0.78%"
"03/12/2012","482.65","482.65","482.65","482.65","","-0.90%"
"03/09/2012","487.03","487.03","487.03","487.03","","-0.41%"
"03/08/2012","489.05","489.05","489.05","489.05","","-3.33%"
"03/07/2012","505.90","505.90","505.90","505.90","","-0.49%"
"03/06/2012","508.41","508.41","508.41","508.41","","-3.15%"
"03/05/2012","524.94","524.94","524.94","524.94","","4.25%"
"03/02/2012","503.54","503.54","503.54","503.54","","2.55%"
"03/01/2012","491.01","491.01","491.01","491.01","","1.20%"
"02/29/2012","485.18","485.18","485.18","485.18","","0.89%"
"02/28/2012","480.89","480.89","480.89","480.89","","-1.02%"
"02/27/2012","485.85","485.85","485.85","485.85","","1.69%"
"02/24/2012","477.77","477.77","477.77","477.77","","0.29%"
"02/23/2012","476.40","476.40","476.40","476.40","","1.15%"
"02/22/2012","470.97","470.97","470.97","470.97","","1.88%"
"02/21/2012","462.27","462.27","462.27","462.27","","-0.68%"
"02/20/2012","465.44","465.44","465.44","465.44","","3.15%"
"02/17/2012","451.22","451.22","451.22","451.22","","1.73%"
"02/16/2012","443.54","443.54","443.54","443.54","","-0.57%"
"02/15/2012","446.08","446.08","446.08","446.08","","-0.92%"
"02/14/2012","450.22","450.22","450.22","450.22","","0.89%"
"02/13/2012","446.23","446.23","446.23","446.23","","-2.62%"
"02/10/2012","458.23","458.23","458.23","458.23","","-1.40%"
"02/09/2012","464.73","464.73","464.73","464.73","","0.81%"
"02/08/2012","460.98","460.98","460.98","460.98","","2.60%"
"02/07/2012","449.31","449.31","449.31","449.31","","0.41%"
"02/06/2012","447.47","447.47","447.47","447.47","","-0.43%"
"02/03/2012","449.41","449.41","449.41","449.41","","-0.06%"
"02/02/2012","449.66","449.66","449.66","449.66","","2.91%"
"02/01/2012","436.95","436.95","436.95","436.95","","1.06%"
"01/31/2012","432.37","432.37","432.37","432.37","","0.95%"
"01/30/2012","428.29","428.29","428.29","428.29","","3.37%"
"01/20/2012","414.34","414.34","414.34","414.34","","-0.07%"
"01/19/2012","414.65","414.65","414.65","414.65","","2.87%"
"01/18/2012","403.09","403.09","403.09","403.09","","1.04%"
"01/17/2012","398.93","398.93","398.93","398.93","","0.29%"
"01/16/2012","397.79","397.79","397.79","397.79","","0.85%"
"01/13/2012","394.43","394.43","394.43","394.43","","1.66%"
"01/12/2012","387.98","387.98","387.98","387.98","","-0.29%"
"01/11/2012","389.10","389.10","389.10","389.10","","0.89%"
"01/10/2012","385.65","385.65","385.65","385.65","","1.72%"
"01/09/2012","379.12","379.12","379.12","379.12","","1.36%"
"01/06/2012","374.02","374.02","374.02","374.02","","-0.78%"
"01/05/2012","376.97","376.97","376.97","376.97","","-2.19%"
"01/04/2012","385.42","385.42","385.42","385.42","","0.04%"
"01/03/2012","385.28","385.28","385.28","385.28","","-0.85%"
"12/30/2011","388.60","388.60","388.60","388.60","","0.43%"
"12/29/2011","386.93","386.93","386.93","386.93","","0.26%"
"12/28/2011","385.91","385.91","385.91","385.91","","0.93%"
"12/27/2011","382.35","382.35","382.35","382.35","","-0.87%"
"12/26/2011","385.69","385.69","385.69","385.69","","-0.76%"
"12/23/2011","388.63","388.63","388.63","388.63","","-0.97%"
"12/22/2011","392.45","392.45","392.45","392.45","","-2.07%"
"12/21/2011","400.73","400.73","400.73","400.73","","0.37%"
"12/20/2011","399.25","399.25","399.25","399.25","","-0.53%"
"12/19/2011","401.37","401.37","401.37","401.37","","0.78%"
"12/16/2011","398.25","398.25","398.25","398.25","","0.83%"
"12/15/2011","394.96","394.96","394.96","394.96","","-0.83%"
"12/14/2011","398.25","398.25","398.25","398.25","","-0.96%"
"12/13/2011","402.11","402.11","402.11","402.11","","-0.88%"
"12/12/2011","405.68","405.68","405.68","405.68","","-0.09%"
"12/09/2011","406.03","406.03","406.03","406.03","","-0.84%"
"12/08/2011","409.49","409.49","409.49","409.49","","-1.50%"
"12/07/2011","415.74","415.74","415.74","415.74","","-0.52%"
"12/06/2011","417.90","417.90","417.90","417.90","","-0.09%"
"12/05/2011","418.27","418.27","418.27","418.27","","1.74%"
"12/02/2011","411.13","411.13","411.13","411.13","","0.74%"
"12/01/2011","408.10","408.10","408.10","408.10","","-0.30%"
"11/30/2011","409.32","409.32","409.32","409.32","","-0.80%"
"11/29/2011","412.62","412.62","412.62","412.62","","0.12%"
"11/28/2011","412.13","412.13","412.13","412.13","","-0.24%"
"11/25/2011","413.14","413.14","413.14","413.14","","0.03%"
"11/24/2011","413.02","413.02","413.02","413.02","","-1.42%"
"11/23/2011","418.96","418.96","418.96","418.96","","1.67%"
"11/22/2011","412.06","412.06","412.06","412.06","","0.48%"
"11/21/2011","410.08","410.08","410.08","410.08","","0.16%"
"11/18/2011","409.41","409.41","409.41","409.41","","-1.05%"
"11/17/2011","413.75","413.75","413.75","413.75","","-0.68%"
"11/16/2011","416.60","416.60","416.60","416.60","","0.96%"
"11/15/2011","412.65","412.65","412.65","412.65","","-1.11%"
"11/14/2011","417.30","417.30","417.30","417.30","","-1.15%"
"11/11/2011","422.14","422.14","422.14","422.14","","-0.82%"
"11/10/2011","425.65","425.65","425.65","425.65","","-1.14%"
