time,open,high,low,close,EMA,Smoothing Line,EMA,Smoothing Line,EMA,Smoothing Line,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal
2004-08-24T05:00:00+07:00,7761672.684675001,7774940.5012300005,7627099.11676,7632785.323855001,6553009.555159598,6547187.153764909,7529651.663495992,7514128.88826264,7618879.002580949,7586388.300365229,54.30551108146487,57.52001585423652,NaN,NaN,50,NaN,NaN,NaN,NaN,22752.529179385718,62186.55789118726,39434.02871180154
2004-08-25T05:00:00+07:00,7634680.726220001,7731346.246835,7634680.726220001,7714287.625550001,6555909.125872183,6550122.484096775,7536892.289458894,7522311.557416144,7631600.152310156,7604574.787206801,58.72126712436359,58.311572808928894,NaN,NaN,50,NaN,NaN,NaN,NaN,19763.323443349334,64138.18301598821,44374.859572638874
2004-08-26T05:00:00+07:00,7720042.193000001,7759855.770125001,7670749.19275,7710562.769875001,6558792.156194287,6553058.708549857,7543702.896534036,7530302.491539274,7642128.501318802,7620775.532586694,58.44329566603043,58.33988434974795,NaN,NaN,50,NaN,NaN,NaN,NaN,16211.452414751708,64639.175091078505,48427.7226763268
2004-08-27T05:00:00+07:00,7708601.418455001,7746509.465755001,7600563.483650001,7636576.128585,6561483.252255188,6555900.165339349,7547344.984065446,7536606.791978558,7641388.184954295,7630147.081940602,53.069531684923916,57.95618396806841,NaN,NaN,50,NaN,NaN,NaN,NaN,7972.216437021423,58392.993222603574,50420.77678558215
2004-08-30T05:00:00+07:00,7632738.182940002,7748328.309345,7632738.182940002,7738853.70882,6564423.003707285,6558723.41863772,7554855.130134252,7542489.392737711,7654383.588136389,7637675.885860123,58.720125315223754,58.18716696112977,NaN,NaN,50,NaN,NaN,NaN,NaN,8457.545821660882,60992.70906265825,52535.16324099737
2004-08-31T05:00:00+07:00,7735406.996600001,7784652.976500001,7708889.930500001,7756241.83425,6567398.830999526,6561601.273805705,7562752.6479427125,7549109.589627055,7667964.687618203,7647493.0228675725,59.610483679685515,58.854724541177696,NaN,NaN,50,NaN,NaN,59.610483679685515,NaN,8949.098838078775,63721.53678859584,54772.437950517065
2004-09-01T05:00:00+07:00,7762086.584320001,7769666.747,7712815.526900001,7741241.136950001,6570329.773086794,6564485.403248627,7569752.196531233,7555681.571041523,7677734.880862443,7656719.96857803,58.43943262340644,59.66419985074332,NaN,NaN,50,NaN,NaN,NaN,NaN,7331.408878049988,63936.69904807955,56605.29017002956
2004-09-02T05:00:00+07:00,7743136.177620002,7894739.431220002,7688179.998190001,7691970.07953,6573130.373102882,6567353.046630346,7574545.054688048,7561850.002672325,7679632.90735145,7664220.849784559,54.64236941891519,59.627943936496834,NaN,NaN,50,NaN,NaN,NaN,NaN,2272.72417914807,59446.19539396465,57173.47121481658
2004-09-03T05:00:00+07:00,7693927.57287,7724255.939750001,7566927.53656,7595360.38051,6575682.757640728,6570192.947707454,7575361.341975183,7567453.274254273,7668396.570439257,7669622.526881551,48.04990361238973,58.86442075413911,NaN,NaN,50,NaN,NaN,NaN,NaN,-7703.746261279768,47543.78838821687,55247.534649496636
2004-09-06T05:00:00+07:00,7597255.903440001,7724255.939750001,7595360.38051,7625688.747390001,6578304.495442849,6572969.2460545655,7577334.96571694,7571949.24137081,7662702.19403269,7671286.248060812,50.08579903260662,57.991163250494935,NaN,NaN,50,NaN,NaN,NaN,NaN,-12121.157254023638,40096.088081967086,52217.24533599072
2004-09-07T05:00:00+07:00,7626658.813380001,7630450.341500001,7524287.554140001,7547036.722860001,6580723.302502567,6575634.140355174,7576146.799330394,7574628.071648347,7647280.131209664,7667149.336779105,45.14472168909338,56.85366453608622,NaN,NaN,50,45.14472168909338,NaN,NaN,NaN,-19749.936910652497,27529.8241976751,47279.7611083276
2004-09-08T05:00:00+07:00,7546986.56782,7584882.55862,7490142.58162,7556460.565520001,6583159.600287879,6578200.105795392,7575374.790161359,7575752.590374373,7635170.855784375,7658636.531763491,45.83422257762494,55.606874483538846,NaN,NaN,50,NaN,NaN,NaN,NaN,-23325.816811692668,18122.490093711764,41448.30690540443
2004-09-09T05:00:00+07:00,7550720.22474,7588596.92514,7531781.87454,7563977.069879999,6585608.582733802,6580695.747721575,7574927.8207385605,7575829.143584475,7625678.350997125,7647845.620492625,46.41278492336166,53.989420188204,NaN,NaN,50,NaN,NaN,NaN,NaN,-24242.52174994629,11145.15471797157,35387.67646791786
2004-09-10T05:00:00+07:00,7562980.961850001,7629239.868900001,7549729.180440001,7617881.199120001,6588186.042450122,6583196.404683454,7576612.266949598,7576079.328579359,7624638.730746842,7639094.052554143,50.49646925933064,52.99827983488727,NaN,NaN,50,NaN,NaN,NaN,NaN,-20428.848689940573,9851.615605492145,30280.464295432717
2004-09-13T05:00:00+07:00,7620306.9669200005,7665756.113840002,7563495.5332700005,7644925.254835,6590824.592293779,6585700.42405364,7579291.2076509865,7576470.576966168,7627343.6006252635,7632022.333872658,52.454133526000795,52.866038580925554,NaN,NaN,50,NaN,NaN,NaN,NaN,-15517.771050719024,10883.250482033938,26401.021532752962
2004-09-14T05:00:00+07:00,7633460.487855001,7703492.2354500005,7623996.738180001,7680779.236230001,6593546.077047678,6588264.978962662,7583271.130340359,7577895.443168161,7634468.352039228,7629459.97803857,54.99517285358365,52.599888990155556,NaN,NaN,50,NaN,NaN,NaN,NaN,-9578.711272072374,14427.632442662492,24006.343714734867
2004-09-15T05:00:00+07:00,7664630.217587501,7682606.760500001,7629623.2656000005,7661791.816075001,6596213.357294937,6590875.730364074,7586350.372918189,7580090.559719527,7638111.480577331,7630048.102997161,53.368512165956275,52.23740445443598,NaN,NaN,50,NaN,NaN,NaN,NaN,-6784.685838028305,15525.486417199485,22310.17225522779
2004-09-16T05:00:00+07:00,7661791.816075001,7680714.492825001,7616377.391875001,7650438.210025,6598845.629087022,6593523.139634717,7588863.621432181,7582877.7198582515,7639755.044503687,7632863.441698474,52.37100538980322,52.18750971907021,NaN,NaN,50,NaN,NaN,NaN,NaN,-5605.73857827744,15302.99903238099,20908.73761065843
2004-09-17T05:00:00+07:00,7648000.988550001,7697184.274650001,7632867.66975,7668809.3019,6601517.198806904,6596189.370906074,7591998.746156409,7585955.015699613,7643628.945489862,7636661.4846470775,53.87334645562296,51.84131122909872,NaN,NaN,50,NaN,NaN,NaN,NaN,-3591.1560009798304,16419.792609433644,20010.948610413474
2004-09-20T05:00:00+07:00,7666125.525,7677482.748000001,7643411.079000001,7662339.784000001,6604165.944337973,6598857.641314912,7594757.218228707,7589048.217815158,7646123.72395788,7640417.5093136,53.236509394477174,51.38602735158384,NaN,NaN,50,NaN,NaN,NaN,NaN,-2735.5058559362806,16591.566290493123,19327.072146429404
2004-09-21T05:00:00+07:00,7662827.83112,7763156.357565002,7657148.857925001,7751798.4111750005,6607031.44363095,6601554.714631567,7600915.696383464,7592577.1310237795,7660213.682253497,7645566.575356454,60.236178160674086,51.51436631853153,NaN,NaN,50,NaN,NaN,NaN,NaN,3477.0381825546137,23673.369874622673,20196.33169206806
2004-09-22T05:00:00+07:00,7748836.129125001,7748836.129125001,7652330.477700001,7701529.43725,6609764.272578812,6604264.897688342,7604861.333280191,7596279.32309618,7665722.4495863635,7651088.769158261,55.23315097694865,51.55656500124821,NaN,NaN,50,NaN,NaN,NaN,NaN,3796.4937625377133,24941.948895240203,21145.45513270249
2004-09-23T05:00:00+07:00,7701529.43725,7796142.821,7697744.901900001,7758297.4675,6612632.020880737,6607022.176047085,7610878.4365829285,7600682.286126329,7678065.785308181,7658750.917319159,59.34019392536754,52.363014309318054,NaN,NaN,50,NaN,NaN,NaN,NaN,7227.7278467006,30180.11494107824,22952.38709437764
2004-09-24T05:00:00+07:00,7763240.6325,7795429.679025001,7708329.906075001,7717797.272700001,6615391.484680536,6609797.033221811,7615071.332116932,7605296.803318433,7683363.316960424,7666697.791613271,55.432881468340845,52.744948769013355,NaN,NaN,50,NaN,NaN,NaN,NaN,6205.589111414472,30709.37348364573,24503.784372231257
2004-09-27T05:00:00+07:00,7709098.50795,7760189.7351750005,7709098.50795,7733697.987725001,6618183.760593257,6612600.596472869,7619723.3578270525,7610290.031238103,7690074.606395701,7675487.9681008365,56.640034512609255,53.56604254212163,NaN,NaN,50,NaN,NaN,NaN,NaN,6030.9752799493945,32042.503472168,26011.528192218604
2004-09-28T05:00:00+07:00,7741089.2250500005,7820640.423350001,7741089.2250500005,7807381.890300001,6621153.044312874,6615424.916609253,7627082.515963246,7615523.395154059,7705715.577582941,7684588.347166726,61.80319332426127,54.7066833097385,NaN,NaN,50,NaN,NaN,NaN,NaN,10070.569409270414,38599.739953806624,28529.17054453621
2004-09-29T05:00:00+07:00,7800424.325280001,7849626.419520001,7783392.83112,7809886.266480001,6624121.167214665,6618296.295536423,7634251.290493315,7621401.386596684,7719605.002769216,7695364.857803295,61.96895207924997,55.817838106587665,NaN,NaN,50,NaN,NaN,NaN,NaN,11974.321295337093,43497.07216370758,31522.750868370484
2004-09-30T05:00:00+07:00,7817847.41456,7935295.08592,7795115.6072,7931506.45136,6627385.549946613,6621247.001349598,7645908.355625342,7628407.370405167,7747858.529247987,7709323.406591256,69.00371998160523,57.13978458675014,NaN,NaN,50,NaN,NaN,69.00371998160523,NaN,20013.97155640222,56540.215313873254,36526.243757471035
2004-10-01T05:00:00+07:00,7927468.006120001,7950188.23924,7897174.361960001,7929361.358880001,6630636.425874037,6624295.989588299,7657024.159674544,7636797.935916689,7772058.906532256,7727062.524505623,68.76212616070511,58.304641203514734,NaN,NaN,50,NaN,NaN,NaN,NaN,23534.005542785257,65943.7506859526,42409.74514316735
2004-10-04T05:00:00+07:00,7950568.260120001,7957012.097675,7819577.52231,7858238.015775001,6633701.598383153,6627399.557146278,7664914.899129463,7645836.244177172,7783549.454431289,7745757.49411274,61.12104341008547,58.74220338612201,NaN,NaN,50,NaN,NaN,NaN,NaN,19581.03604138073,66886.04019489326,47305.00415351253
2004-10-05T05:00:00+07:00,7858238.015775001,7970308.608700001,7830695.242937501,7939916.583500001,6636963.059020149,6630561.560087733,7675699.2789087,7655559.596766261,7804398.4049737835,7765494.059590909,65.81863867467256,59.6314981367446,NaN,NaN,50,NaN,NaN,NaN,NaN,20858.18575727335,73377.73635010421,52519.55059283086
2004-10-06T05:00:00+07:00,7939916.583500001,7981705.61815,7901926.552000001,7934218.078775001,6640202.147708675,6633777.756186535,7685837.27106032,7665876.792879662,7821707.694813946,7785914.597999854,65.22650118161954,60.54974783616005,NaN,NaN,50,NaN,NaN,NaN,NaN,19722.781916320702,77173.02798823174,57450.24607191104
2004-10-07T05:00:00+07:00,7934218.078775001,7974107.611850001,7927513.09743,7927513.09743,6643416.407258541,6636983.927648921,7695314.754447366,7675758.072644067,7835815.08182942,7803505.908516141,64.49131683018058,61.30817429148559,NaN,NaN,50,NaN,NaN,NaN,NaN,17025.572794303604,78732.21206479054,61706.639270486936
2004-10-08T05:00:00+07:00,7927513.09743,8060608.2973150015,7927513.09743,8030212.414035,6646879.06894837,6640232.456263787,7708447.995999822,7686042.839909123,7861734.726123498,7821441.07243439,70.05812036835013,62.50971793247652,NaN,NaN,50,NaN,NaN,70.05812036835013,NaN,20433.968520877752,87249.09992158413,66815.13140070638
2004-10-11T05:00:00+07:00,8010130.9267875,8037811.384855001,8001584.254785001,8011214.986985,6650285.650516502,6643549.266690457,7720321.2113325745,7697124.102349745,7881665.427571698,7841064.26706247,67.93641124270191,63.05973458119279,NaN,NaN,50,NaN,NaN,NaN,NaN,19677.59032332737,91412.1193048656,71734.52898153823
2004-10-12T05:00:00+07:00,8011214.986985,8024718.086137501,7844037.6289450005,7883133.362060001,6653363.921956061,6646829.43927764,7726706.00155718,7707325.446879441,7881861.152170138,7856556.816501741,55.69063638921388,63.0924121106403,NaN,NaN,50,55.69063638921388,NaN,NaN,NaN,9344.115233665914,83414.67302362062,74070.5577899547
2004-10-13T05:00:00+07:00,7883133.362060001,7911640.353485001,7775420.1088000005,7889317.8643000005,6656449.949277769,6650078.999591459,7733082.937351015,7716774.580137579,7882855.38045412,7868786.353629777,56.10209867346812,62.86111959264749,NaN,NaN,50,NaN,NaN,NaN,NaN,2096.8526274641044,76691.62357428484,74594.77094682073
2004-10-14T05:00:00+07:00,7893114.456150001,8110001.607645,7866158.654015,7937125.021490001,6659647.63984509,6653325.2461087685,7741084.587709407,7725928.546789987,7890091.332592238,7879641.603782339,59.252112569583154,63.1339218141648,NaN,NaN,50,NaN,NaN,NaN,NaN,-184.63685311563313,74363.97488042619,74548.61173354182
2004-10-15T05:00:00+07:00,7937125.021490001,8008431.864525001,7774697.0202125,7953332.3333100015,6662877.813861232,6656524.9950913405,7749408.028713352,7734120.553332694,7898523.466021273,7886999.351761895,60.29238074447231,63.394803687869306,NaN,NaN,50,NaN,NaN,NaN,NaN,-1250.283976789564,72985.75676255487,74236.04073934443
2004-10-18T05:00:00+07:00,7946682.389887501,7983732.074670001,7909524.558300001,7909524.558300001,6665990.539814888,6659665.972951018,7755687.108304985,7741193.732727176,7899990.278325103,7890664.321912576,56.12179853329515,62.98898977422887,NaN,NaN,50,NaN,NaN,NaN,NaN,-5325.174668029693,67579.57240430731,72904.747072337
2004-10-19T05:00:00+07:00,7909524.558300001,7992217.559935,7874529.120270001,7975119.63446,6669259.276630481,6662845.043885902,7764292.305409103,7748710.99349756,7910007.5258097565,7896293.596640499,60.52493216777586,62.88584549483786,NaN,NaN,50,NaN,NaN,NaN,NaN,-4078.616898310778,67806.47594944853,71885.09284775931
2004-10-20T05:00:00+07:00,7975119.63446,8081403.951340001,7963732.029080001,8041547.33251,6672685.713723813,6666092.19677511,7775165.051569922,7757127.41634134,7927546.166703123,7905231.7538903,64.41892186074963,62.55835991477675,NaN,NaN,50,NaN,NaN,NaN,NaN,500.4070318159211,72510.60163752921,72010.19460571329
2004-10-21T05:00:00+07:00,8041547.33251,8085199.819800001,7995047.943875001,8041547.33251,6676103.59541866,6669383.387889824,7785611.415528356,7766032.781905131,7942746.32214404,7915762.751800661,64.41892186074963,62.248131036208505,NaN,NaN,50,NaN,NaN,NaN,NaN,2687.7151586074033,75369.83855397254,72682.12339536514
2004-10-22T05:00:00+07:00,8041547.33251,8068118.411730001,7995047.943875001,8047241.1352,6679527.159812621,6672713.257080102,7795871.404535087,7775325.457069477,7956678.963884834,7927393.851373373,64.76444379415524,62.50837392078491,NaN,NaN,50,NaN,NaN,NaN,NaN,3618.519188142236,77205.27238054294,73586.7531924007
2004-10-25T05:00:00+07:00,8047241.1352,8172504.794380001,8037751.4640500005,8130750.241320001,6683150.688106023,6676145.286738329,7809003.907938417,7785988.816996165,7979888.467542856,7943373.489216924,69.45021220972431,62.767772030431466,NaN,NaN,50,NaN,NaN,69.45021220972431,NaN,8670.72004372094,84425.15324705187,75754.43320333093
2004-10-26T05:00:00+07:00,8132299.7427,8147996.461745,8065859.385325001,8104302.379530001,6686699.13177999,6679633.2577682305,7820584.240157695,7797247.203945883,7996476.989141142,7960667.381883201,66.43685796689793,62.854226086522786,NaN,NaN,50,NaN,NaN,NaN,NaN,9004.32873054764,87009.84411651548,78005.51538596784
2004-10-27T05:00:00+07:00,8104302.379530001,8146096.719040002,8002600.135475,8053886.678,6690112.833518367,6683118.681727141,7829733.355367197,7808160.864705339,8004131.614322323,7975984.471407041,61.0032360345735,62.60507745826514,NaN,NaN,50,NaN,NaN,NaN,NaN,4812.832716168341,84021.55628117826,79208.72356500992
2004-10-28T05:00:00+07:00,8053886.678,8114670.7284,7986507.239840002,8049139.069430001,6693506.157453228,6686599.194134055,7838337.501016718,7818706.081803011,8010132.608336681,7989461.728645569,60.501425569756584,61.922456401222746,NaN,NaN,50,NaN,NaN,NaN,NaN,908.2754725303239,80344.06790567283,79435.7924331425
2004-10-29T05:00:00+07:00,8051987.176425001,8143163.252025001,8045343.200970001,8125056.438630001,6697080.565146553,6690109.8752008425,7849581.380923121,7829448.077080617,8025455.785709123,8003217.093010426,65.40241289955335,61.741456519569276,NaN,NaN,50,NaN,NaN,NaN,NaN,2534.029523809382,82603.32933790423,80069.29981409485
2004-11-01T05:00:00+07:00,8128153.271220001,8173898.043520001,8095876.09168,8107428.147720001,6700602.032269084,6693600.144033454,7859693.018836725,7839585.899260278,8036385.43397724,8014516.486297304,63.43416793872256,62.29456591596276,NaN,NaN,50,NaN,NaN,NaN,NaN,1565.2097866422992,82025.81204739772,80460.60226075542
2004-11-02T05:00:00+07:00,8109327.2876,8111226.427480001,7922868.692500001,7985492.564800001,6703810.248330334,6697022.367343524,7864626.334364696,7848394.318101679,8029599.718086941,8021141.032086464,51.817823566809466,61.98854626548713,NaN,NaN,50,51.817823566809466,NaN,NaN,NaN,-7639.266529293396,70911.51909913868,78550.78562843207
2004-11-03T05:00:00+07:00,7993083.337200001,8106293.088527501,7957027.168300001,8091407.591085001,6707274.91085906,6700454.782811662,7873519.716981179,7857151.590424475,8037840.767820016,8027882.862786001,58.86436818027699,61.96085023767955,NaN,NaN,50,NaN,NaN,NaN,NaN,-6964.873966882849,69844.6931698285,76809.56713671135
2004-11-04T05:00:00+07:00,8074325.09793,8221187.494600001,8014976.253290001,8140239.912470001,6710852.850937989,6703924.121508615,7883979.332490545,7866279.95671924,8051493.98710668,8036155.138540002,61.6491983426613,62.05776578040734,NaN,NaN,50,NaN,NaN,NaN,NaN,-3760.9610640122846,72108.365806696,75869.32687070829
2004-11-05T05:00:00+07:00,8140239.912470001,8238604.3145,8066220.477500001,8231011.1308,6714648.502073724,6707437.708894049,7897588.422620327,7875881.365058681,8075429.606265789,8046149.902651334,66.22624526662767,62.77951197564538,NaN,NaN,50,NaN,NaN,NaN,NaN,3545.4661918710626,80301.15961054713,76755.69341867606
2004-11-08T05:00:00+07:00,8231011.1308,8257587.273750001,8183007.21153,8201975.70298,6718362.177981106,6710989.738036454,7909525.1787128635,7885847.797033911,8092302.419161017,8057333.299688091,63.611026231479826,62.999947265909945,NaN,NaN,50,NaN,NaN,NaN,NaN,5386.393873511974,83488.68576056603,78102.29188705406
2004-11-09T05:00:00+07:00,8204060.995220001,8283748.914230001,8174900.179800001,8248872.594420001,6722183.677148244,6714664.423800036,7922832.9205053,7897489.114262031,8113178.442528881,8074049.044576478,65.94984988155227,63.10929926739585,NaN,NaN,50,NaN,NaN,NaN,NaN,8538.69437751708,88775.65985895041,80236.96548143333
2004-11-10T05:00:00+07:00,8255688.977825001,8315592.300900001,8208185.957904001,8235853.744590001,6725963.12800328,6718402.067228881,7935108.246939994,7909806.820253794,8129535.149470364,8092387.9209065465,64.70651273778648,63.12984147289848,NaN,NaN,50,NaN,NaN,NaN,NaN,8504.545114276363,90867.64687427878,82363.10176000242
2004-11-11T05:00:00+07:00,8233238.689740001,8268128.874525,8200973.807830001,8249994.090050001,6729768.448757454,6722185.186792773,7947456.711375681,7922502.296030821,8145596.341547648,8111208.391794741,65.46801075923099,63.180096256118176,NaN,NaN,50,NaN,NaN,NaN,NaN,8188.833845490502,92599.14406686556,84410.31022137505
2004-11-12T05:00:00+07:00,8249994.090050001,8336600.028760001,8231011.1308,8310636.114880001,6733715.683878859,6725998.6231538,7961699.0409248695,7935324.419691729,8167601.644658629,8129642.79947331,68.59725968989679,63.11917107613049,NaN,NaN,50,NaN,NaN,NaN,NaN,10662.159605016495,97738.00972764567,87075.85012262917
2004-11-15T05:00:00+07:00,8310636.114880001,8358114.611880001,8282149.016680001,8285947.296440002,6737591.418242307,6729844.471206041,7974414.658788208,7948302.315706799,8183381.064896145,8147858.528620334,65.97596665801385,63.086250268353055,NaN,NaN,50,NaN,NaN,NaN,NaN,9284.027630415949,98680.88466064911,89396.85703023316
2004-11-16T05:00:00+07:00,8284048.15656,8378623.44177,8275502.0271000005,8347469.44577,6741611.088723025,6733729.953520996,7989044.25827769,7961544.583261277,8205259.515679326,8166274.743250424,69.14052572437467,63.667485246195994,NaN,NaN,50,NaN,NaN,NaN,NaN,11044.742900169062,103202.78565544449,92158.04275527543
2004-11-17T05:00:00+07:00,8345569.703065001,8451955.294545,8341240.816740002,8443820.4123,6745861.299268786,6737709.587774098,8006878.617258957,7975898.657325069,8237067.635228749,8187781.240402101,73.32500163290642,64.58345496499241,NaN,NaN,50,NaN,NaN,NaN,NaN,16878.04775326817,113255.60244686063,96377.55469359246
2004-11-18T05:00:00+07:00,8443820.4123,8475791.11561,8362136.660280001,8413662.283200001,6750025.596357253,6741761.017294057,8022830.917884096,7990973.498626752,8260613.588291583,8210784.689750887,70.12000561193825,64.92042587301991,NaN,NaN,50,NaN,NaN,NaN,NaN,16846.19795885851,117435.3021421656,100589.10418330709
2004-11-19T05:00:00+07:00,8413662.283200001,8516267.9208,8395796.9615,8485073.535525002,6754357.800949433,6745889.4407081725,8040958.079360209,8006825.30631382,8290541.5812560385,8235372.67707037,73.11646704193815,65.61201866610672,NaN,NaN,50,NaN,NaN,NaN,NaN,19583.377222334457,125068.32571122516,105484.9484888907
2004-11-22T05:00:00+07:00,8485073.535525002,8530651.08417,8429038.239062501,8526850.39311,6758783.500305639,6750127.857120839,8060012.679899417,8023944.910536063,8322049.422836566,8263106.348658453,74.71404252573512,67.24746287745856,NaN,NaN,50,NaN,NaN,NaN,NaN,21976.81047536392,132955.9615830956,110979.15110773168
2004-11-23T05:00:00+07:00,8526850.39311,8547472.554100001,8481242.100390002,8491376.79429,6763109.575946049,6754427.554565443,8076928.91967944,8041521.842816412,8344626.405697024,8290979.726661993,70.86324869163715,68.10452577112714,NaN,NaN,50,NaN,NaN,NaN,NaN,19049.289409287696,134790.7628693413,115741.4734600536
2004-11-24T05:00:00+07:00,8505638.428140001,8551000.286,8505638.428140001,8545294.547375001,6767559.475999555,6758767.1899115965,8095296.199196912,8059205.359204004,8371382.1579207545,8317842.631200394,73.13011091422813,68.92459095481048,NaN,NaN,50,NaN,NaN,NaN,NaN,18601.492812034077,138993.3394750962,120391.84666306213
2004-11-25T05:00:00+07:00,8543669.451740002,8609959.585125001,8537964.7982,8583332.804875001,6772093.2421141,6763180.719062966,8114434.8896156605,8077526.153550317,8399642.24418132,8345648.362378341,74.629735346306,69.52484024621609,NaN,NaN,50,NaN,NaN,NaN,NaN,18675.624833518537,143736.3777049603,125060.75287144176
2004-11-26T05:00:00+07:00,8583332.804875001,8659446.333330002,8549098.373125,8598558.11477,6776653.703718734,6767639.899616827,8133420.114131517,8096018.560504576,8426164.36025981,8372772.918179095,75.2257371646799,70.35446245573037,NaN,NaN,50,NaN,NaN,NaN,NaN,17574.570931095543,147028.9665353112,129454.39560421565
2004-11-29T05:00:00+07:00,8598558.11477,8651835.30601,8556697.46451,8627099.46722,6781274.042703756,6772138.008096451,8152780.088762438,8114572.0422771815,8452955.707854502,8398954.175182682,76.34747948735475,71.09715028471626,NaN,NaN,50,NaN,NaN,76.34747948735475,NaN,16604.395048705424,150209.88941509742,133605.494366392
2004-11-30T05:00:00+07:00,8629002.22405,8638516.008200001,8519770.334050002,8571105.705400001,6785743.035619352,6776664.700031112,8169185.014905088,8133023.261322312,8468709.04086057,8423770.702215392,69.68156074924542,71.45251085696333,NaN,NaN,50,NaN,NaN,NaN,NaN,10334.430918328115,146523.53301430214,136189.10209597403
2004-12-01T05:00:00+07:00,8545017.368440002,8660467.27775,8541226.32258,8640906.209325,6790375.153406383,6781227.835512477,8187683.885274496,8151500.798537828,8491668.663322493,8447828.003295738,72.86239096501083,71.98068087166189,NaN,NaN,50,NaN,NaN,NaN,NaN,9075.685971412517,147533.7095602397,138458.02358882717
2004-12-02T05:00:00+07:00,8637103.830355002,8687687.96119,8496415.808465,8538359.407445002,6794739.658410224,6785757.118771702,8201435.866536085,8168900.993921913,8497894.095872162,8467478.373633908,62.48972265247965,71.5444282261321,NaN,NaN,50,NaN,NaN,NaN,NaN,4.373869441973511,138463.49092562962,138459.11705618765
2004-12-03T05:00:00+07:00,8537408.27016,8678473.901630001,8441343.404375,8663251.846990002,6799405.107070847,6790307.399442126,8219546.297142121,8186126.230524033,8519941.796021208,8486233.860786188,68.39157843367137,71.71697192439328,NaN,NaN,50,NaN,NaN,NaN,NaN,1026.4602785509487,139742.19240437634,138715.7321258254
2004-12-06T05:00:00+07:00,8663251.846990002,8687036.307365002,8563500.465200001,8595833.948595,6803890.572343067,6794830.705369988,8234302.675630469,8202430.74789764,8530060.749697713,8501654.86915483,62.66026343146428,71.25409604632824,NaN,NaN,50,NaN,NaN,NaN,NaN,-3953.8221316256677,133773.4544612933,137727.27659291896
2004-12-07T05:00:00+07:00,8593931.794590002,8650996.414740002,8568389.617080001,8568389.617080001,6808296.312779364,6799341.360801989,8247404.1243147645,8218074.569779577,8535171.265348684,8514947.314052451,60.43983365913334,70.33372690534445,NaN,NaN,50,NaN,NaN,NaN,NaN,-9875.167185900587,125383.31761054322,135258.4847964438
2004-12-08T05:00:00+07:00,8564586.51472,8606155.759375,8248929.018840001,8368416.65,6812191.744332974,6803704.6789873075,8252149.7135573225,8230967.7354361415,8512937.316635527,8519201.044715058,47.290066396212865,68.70301696136407,NaN,NaN,50,NaN,NaN,NaN,NaN,-27063.812341628858,101428.71936940774,128492.5317110366
2004-12-09T05:00:00+07:00,8368416.65,8387435.7787500005,8222795.10831,8296908.583980001,6815898.902484402,6807936.527802144,8253904.963377819,8241461.554804489,8484133.48561479,8516448.922663584,43.6342005192645,66.59714078117308,NaN,NaN,50,NaN,NaN,NaN,NaN,-42153.511964129124,75800.6417558752,117954.15372000432
2004-12-10T05:00:00+07:00,8302609.62057,8319813.884375,8205691.998540001,8251353.701555,6819483.059286077,6811952.11824519,8253804.913894571,8248313.2781549785,8453096.181073485,8503079.79967404,41.436502567504,64.22017364129944,NaN,NaN,50,41.436502567504,NaN,NaN,NaN,-53384.25827476816,51223.83087654412,104608.08915131228
2004-12-13T05:00:00+07:00,8251353.701555,8365454.006255,8244935.906040001,8332385.076360001,6823260.5924123535,6815826.122259048,8256886.488893216,8252830.040807528,8437001.367111687,8484467.923156833,46.58961533913955,62.48634268754961,NaN,NaN,50,NaN,NaN,NaN,NaN,-53407.44039937455,37848.78865209408,91256.22905146863
2004-12-14T05:00:00+07:00,8339989.35204,8355945.64753,8272204.092090001,8275299.116205001,6826886.156766392,6819544.091056453,8257608.552709364,8254870.926486447,8415441.066990795,8460521.883485256,43.6740240961849,60.382336486260805,NaN,NaN,50,NaN,NaN,NaN,NaN,-55097.322463482415,22384.57597211562,77481.89843559804
2004-12-15T05:00:00+07:00,8255116.294075001,8392686.987325002,8251326.936125001,8371776.55542,6830743.561007725,6823254.454391403,8262085.729286252,8256858.129632235,8409619.132114688,8439858.246581089,49.433483120654884,58.58260418442859,NaN,NaN,50,NaN,NaN,NaN,NaN,-47817.638011497096,17709.850921226665,65527.48893272376
2004-12-16T05:00:00+07:00,8364172.762000001,8417866.384750001,8288134.827800001,8305653.525125001,6834426.232578555,6826959.920410234,8263794.270299536,8258835.991016577,8395757.05118273,8422182.959694676,45.964462972241364,56.49251317068298,NaN,NaN,50,NaN,NaN,NaN,NaN,-45565.412154928315,8570.723739063367,54136.13589399168
2004-12-17T05:00:00+07:00,8305127.017770001,8405922.010200001,8300388.451575001,8384019.569475001,6838295.379487161,6830722.384450451,8268508.9879142605,8261776.805820514,8394192.0536217,8410402.134204319,50.4063878742002,54.63957805545766,NaN,NaN,50,NaN,NaN,NaN,NaN,-37257.557366681474,7564.189185639843,44821.74655232132
2004-12-20T05:00:00+07:00,8384551.381690001,8440210.6962,8384019.569475001,8408728.763400001,6842216.561469465,6834513.578261873,8274007.802639191,8265201.06856971,8396130.28159214,8402227.91710041,51.753105185165325,53.35897408659479,NaN,NaN,50,NaN,NaN,NaN,NaN,-28929.000489432517,8660.495940530673,37589.49642996319
