time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,EMA,Smoothing Line,EMA,Smoothing Line,EMA,Smoothing Line,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal
2018-06-25T09:00:00+07:00,1079.3199,1079.3199,1079.3199,1079.3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.89406231180649,45.52218791292957,NaN,NaN,50,NaN,NaN,41.89406231180649,NaN,-3.466846634984311,-17.812837040387876,-14.345990405403565
2018-06-26T09:00:00+07:00,1076.27,1076.27,1076.27,1076.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.25588468420241,44.54418956636686,NaN,NaN,50,NaN,NaN,NaN,NaN,-2.7421206617084657,-17.77364123253915,-15.031520570830683
2018-06-27T09:00:00+07:00,1065.39,1065.39,1065.39,1065.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.975000622581,43.395951868922516,NaN,NaN,50,NaN,NaN,NaN,NaN,-2.7014266442647763,-18.408303876161654,-15.706877231896877
2018-06-28T09:00:00+07:00,1039.89,1039.89,1039.89,1039.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.202257632528315,41.90968930041902,NaN,NaN,50,NaN,NaN,NaN,NaN,-4.018460999722826,-20.72995348155041,-16.711492481827584
2018-06-29T09:00:00+07:00,1037.25,1037.25,1037.25,1037.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.74158142696733,40.65176219493433,NaN,NaN,50,NaN,NaN,NaN,NaN,-4.649421398195859,-22.523269229572406,-17.873847831376548
2018-07-02T09:00:00+07:00,1012.56,1012.56,1012.56,1012.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.711061916056494,39.45636031234799,NaN,NaN,50,NaN,NaN,NaN,NaN,-6.213870460523246,-25.641185907030604,-19.427315446507357
2018-07-03T09:00:00+07:00,975.33002,975.33002,975.33002,975.33002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.8840994766947,37.850576842698665,NaN,NaN,50,24.8840994766947,NaN,NaN,NaN,-9.067510687900988,-30.761703806383593,-21.694193118482605
2018-07-04T09:00:00+07:00,986.20001,986.20001,986.20001,986.20001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.53476141536551,36.40382369136056,NaN,NaN,50,NaN,NaN,NaN,NaN,-9.489304019486585,-33.555823142840836,-24.06651912335425
2018-07-05T09:00:00+07:00,964.75,964.75,964.75,964.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.863535220838614,34.80435392220259,NaN,NaN,50,NaN,NaN,NaN,NaN,-10.4057105773087,-37.073657344990124,-26.667946767681425
2018-07-06T09:00:00+07:00,988.89001,988.89001,988.89001,988.89001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.41775293535814,34.27466746018661,NaN,NaN,50,NaN,NaN,NaN,NaN,-8.650926287969106,-37.48160462764281,-28.830678339673703
2018-07-09T09:00:00+07:00,977.95001,977.95001,977.95001,977.95001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.834604476293308,34.15818024019741,NaN,NaN,50,NaN,NaN,NaN,NaN,-7.53288709127299,-38.24678720376494,-30.71390011249195
2018-07-10T09:00:00+07:00,975.02002,975.02002,975.02002,975.02002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.405479953904248,33.640724160674964,NaN,NaN,50,NaN,NaN,NaN,NaN,-6.3442077462230415,-38.64415979527075,-32.29995204904771
2018-07-11T09:00:00+07:00,954.14001,954.14001,954.14001,954.14001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.46115559607381,33.12542892436681,NaN,NaN,50,NaN,NaN,NaN,NaN,-6.304633669304479,-40.18074413567831,-33.87611046637383
2018-07-12T09:00:00+07:00,962.31,962.31,962.31,962.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.179915910126127,32.52579668419976,NaN,NaN,50,NaN,NaN,NaN,NaN,-5.119098381755407,-40.27498344356809,-35.15588506181268
2018-07-13T09:00:00+07:00,979.57001,979.57001,979.57001,979.57001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.65679596513406,32.15170623086602,NaN,NaN,50,NaN,NaN,NaN,NaN,-2.6856732259637255,-38.51297659426734,-35.82730336830362
2018-07-16T09:00:00+07:00,991.12,991.12,991.12,991.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0925653253505,32.06861199094802,NaN,NaN,50,NaN,NaN,NaN,NaN,0.044062011672906465,-35.772225853712484,-35.81628786538539
2018-07-17T09:00:00+07:00,1012.05,1012.05,1012.05,1012.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.82686335511986,32.55803075755794,NaN,NaN,50,NaN,NaN,NaN,NaN,3.4149313348481414,-31.547623696825212,-34.962555031673354
2018-07-18T09:00:00+07:00,1040.73,1040.73,1040.73,1040.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.53183009989085,33.867285933798115,NaN,NaN,50,NaN,NaN,NaN,NaN,7.497748117294684,-25.590369885054997,-33.08811800234968
2018-07-19T09:00:00+07:00,1045,1045,1045,1045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.45549506872252,35.27542262249491,NaN,NaN,50,NaN,NaN,NaN,NaN,10.237893713840272,-20.290750860049343,-30.528644573889615
2018-07-20T09:00:00+07:00,1049.47,1049.47,1049.47,1049.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.4546219132466,37.04281976515135,NaN,NaN,50,NaN,NaN,NaN,NaN,11.982265364956636,-15.550812867693821,-27.533078232650457
2018-07-23T09:00:00+07:00,1048.42,1048.42,1048.42,1048.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.160517543347936,39.133992484198004,NaN,NaN,50,NaN,NaN,NaN,NaN,12.631478843232678,-11.743729678609611,-24.37520852184229
2018-07-24T09:00:00+07:00,1053.29,1053.29,1053.29,1053.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.36463854706593,41.05041227931947,NaN,NaN,50,NaN,NaN,NaN,NaN,12.909246426637758,-8.23865048854509,-21.147896915182848
2018-07-25T09:00:00+07:00,1056.58,1056.58,1056.58,1056.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.20166587756048,43.21742161194245,NaN,NaN,50,NaN,NaN,NaN,NaN,12.809383190818874,-5.136167926659255,-17.94555111747813
2018-07-26T09:00:00+07:00,1051.8199,1051.8199,1051.8199,1051.8199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.60612903972484,44.73087704796865,NaN,NaN,50,NaN,NaN,NaN,NaN,11.935129518410426,-3.026639219465096,-14.961768737875522
2018-07-27T09:00:00+07:00,1071.27,1071.27,1071.27,1071.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.647189232926394,46.71749024487101,NaN,NaN,50,NaN,NaN,NaN,NaN,12.139168575084538,0.21219198098015113,-11.926976594104387
2018-07-30T09:00:00+07:00,1089.3,1089.3,1089.3,1089.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.67433049098369,49.02240814037668,NaN,NaN,50,NaN,NaN,NaN,NaN,12.89006947476498,4.185610249351839,-8.70445922541314
2018-07-31T09:00:00+07:00,1090.59,1090.59,1090.59,1090.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.95152754214181,51.55743470795297,NaN,NaN,50,NaN,NaN,63.95152754214181,NaN,12.846682549167834,7.353893961046651,-5.492788588121183
2018-08-01T09:00:00+07:00,1085.67,1085.67,1085.67,1085.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.00803437118546,53.759443169457214,NaN,NaN,50,NaN,NaN,NaN,NaN,11.882137936478145,9.359883832476498,-2.5222541040016466
2018-08-02T09:00:00+07:00,1083.98,1083.98,1083.98,1083.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.31869782286974,55.521007587866904,NaN,NaN,50,NaN,NaN,NaN,NaN,10.569841812004814,10.69004816100437,0.12020634899955684
2018-08-03T09:00:00+07:00,1089.9301,1089.9301,1089.9301,1089.9301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.88319978914076,57.14891004956621,NaN,NaN,50,NaN,NaN,NaN,NaN,9.571857034107952,12.085027641634497,2.513170607526545
2018-08-06T09:00:00+07:00,1089.15,1089.15,1089.15,1089.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.52613476923551,58.34171515057447,NaN,NaN,50,NaN,NaN,NaN,NaN,8.371870690777497,12.978008970998417,4.60613828022092
2018-08-07T09:00:00+07:00,1079.1,1079.1,1079.1,1079.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.96007024613525,58.72944658959193,NaN,NaN,50,57.96007024613525,NaN,NaN,NaN,6.497514398071836,12.728031277810715,6.230516879738879
2018-08-08T09:00:00+07:00,1085.63,1085.63,1085.63,1085.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.003833705745386,59.197185063664996,NaN,NaN,50,NaN,NaN,NaN,NaN,5.3420206563767065,12.908042700209762,7.566022043833056
2018-08-09T09:00:00+07:00,1087.98,1087.98,1087.98,1087.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.74347285375385,59.64638870227265,NaN,NaN,50,NaN,NaN,NaN,NaN,4.41873554586256,13.089441476161255,8.670705930298695
2018-08-10T09:00:00+07:00,1091.47,1091.47,1091.47,1091.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.87118202980553,60.19715045130533,NaN,NaN,50,NaN,NaN,NaN,NaN,3.75207538251799,13.360800158446182,9.608724775928192
2018-08-13T09:00:00+07:00,1099,1099,1099,1099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.25696480529703,60.832316612607556,NaN,NaN,50,NaN,NaN,NaN,NaN,3.530481814833994,14.021827044470683,10.49134522963669
2018-08-14T09:00:00+07:00,1101.38,1101.38,1101.38,1101.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.00235393648492,61.46093718824501,NaN,NaN,50,NaN,NaN,65.00235393648492,NaN,3.2627560170610685,14.569790250963024,11.307034233901955
2018-08-15T09:00:00+07:00,1086.14,1086.14,1086.14,1086.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.829756359692134,61.619767711099826,NaN,NaN,50,NaN,NaN,NaN,NaN,1.8482463424956244,13.617342162021487,11.769095819525862
2018-08-16T09:00:00+07:00,1084.9399,1084.9399,1084.9399,1084.9399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.23021666897678,61.37569824224628,NaN,NaN,50,NaN,NaN,NaN,NaN,0.6808867763168767,12.620204289921958,11.939317513605081
2018-08-17T09:00:00+07:00,1083.7,1083.7,1083.7,1083.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.57784104483948,60.7973775675217,NaN,NaN,50,55.57784104483948,NaN,NaN,NaN,-0.274460794301687,11.596241520727972,11.870702315029659
2018-08-20T09:00:00+07:00,1093.27,1093.27,1093.27,1093.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.48494004271141,60.47833560327667,NaN,NaN,50,NaN,NaN,NaN,NaN,-0.35635433939867056,11.42525939078132,11.781613730179991
2018-08-21T09:00:00+07:00,1107.6801,1107.6801,1107.6801,1107.6801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.54210829818443,60.659340883776586,NaN,NaN,50,NaN,NaN,NaN,NaN,0.4232052503080759,12.310620293065085,11.88741504275701
2018-08-22T09:00:00+07:00,1110.58,1110.58,1110.58,1110.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.4760339595895,60.95629346497087,NaN,NaN,50,NaN,NaN,NaN,NaN,0.9663225294902666,13.095318204619844,12.128995675129577
2018-08-23T09:00:00+07:00,1114.97,1114.97,1114.97,1114.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.89746826184953,61.243026927307206,NaN,NaN,50,NaN,NaN,NaN,NaN,1.425663500194215,13.911075050372347,12.485411550178132
2018-08-24T09:00:00+07:00,1115.8101,1115.8101,1115.8101,1115.8101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.17598351255133,61.575158980401184,NaN,NaN,50,NaN,NaN,NaN,NaN,1.5786199907660343,14.458686538635675,12.88006654786964
2018-08-27T09:00:00+07:00,1115.0699,1115.0699,1115.0699,1115.0699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.64393506266342,62.195435038724625,NaN,NaN,50,NaN,NaN,NaN,NaN,1.4270733444485053,14.663908228430273,13.236834883981768
2018-08-28T09:00:00+07:00,1120.12,1120.12,1120.12,1120.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.47828650897024,62.80075309609783,NaN,NaN,50,NaN,NaN,NaN,NaN,1.4588851867376924,15.060441367403882,13.60155618066619
2018-08-29T09:00:00+07:00,1122.1,1122.1,1122.1,1122.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.1936034860011,63.40433385554406,NaN,NaN,50,NaN,NaN,NaN,NaN,1.404703243972838,15.357435235632238,13.9527319916594
2018-08-30T09:00:00+07:00,1130.6801,1130.6801,1130.6801,1130.6801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.14362484572311,64.13807977096674,NaN,NaN,50,NaN,NaN,72.14362484572311,NaN,1.717463729811282,16.0995616539235,14.38209792411222
2018-08-31T09:00:00+07:00,1126.01,1126.01,1126.01,1126.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.309352625981,64.42753604387273,NaN,NaN,50,NaN,NaN,NaN,NaN,1.3943099431981274,16.124985353109878,14.73067540991175
2018-09-04T09:00:00+07:00,1113.03,1113.03,1113.03,1113.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.93406543808025,63.99408686541527,NaN,NaN,50,NaN,NaN,NaN,NaN,0.15602134684088753,14.92570209346286,14.769680746621972
2018-09-05T09:00:00+07:00,1105.42,1105.42,1105.42,1105.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.234330729938385,63.80869932043286,NaN,NaN,50,NaN,NaN,NaN,NaN,-1.2485976342693341,13.208933703785306,14.45753133805464
2018-09-06T09:00:00+07:00,1100.01,1100.01,1100.01,1100.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.11370560052484,63.44323424411486,NaN,NaN,50,51.11370560052484,NaN,NaN,NaN,-2.5405921632023727,11.281791134051673,13.822383297254046
2018-09-07T09:00:00+07:00,1105.27,1105.27,1105.27,1105.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.89162894923047,63.32279052299993,NaN,NaN,50,NaN,NaN,NaN,NaN,-3.007542382899075,10.062955318630202,13.070497701529277
2018-09-10T09:00:00+07:00,1101.73,1101.73,1101.73,1101.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.75991515145469,62.77100303076731,NaN,NaN,50,NaN,NaN,NaN,NaN,-3.4876331553573774,8.710956257332555,12.198589412689932
2018-09-11T09:00:00+07:00,1119.11,1119.11,1119.11,1119.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.103831924841856,62.45398328981427,NaN,NaN,50,NaN,NaN,NaN,NaN,-2.607778471604643,8.93886632318413,11.546644794788772
2018-09-12T09:00:00+07:00,1118.4301,1118.4301,1118.4301,1118.4301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.66903062335449,62.03919733722604,NaN,NaN,50,NaN,NaN,NaN,NaN,-2.068256730978451,8.96132388106571,11.02958061204416
2018-09-13T09:00:00+07:00,1123.3101,1123.3101,1123.3101,1123.3101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.80481197646093,61.675436173984004,NaN,NaN,50,NaN,NaN,NaN,NaN,-1.4107979024051271,9.266083234037751,10.676881136442878
2018-09-14T09:00:00+07:00,1122.9399,1122.9399,1122.9399,1122.9399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.53857593480632,61.272764204145076,NaN,NaN,50,NaN,NaN,NaN,NaN,-1.0457234749015178,9.369726792815982,10.4154502677175
2018-09-17T09:00:00+07:00,1121.74,1121.74,1121.74,1121.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.62697703058253,60.842981487567876,NaN,NaN,50,NaN,NaN,NaN,NaN,-0.9336138306500601,9.248432979404924,10.182046810054985
2018-09-18T09:00:00+07:00,1131.99,1131.99,1131.99,1131.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.34907200732597,60.619466166021844,NaN,NaN,50,NaN,NaN,NaN,NaN,-0.25310082088616426,9.86567078394728,10.118771604833444
2018-09-19T09:00:00+07:00,1139.62,1139.62,1139.62,1139.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.38833757042131,60.56194717205186,NaN,NaN,50,NaN,NaN,NaN,NaN,0.5813773788770131,10.845493328429711,10.264115949552698
2018-09-20T09:00:00+07:00,1153.79,1153.79,1153.79,1153.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.10611379887682,60.63069638299141,NaN,NaN,50,NaN,NaN,NaN,NaN,1.8846556955095064,12.619935568939582,10.735279873430075
2018-09-21T09:00:00+07:00,1153.87,1153.87,1153.87,1153.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.13049496584304,60.97506369298156,NaN,NaN,50,NaN,NaN,NaN,NaN,2.509962445557333,13.872732930376742,11.362770484819409
2018-09-24T09:00:00+07:00,1155.47,1155.47,1155.47,1155.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.64510342514978,62.02585212062938,NaN,NaN,50,NaN,NaN,NaN,NaN,2.768832275930162,14.82381082973211,12.054978553801948
2018-09-25T09:00:00+07:00,1163.49,1163.49,1163.49,1163.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.11449906803482,63.58872128763626,NaN,NaN,50,NaN,NaN,NaN,NaN,3.187854832718548,16.039797094700134,12.851942261981586
2018-09-26T09:00:00+07:00,1170.54,1170.54,1170.54,1170.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.06055134583447,65.51349598372981,NaN,NaN,50,NaN,NaN,NaN,NaN,3.616123261017826,17.37209633825387,13.755973077236042
2018-09-27T09:00:00+07:00,1178.7,1178.7,1178.7,1178.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.08322108286626,67.38432399327523,NaN,NaN,50,NaN,NaN,NaN,NaN,4.090332014225799,18.868888095018292,14.778556080792493
2018-09-28T09:00:00+07:00,1178.78,1178.78,1178.78,1178.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.10258888555974,69.40880068856845,NaN,NaN,50,NaN,NaN,80.10258888555974,NaN,4.043507048942187,19.832939891970227,15.78943284302804
2018-10-01T09:00:00+07:00,1176.1,1176.1,1176.1,1176.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.38763586205175,70.64335811265487,NaN,NaN,50,NaN,NaN,NaN,NaN,3.487210162444647,20.14844554608385,16.6612353836392
2018-10-02T09:00:00+07:00,1170.35,1170.35,1170.35,1170.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.76732592839053,71.50752206301458,NaN,NaN,50,NaN,NaN,NaN,NaN,2.436879862598307,19.707335211887084,17.270455349288778
2018-10-03T09:00:00+07:00,1174.59,1174.59,1174.59,1174.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.30679880359428,72.32909255066697,NaN,NaN,50,NaN,NaN,NaN,NaN,1.763943359590499,19.4753845487769,17.711441189186402
2018-10-04T09:00:00+07:00,1184.6,1184.6,1184.6,1184.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.55684142381854,73.40182579988212,NaN,NaN,50,NaN,NaN,NaN,NaN,1.727033957073047,19.87023363552771,18.143199678454664
2018-10-05T09:00:00+07:00,1170.6899,1170.6899,1170.6899,1170.6899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.75746413455596,73.69686059302309,NaN,NaN,50,NaN,NaN,NaN,NaN,0.5602477111044664,18.843509317335247,18.28326160623078
2018-10-08T09:00:00+07:00,1166.23,1166.23,1166.23,1166.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.48536545911234,73.42088155386497,NaN,NaN,50,NaN,NaN,NaN,NaN,-0.6517458192012775,17.468579332229183,18.12032515143046
2018-10-09T09:00:00+07:00,1163.11,1163.11,1163.11,1163.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.23062263872055,72.76675905874349,NaN,NaN,50,NaN,NaN,NaN,NaN,-1.74154494763021,15.9433939668927,17.68493891452291
2018-10-10T09:00:00+07:00,1156.28,1156.28,1156.28,1156.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.51746764926234,71.43899861948532,NaN,NaN,50,NaN,NaN,NaN,NaN,-2.930420120691423,14.021913763658631,16.952333884350054
2018-10-11T09:00:00+07:00,1091.61,1091.61,1091.61,1091.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.096953559155565,68.36517423329335,NaN,NaN,50,30.096953559155565,NaN,NaN,NaN,-7.803606093006579,7.197826268091831,15.00143236109841
2018-10-12T09:00:00+07:00,1115.98,1115.98,1115.98,1115.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.849574844173326,66.02263647750931,NaN,NaN,50,NaN,NaN,NaN,NaN,-9.030475452988231,3.7133380448631215,12.743813497851352
2018-10-15T09:00:00+07:00,1104.08,1104.08,1104.08,1104.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.79253964232839,63.285353661387425,NaN,NaN,50,NaN,NaN,NaN,NaN,-10.201674068527101,-0.008279087807522956,10.193394980719578
2018-10-16T09:00:00+07:00,1112.62,1112.62,1112.62,1112.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.193738779662105,60.65200990666083,NaN,NaN,50,NaN,NaN,NaN,NaN,-9.948898446008164,-2.242728076790627,7.706170369217537
2018-10-17T09:00:00+07:00,1122.1899,1122.1899,1122.1899,1122.1899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.83370708577628,58.13418747829725,NaN,NaN,50,NaN,NaN,NaN,NaN,-8.728452909885203,-3.2043957681389656,5.524057141746236
2018-10-18T09:00:00+07:00,1110.47,1110.47,1110.47,1110.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.44994959649746,55.373284671935664,NaN,NaN,50,NaN,NaN,NaN,NaN,-8.304239779869961,-4.856242583091216,3.4479971967787453
2018-10-19T09:00:00+07:00,1110,1110,1110,1110,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.31528174424049,52.79668794923486,NaN,NaN,50,NaN,NaN,NaN,NaN,-7.664458271256469,-6.13257564229184,1.5318826289646281
2018-10-22T09:00:00+07:00,1092.58,1092.58,1092.58,1092.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.572534682873346,50.28277428884077,NaN,NaN,50,NaN,NaN,NaN,NaN,-7.987341634010537,-8.452294413548543,-0.4649527795380062
2018-10-23T09:00:00+07:00,1069.49,1069.49,1069.49,1069.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.423413928698494,47.29110394063393,NaN,NaN,50,NaN,NaN,NaN,NaN,-9.240319995393978,-12.015352773780478,-2.7750327783865005
2018-10-24T09:00:00+07:00,1055.46,1055.46,1055.46,1055.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.772620667249498,43.87794531516471,NaN,NaN,50,NaN,NaN,NaN,NaN,-10.411332094249339,-15.789197896198175,-5.377865801948836
