date,E1VFVN30,HPG,VCB,VIC,VNM
2015-09-09,9300,7260.9000000000005,31590.2,25466.5,47321.6
2015-09-10,9300,7190,31728.100000000002,25770.399999999998,48292.299999999996
2015-09-11,9200,7024.4,30900.4,25527.3,47807
2015-09-14,9300,6929.8,29796.9,25405.7,47321.6
2015-09-15,9100,6906.1,29452,25345,47321.6
2015-09-16,9100,7024.4,30348.600000000002,25345,47321.6
2015-09-17,9200,7095.4,30072.8,25527.3,47321.6
2015-09-18,9300,7284.6,30348.600000000002,25527.3,47807
2015-09-21,9400,7497.4,30831.5,26074.3,48049.700000000004
2015-09-22,9400,7521.0999999999995,30762.5,26013.5,49505.7
2015-09-23,9400,7473.8,30693.5,25831.2,49020.4
2015-09-24,9300,7426.5,30417.6,25770.399999999998,48535
2015-09-25,9300,7355.5,30348.600000000002,25588.100000000002,49020.4
2015-09-28,9300,7142.7,29658.899999999998,25527.3,49505.7
2015-09-29,9200,7119,29521,25284.199999999997,48535
2015-09-30,9500,7190,29589.9,25345,48535
2015-10-01,9300,7260.9000000000005,29658.899999999998,25284.199999999997,49020.4
2015-10-02,9300,7308.2,29658.899999999998,25284.199999999997,48535
2015-10-05,9300,7426.5,30003.8,25284.199999999997,49991.100000000006
2015-10-06,9400,7568.4,31245.3,25588.100000000002,49991.100000000006
2015-10-07,9400,7450.1,31176.300000000003,25831.2,49505.7
2015-10-08,9600,7615.700000000001,32348.9,26439,49020.4
2015-10-09,9600,7663,32073,26317.399999999998,49020.4
2015-10-12,9700,7757.6,33176.6,26256.6,49020.4
2015-10-13,9600,7663,33038.600000000006,26013.5,49505.7
2015-10-14,9500,7639.3,32555.8,25831.2,51447.1
2015-10-15,9500,7639.3,32693.800000000003,25831.2,50961.799999999996
2015-10-16,9600,7568.4,32211,26013.5,51447.1
2015-10-19,9700,7568.4,31728.100000000002,25952.8,53873.9
2015-10-20,9600,7426.5,31314.3,25648.9,54359.200000000004
2015-10-21,9700,7379.2,31452.2,25345,54844.6
2015-10-22,9700,7426.5,31866.1,25831.2,55329.9
2015-10-23,9800,7521.0999999999995,32348.9,26986,55815.3
2015-10-26,9800,7544.7,32211,27046.8,54844.6
2015-10-27,9700,7497.4,32142.000000000004,26986,55329.9
2015-10-28,9700,7426.5,31797.1,26986,55329.9
2015-10-29,9800,7450.1,32211,27958.5,57756.700000000004
2015-10-30,9800,7450.1,32900.7,27654.6,57271.299999999996
2015-11-02,9700,7379.2,32900.7,27350.7,56786
2015-11-03,9900,7450.1,33245.600000000006,27958.5,59698.1
2015-11-04,9900,7355.5,33245.600000000006,27715.399999999998,59698.1
2015-11-05,9900,7331.9,33038.600000000006,27654.6,62124.8
2015-11-06,9900,7331.9,33107.6,27411.5,62610.2
2015-11-09,9900,7260.9000000000005,33866.3,27411.5,61639.5
2015-11-10,9900,7213.5999999999995,33314.5,27046.8,62124.8
2015-11-11,9800,7166.299999999999,32900.7,26803.7,63095.5
2015-11-12,9700,7119,32831.7,26560.5,64066.2
2015-11-13,9800,7119,32762.7,26925.2,66493
2015-11-16,9900,7000.8,32486.800000000003,26378.2,67949
2015-11-17,9800,7142.7,32555.8,26378.2,65036.9
2015-11-18,9800,7119,32555.8,26560.5,64066.2
2015-11-19,9700,7048.0999999999995,32417.9,26378.2,63095.5
2015-11-20,9700,7071.7,32417.9,26560.5,63580.9
2015-11-23,9700,7142.7,32211,26560.5,61639.5
2015-11-24,9500,7119,31866.1,26378.2,59698.1
2015-11-25,9700,7355.5,31728.100000000002,26378.2,60668.799999999996
2015-11-26,9700,7497.4,31314.3,26256.6,59698.1
2015-11-27,9400,7402.8,30555.6,25892,60183.4
2015-11-30,9400,7213.5999999999995,29589.9,26013.5,60183.4
2015-12-01,9400,7166.299999999999,29038.1,26013.5,59212.7
2015-12-02,9300,7237.3,29107.1,25892,59698.1
2015-12-03,9400,7237.3,29383,26013.5,59698.1
2015-12-04,9300,7166.299999999999,29176.100000000002,25709.6,59698.1
2015-12-07,9300,7071.7,28141.5,25709.6,58242
2015-12-08,9300,7166.299999999999,29727.9,25770.399999999998,60668.799999999996
2015-12-09,9300,7048.0999999999995,28555.3,25405.7,59698.1
2015-12-10,9300,6953.5,28417.4,25101.8,59698.1
2015-12-11,9200,7048.0999999999995,28486.3,25223.4,59698.1
2015-12-14,9200,7237.3,28693.3,25101.8,60183.4
2015-12-15,9400,7237.3,29796.9,25223.4,61154.1
2015-12-16,9400,7213.5999999999995,30003.8,25345,62124.8
2015-12-17,9400,7190,30348.600000000002,25466.5,62124.8
2015-12-18,9400,7190,28417.4,24311.699999999997,62124.8
2015-12-21,9300,7095.4,29314,25223.4,60668.799999999996
2015-12-22,9300,7024.4,29314,25284.199999999997,60668.799999999996
2015-12-23,9200,6977.1,29245.100000000002,25345,60183.4
2015-12-24,9200,6977.1,29107.1,25527.3,60668.799999999996
2015-12-25,9300,6977.1,29314,25770.399999999998,60183.4
2015-12-28,9300,6835.200000000001,29314,26439,61639.5
2015-12-29,9500,6835.200000000001,30348.600000000002,27654.6,61639.5
2015-12-30,9600,6929.8,30555.6,27958.5,61639.5
2015-12-31,9600,6906.1,30279.699999999997,27776.1,62124.8
2016-01-04,9400,6811.5,29796.9,28870.2,61154.1
2016-01-05,9400,6740.5999999999995,29314,28870.2,60668.799999999996
2016-01-06,9300,6858.799999999999,29658.899999999998,28870.2,61154.1
2016-01-07,9300,6669.6,29314,29174.1,60183.4
2016-01-08,9100,6551.4000000000005,29107.1,29174.1,59212.7
2016-01-11,9200,6551.4000000000005,28900.2,29356.4,58727.4
2016-01-12,9200,6622.3,29452,29174.1,59698.1
2016-01-13,9200,6504.1,29176.100000000002,29113.3,58727.4
2016-01-14,9100,6267.5999999999995,28831.2,29174.1,58727.4
2016-01-15,9000,6031.1,28003.5,28870.2,58242
2016-01-18,8700,5865.5,26624,28870.2,56786
2016-01-19,8700,5960.0999999999995,27796.600000000002,28870.2,57756.700000000004
2016-01-20,8800,5960.0999999999995,27589.7,28809.4,56786
2016-01-21,8700,6031.1,27175.8,29052.5,56300.600000000006
2016-01-22,8700,6054.700000000001,27313.8,29356.4,55329.9
2016-01-25,8900,6433.0999999999995,28762.2,29356.4,57271.299999999996
2016-01-26,8800,6243.9,28003.5,29174.1,55815.3
2016-01-27,9000,6338.5,27934.6,28870.2,56786
2016-01-28,9000,6267.5999999999995,27934.6,29356.4,56300.600000000006
2016-01-29,8900,6504.1,28555.3,28930.9,56300.600000000006
2016-02-01,9000,6314.9,28072.5,28566.3,57756.700000000004
2016-02-02,9000,6338.5,27865.600000000002,28566.3,57756.700000000004
2016-02-03,8800,6338.5,27313.8,28566.3,58727.4
2016-02-04,8900,6385.799999999999,27589.7,28566.3,59212.7
2016-02-05,9000,6385.799999999999,27658.7,28323.1,60183.4
2016-02-15,8900,6243.9,27796.600000000002,27654.6,61154.1
2016-02-16,9000,6314.9,27796.600000000002,27715.399999999998,62124.8
2016-02-17,9000,6314.9,27451.699999999997,27654.6,63095.5
2016-02-18,9000,6338.5,27796.600000000002,27958.5,62610.2
2016-02-19,9000,6385.799999999999,27658.7,27411.5,62610.2
2016-02-22,9100,6433.0999999999995,27865.600000000002,27472.2,63095.5
2016-02-23,9100,6433.0999999999995,28279.399999999998,27715.399999999998,63095.5
2016-02-24,9200,6433.0999999999995,29176.100000000002,27593.800000000003,63580.9
2016-02-25,9200,6456.8,28831.2,27654.6,62610.2
2016-02-26,9200,6716.9,28969.2,27350.7,63095.5
2016-02-29,9200,6598.7,28279.399999999998,26803.7,62124.8
2016-03-01,9200,6480.4000000000005,28072.5,26803.7,63095.5
2016-03-02,9200,6433.0999999999995,28762.2,27350.7,64066.2
2016-03-03,9300,6385.799999999999,28693.3,27593.800000000003,63580.9
2016-03-04,9200,6504.1,28831.2,27836.9,64066.2
2016-03-07,9200,6575,28831.2,27836.9,63580.9
2016-03-08,9200,6835.200000000001,28693.3,28201.6,63580.9
2016-03-09,9200,6740.5999999999995,28555.3,28262.399999999998,63580.9
2016-03-10,9200,6764.2,28693.3,28262.399999999998,63580.9
2016-03-11,9300,6811.5,28693.3,27593.800000000003,66007.59999999999
2016-03-14,9400,7095.4,28762.2,27593.800000000003,65522.3
2016-03-15,9200,7095.4,28969.2,27350.7,66007.59999999999
2016-03-16,9300,7071.7,29796.9,27107.600000000002,66493
2016-03-17,9300,7095.4,29452,27350.7,66978.3
2016-03-18,9300,7024.4,29314,26803.7,66978.3
2016-03-21,9300,7048.0999999999995,29589.9,27472.2,65522.3
2016-03-22,9300,6977.1,29865.8,27654.6,64551.59999999999
2016-03-23,9300,6929.8,29589.9,27593.800000000003,65036.9
2016-03-24,9200,6811.5,29038.1,27411.5,65522.3
2016-03-25,9200,6858.799999999999,29521,27836.9,65036.9
2016-03-28,9200,7071.7,29521,28383.9,65522.3
2016-03-29,9100,7048.0999999999995,28969.2,28444.7,65036.9
2016-03-30,9200,6977.1,29038.1,28566.3,66007.59999999999
2016-03-31,9100,6977.1,28279.399999999998,28687.8,65036.9
2016-04-01,9100,6858.799999999999,28210.4,28687.8,65036.9
2016-04-04,9100,6906.1,28210.4,28627,65036.9
2016-04-05,9000,6929.8,28279.399999999998,28627,66493
2016-04-06,9200,7142.7,28969.2,28930.9,66493
2016-04-07,9200,7119,28762.2,28687.8,68434.4
2016-04-08,9300,7284.6,28555.3,28870.2,69405.1
2016-04-11,9300,7450.1,28693.3,30693.5,69405.1
2016-04-12,9300,7497.4,29038.1,31605.2,69405.1
2016-04-13,9300,7355.5,28900.2,31605.2,68919.70000000001
2016-04-14,9400,7426.5,29176.100000000002,31909.1,68919.70000000001
2016-04-15,9400,7402.8,29314,31605.2,69405.1
2016-04-19,9200,7308.2,29245.100000000002,30207.3,67463.7
2016-04-20,9200,7379.2,29521,30693.5,66007.59999999999
2016-04-21,9300,7450.1,29589.9,31301.300000000003,66493
2016-04-22,9400,7733.9000000000005,31521.2,33124.7,67949
2016-04-25,9500,7804.9,31659.199999999997,31909.1,67463.7
2016-04-26,9500,7804.9,32555.8,32820.799999999996,67949
2016-04-27,9500,7733.9000000000005,31728.100000000002,32213,66978.3
2016-04-28,9400,7686.6,31866.1,31605.2,66978.3
2016-04-29,9500,7923.2,31728.100000000002,31909.1,67463.7
2016-05-04,9500,8277.900000000001,31797.1,30997.399999999998,68919.70000000001
2016-05-05,9600,8277.900000000001,32486.800000000003,31301.300000000003,68919.70000000001
2016-05-06,9600,8041.4,33521.5,31909.1,68919.70000000001
2016-05-09,9600,8017.799999999999,33107.6,31605.2,69890.4
2016-05-10,9500,7923.2,33521.5,31605.2,69405.1
2016-05-11,9600,8159.700000000001,33797.4,32516.9,70861.09999999999
2016-05-12,9700,8041.4,33107.6,32516.9,70375.8
2016-05-13,9700,7875.8,32831.7,32516.9,69890.4
2016-05-16,9700,7852.2,33314.5,33428.600000000006,70861.09999999999
2016-05-17,9800,7946.799999999999,33314.5,33124.7,71346.5
2016-05-18,9900,7828.5,33797.4,32516.9,70375.8
2016-05-19,9900,7852.2,33176.6,32516.9,70375.8
2016-05-20,9900,7852.2,32693.800000000003,31301.300000000003,70861.09999999999
2016-05-23,9800,7970.5,31797.1,31605.2,70861.09999999999
2016-05-24,9700,7970.5,31659.199999999997,31605.2,70375.8
2016-05-25,9900,7970.5,31728.100000000002,31605.2,69890.4
2016-05-26,9700,7852.2,31245.3,30997.399999999998,68434.4
2016-05-27,9700,7875.8,31245.3,31301.300000000003,69405.1
2016-05-30,9800,7994.1,32279.899999999998,32516.9,68919.70000000001
2016-05-31,9800,7994.1,32211,31909.1,68919.70000000001
2016-06-01,9800,8135.999999999999,32348.9,32516.9,68434.4
2016-06-02,9800,8325.2,32486.800000000003,32516.9,68434.4
2016-06-03,9900,8419.800000000001,32624.8,32820.799999999996,68435.1
2016-06-06,9900,8372.5,32969.700000000004,32516.9,66958.1
2016-06-07,9900,8585.4,33176.6,33124.7,67450.5
2016-06-08,10000,8727.3,33038.600000000006,33124.7,67942.8
2016-06-09,10100,8680,33176.6,33124.7,67942.8
2016-06-10,10100,8750.9,33452.5,32820.799999999996,67450.5
2016-06-13,10000,8632.7,33383.5,31909.1,67450.5
2016-06-14,9900,8963.800000000001,33314.5,32516.9,67450.5
2016-06-15,9900,8987.5,32969.700000000004,32516.9,67450.5
2016-06-16,9900,9011.1,32900.7,32516.9,67450.5
2016-06-17,9800,8845.5,32486.800000000003,31605.2,67450.5
2016-06-20,9900,9082.1,32348.9,32516.9,67450.5
2016-06-21,9900,9271.3,32417.9,32820.799999999996,68435.1
2016-06-22,9900,9365.9,32279.899999999998,31909.1,68435.1
2016-06-23,9900,9484.1,33107.6,32213,68927.5
2016-06-24,9700,9176.7,32279.899999999998,31605.2,67450.5
2016-06-27,9700,9224,31866.1,32653.100000000002,67450.5
2016-06-28,9700,9153,32003.999999999996,32180.8,68927.5
2016-06-29,9800,9294.9,32624.8,32383.2,68435.1
2016-06-30,9900,9365.9,32624.8,33327.7,69419.79999999999
2016-07-01,10100,9413.199999999999,32762.7,34407.200000000004,70404.5
2016-07-04,10000,9436.8,33935.299999999996,34407.200000000004,71389.2
2016-07-05,10100,9507.8,34832,34407.200000000004,70896.8
2016-07-06,10100,9697,34487.1,34407.200000000004,70404.5
2016-07-07,10200,10122.7,35176.8,34744.5,72373.90000000001
2016-07-08,10200,10099.1,35176.8,34744.5,72373.90000000001
2016-07-11,10200,9578.699999999999,35866.6,34407.200000000004,71881.5
2016-07-12,10200,9720.599999999999,37246.1,35081.8,72373.90000000001
2016-07-13,10400,9838.900000000001,39660.200000000004,37105.8,72373.90000000001
2016-07-14,10300,9507.8,38625.6,36093.8,71881.5
2016-07-15,10500,9602.4,37246.1,36768.4,72373.90000000001
2016-07-18,10400,10004.5,38280.700000000004,36431.1,73850.9
2016-07-19,10500,9933.5,38625.6,35081.8,75327.9
2016-07-20,10500,9720.599999999999,37935.8,33732.5,77789.59999999999
2016-07-21,10400,9744.300000000001,38280.700000000004,34069.8,77297.3
2016-07-22,10200,9507.8,35866.6,33732.5,76804.90000000001
2016-07-25,10200,9673.3,36556.3,34069.8,75820.2
2016-07-26,10200,10004.5,36556.3,34069.8,77297.3
2016-07-27,10200,10217.3,37590.899999999994,34407.200000000004,77789.59999999999
2016-07-28,10300,10548.400000000001,37935.8,35419.1,78774.3
2016-07-29,10300,10524.800000000001,37246.1,34407.200000000004,77789.59999999999
2016-08-01,10200,10430.199999999999,36556.3,34744.5,76312.6
2016-08-02,10100,10099.1,35521.700000000004,34407.200000000004,74835.6
2016-08-03,10000,10217.3,34832,33260.2,75820.2
2016-08-04,10000,10075.4,35866.6,32045.9,76804.90000000001
2016-08-05,9800,10193.699999999999,35176.8,30156.9,77789.59999999999
2016-08-08,9800,10122.7,35866.6,30156.9,77789.59999999999
2016-08-09,9900,10241,36556.3,30696.6,79758.9
2016-08-10,10000,10714,36901.200000000004,32788,80743.6
2016-08-11,10100,10879.5,38625.6,33057.899999999994,83205.29999999999
2016-08-12,10300,10832.2,37590.899999999994,33057.899999999994,82713
2016-08-15,10200,10950.5,37590.899999999994,33057.899999999994,83205.29999999999
2016-08-16,10300,11116.099999999999,37246.1,32315.7,83205.29999999999
2016-08-17,10400,11494.5,36556.3,32315.7,84190
2016-08-18,10400,11541.800000000001,36556.3,32315.7,85667
2016-08-19,10400,11399.900000000001,36901.200000000004,32180.8,86470.8
2016-08-22,10400,11470.800000000001,36901.200000000004,31641.100000000002,84656.7
2016-08-23,10400,11660,36556.3,32720.5,86470.8
2016-08-24,10400,11589.1,37246.1,32720.5,87680.2
2016-08-25,10400,12064.7,37246.1,32585.6,87680.2
2016-08-26,10500,11952.5,39660.200000000004,32383.2,88284.9
2016-08-29,10600,11643.800000000001,39660.200000000004,32383.2,91308.3
2016-08-30,10600,11756.1,38280.700000000004,32450.699999999997,91913
2016-08-31,10600,12008.6,37246.1,32450.699999999997,94331.8
2016-09-01,10600,11896.3,36211.5,32383.2,93122.4
2016-09-05,10600,11784.1,34832,32315.7,93122.4
2016-09-06,10600,11868.3,34832,32315.7,90703.59999999999
2016-09-07,10500,12345.3,34832,32045.9,88284.9
2016-09-08,10600,12597.8,34832,32248.3,88889.6
2016-09-09,10600,12429.4,36764.299999999996,32922.9,86470.8
2016-09-12,10500,12064.7,35576.799999999996,33597.6,85382.40000000001
2016-09-13,10500,12261.1,34199.3,33125.3,87619.7
2016-09-14,10580,12233,34674.3,32585.6,87075.5
2016-09-15,10460,12401.400000000001,34199.3,34049.6,86470.8
2016-09-16,10460,12485.5,33249.4,35537.2,83447.40000000001
2016-09-19,10400,12794.2,34816.8,34958.7,82238
2016-09-20,10400,12752.1,35576.799999999996,35206.6,82238
2016-09-21,10600,12794.2,35576.799999999996,36115.7,83326.40000000001
2016-09-22,10750,12962.5,35624.299999999996,36363.6,82963.6
2016-09-23,10750,12878.4,35481.8,36652.9,84656.7
2016-09-26,10790,12892.4,35719.299999999996,36942.100000000006,85261.4
2016-09-27,10720,12976.6,36669.3,37975.200000000004,84656.7
2016-09-28,10880,13102.800000000001,37049.3,36900.799999999996,84656.7
2016-09-29,10840,13018.599999999999,36384.3,37148.8,84656.7
2016-09-30,10860,12822.2,36384.3,36776.899999999994,84656.7
2016-10-03,10800,12485.5,36004.3,35537.2,84959.1
2016-10-04,10700,12331.2,36004.3,36363.6,84959.1
2016-10-05,10700,12233,36289.299999999996,36198.3,84898.6
2016-10-06,10770,12036.6,36431.8,35289.299999999996,85866.1
2016-10-07,10640,11531.599999999999,36051.8,35371.899999999994,85624.2
2016-10-10,10600,10998.5,35624.299999999996,34793.4,84717.20000000001
2016-10-11,10560,11756.1,35909.3,34793.4,84959.1
2016-10-12,10560,11447.4,35719.299999999996,34876,85563.8
2016-10-13,10600,11587.7,35434.3,35537.2,85866.1
2016-10-14,10660,11335.2,35339.3,35537.2,87075.5
2016-10-17,10590,11166.9,34579.3,35537.2,85987.09999999999
2016-10-18,10640,11419.4,34626.8,35454.5,87075.5
2016-10-19,10600,11573.7,34864.3,36198.3,88284.9
2016-10-20,10600,11545.6,34864.3,35785.1,87619.7
2016-10-21,10640,11503.5,34864.3,35537.2,87196.4
2016-10-24,10640,11279.1,34294.3,35537.2,85261.4
2016-10-25,10450,11110.699999999999,33961.799999999996,35289.299999999996,85261.4
2016-10-26,10390,11096.7,33534.4,35082.6,85321.9
2016-10-27,10390,11096.7,34484.299999999996,35371.899999999994,86168.5
2016-10-28,10390,11447.4,34484.299999999996,35413.200000000004,86652.2
2016-10-31,10520,11433.400000000001,34199.3,35124,85866.1
2016-11-01,10400,11335.2,34104.3,35330.6,85805.7
2016-11-02,10380,11082.7,33629.399999999994,34958.7,85321.9
2016-11-03,10210,11026.6,33249.4,35041.3,85503.3
2016-11-04,10200,11110.699999999999,33249.4,35041.3,85201
2016-11-07,10300,11531.599999999999,34436.799999999996,35330.6,84777.7
2016-11-08,10400,11643.800000000001,34579.3,35371.899999999994,84898.6
2016-11-09,10200,11489.5,34199.3,35124,84656.7
2016-11-10,10310,11643.800000000001,34579.3,35371.899999999994,85261.4
2016-11-11,10310,11489.5,34436.799999999996,36363.6,84959.1
2016-11-14,10310,11559.699999999999,34009.3,35454.5,83568.29999999999
2016-11-15,10310,11784.1,34009.3,35330.6,83024.1
2016-11-16,10300,11812.2,34009.3,35289.299999999996,84052
2016-11-17,10300,11728,33866.799999999996,35289.299999999996,84052
2016-11-18,10300,11587.7,33771.799999999996,35206.6,82963.6
2016-11-21,10300,11784.1,33914.299999999996,35206.6,83749.7
2016-11-22,10300,11756.1,34199.3,35206.6,85080
2016-11-23,10300,11685.9,34484.299999999996,35289.299999999996,84052
2016-11-24,10500,11699.9,34199.3,35124,82661.3
2016-11-25,10450,11714,34009.3,35124,81330.9
2016-11-28,10240,11419.4,33724.3,35124,78126.09999999999
2016-11-29,10180,11321.199999999999,33249.4,34297.5,81210
2016-11-30,10130,11812.2,33439.4,34710.700000000004,83447.40000000001
2016-12-01,10260,11714,33486.9,34710.700000000004,81754.2
2016-12-02,10190,11840.199999999999,33534.4,34710.700000000004,81633.3
2016-12-05,10150,11896.3,33154.4,34669.4,81633.3
2016-12-06,9990,11475.5,32441.899999999998,34462.8,81028.59999999999
2016-12-07,9970,11461.5,32679.4,34710.700000000004,80121.6
2016-12-08,10010,11475.5,33249.4,34710.700000000004,81754.2
2016-12-09,10050,11475.5,33296.9,34710.700000000004,82117
2016-12-12,9980,11419.4,33154.4,34710.700000000004,80847.2
2016-12-13,9900,11377.3,32679.4,34710.700000000004,79214.5
2016-12-14,9850,11685.9,33059.399999999994,35082.6,79093.59999999999
2016-12-15,9900,11587.7,33249.4,34710.700000000004,77158.6
2016-12-16,9900,11728,33344.4,35124,78549.40000000001
2016-12-19,10110,11643.800000000001,33391.9,35371.899999999994,77884.20000000001
2016-12-20,10050,11587.7,33201.9,34586.799999999996,75344.5
2016-12-21,10050,11756.1,33201.9,34214.9,76251.5
2016-12-22,10040,11924.4,33154.4,34710.700000000004,74437.5
2016-12-23,10000,12050.7,33819.299999999996,34793.4,74981.7
2016-12-26,10060,12289.1,34294.3,34710.700000000004,74074.6
2016-12-27,10090,12106.8,34199.3,34958.7,75586.4
2016-12-28,10080,12233,33819.299999999996,34380.200000000004,76191.1
2016-12-29,10120,12120.8,33676.8,34628.100000000006,77763.3
2016-12-30,10170,12106.8,33676.8,34710.700000000004,75949.20000000001
2017-01-03,10190,12345.3,35386.8,34380.200000000004,76614.3
2017-01-04,10250,12345.3,35149.299999999996,34752.1,76735.29999999999
2017-01-05,10290,12373.300000000001,35291.8,34958.7,76614.3
2017-01-06,10350,12176.9,36004.3,35619.799999999996,76191.1
2017-01-09,10370,12106.8,36764.299999999996,35702.5,76191.1
2017-01-10,10370,12303.2,36479.3,35454.5,76251.5
2017-01-11,10430,12345.3,36526.8,35537.2,76795.8
2017-01-12,10430,12247.1,36004.3,35537.2,76795.8
2017-01-13,10410,12120.8,35576.799999999996,35785.1,76735.29999999999
2017-01-16,10340,11784.1,35481.8,35413.200000000004,76493.4
2017-01-17,10340,11784.1,37001.8,35247.9,76251.5
2017-01-18,10360,11671.900000000001,36384.3,34793.4,76191.1
2017-01-19,10360,11629.8,36099.3,34710.700000000004,76191.1
2017-01-20,10360,11840.199999999999,36099.3,34710.700000000004,76795.8
2017-01-23,10360,11784.1,36194.299999999996,34710.700000000004,77400.40000000001
2017-01-24,10410,11784.1,36669.3,34297.5,77400.40000000001
2017-01-25,10450,11868.3,37334.299999999996,34710.700000000004,78005.1
2017-02-02,10520,11980.5,37476.799999999996,35124,80423.90000000001
2017-02-03,10610,12120.8,36764.299999999996,34710.700000000004,80968.1
2017-02-06,10600,12373.300000000001,36764.299999999996,35041.3,80544.79999999999
2017-02-07,10650,12513.6,37286.8,35371.899999999994,80907.70000000001
2017-02-08,10670,12527.6,37761.8,35330.6,80968.1
2017-02-09,10700,12499.599999999999,37714.3,35247.9,81089.1
2017-02-10,10730,12443.5,37334.299999999996,35124,80907.70000000001
2017-02-13,10760,12555.7,36906.799999999996,35124,80907.70000000001
2017-02-14,10760,12653.9,36764.299999999996,35165.3,80363.4
2017-02-15,10840,12667.9,37049.3,36776.899999999994,80423.90000000001
2017-02-16,10900,12541.7,36669.3,36363.6,79819.2
2017-02-17,10890,12429.4,36384.3,36363.6,78609.8
2017-02-20,10800,11784.1,36051.8,37438,78609.8
2017-02-21,10920,11854.300000000001,36479.3,38388.399999999994,78791.2
2017-02-22,10900,11279.1,36004.3,37768.6,78851.7
2017-02-23,10860,11391.3,35719.299999999996,37396.700000000004,78791.2
2017-02-24,10870,11349.199999999999,35576.799999999996,37396.700000000004,79758.70000000001
2017-02-27,10820,11293.1,36289.299999999996,37975.200000000004,79698.3
2017-02-28,10820,11223,35529.299999999996,37190.1,79456.40000000001
2017-03-01,10700,11475.5,35339.3,36942.100000000006,79093.59999999999
2017-03-02,10720,11784.1,35054.299999999996,36446.3,78428.4
2017-03-03,10690,11503.5,35624.299999999996,36776.899999999994,78549.40000000001
2017-03-06,10740,11559.699999999999,35434.3,36983.5,79154.1
2017-03-07,10750,11559.699999999999,35624.299999999996,37066.1,78609.8
2017-03-08,10790,11573.7,35814.3,36776.899999999994,78972.6
2017-03-09,10830,11784.1,35909.3,36528.9,78912.2
2017-03-10,10860,11812.2,35624.299999999996,36528.9,78549.40000000001
2017-03-13,10860,11812.2,35196.8,36528.9,78428.4
2017-03-14,10890,11798.1,35196.8,36405,79033.1
2017-03-15,10850,11657.9,35101.799999999996,35950.4,80423.90000000001
2017-03-16,10850,11728,35244.3,36363.6,81028.59999999999
2017-03-17,10900,11587.7,35149.299999999996,36198.3,81028.59999999999
2017-03-20,11000,11742,35671.799999999996,35785.1,80968.1
2017-03-21,11030,12022.6,36099.3,34256.2,81996.09999999999
2017-03-22,11080,11896.3,35814.3,34421.5,82600.8
2017-03-23,11180,11994.5,36336.799999999996,35124,84777.7
2017-03-24,11320,12078.699999999999,36099.3,35000,85684.70000000001
2017-03-27,11290,12078.699999999999,35909.3,35000,85866.1
2017-03-28,11250,12050.7,35529.299999999996,34710.700000000004,85140.5
2017-03-29,11320,12176.9,35434.3,34876,85745.2
2017-03-30,11320,12604.8,35339.3,34876,87075.5
2017-03-31,11300,12857.300000000001,35054.299999999996,34545.5,86652.2
2017-04-03,11340,13446.5,34579.3,34297.5,87256.90000000001
2017-04-04,11370,13593.8,34959.299999999996,34710.700000000004,87075.5
2017-04-05,11360,13236.1,35006.799999999996,34380.200000000004,86712.7
2017-04-07,11290,13404.400000000001,34959.299999999996,34710.700000000004,86228.9
2017-04-10,11400,13446.5,34864.3,35041.3,86228.9
2017-04-11,11390,13425.5,35054.299999999996,35165.3,86773.2
2017-04-12,11380,13299.2,34959.299999999996,34752.1,87075.5
2017-04-13,11340,13257.099999999999,34911.8,35041.3,86531.3
2017-04-14,11140,13004.6,34531.799999999996,34504.1,85684.70000000001
2017-04-17,11000,12836.3,33724.3,34504.1,85866.1
2017-04-18,10960,12731.1,34056.8,34462.8,87317.40000000001
2017-04-19,11080,13025.7,34104.3,34297.5,87922.1
2017-04-20,11040,12815.2,33629.399999999994,33553.7,87619.7
2017-04-21,11030,12815.2,33724.3,33471.1,87498.8
2017-04-24,10950,12646.9,33344.4,33057.899999999994,87075.5
2017-04-25,10920,12541.7,33344.4,33347.1,86712.7
2017-04-26,10990,12289.1,33296.9,33388.399999999994,87015
2017-04-27,11140,12415.4,33106.9,33801.7,88587.2
2017-04-28,11140,12373.300000000001,33344.4,33801.7,89494.29999999999
2017-05-03,11180,12247.1,33724.3,33471.1,89675.70000000001
2017-05-04,11210,12289.1,34484.299999999996,33305.799999999996,91026.79999999999
2017-05-05,11230,12289.1,34294.3,33388.399999999994,89862.2
2017-05-08,11190,12268.1,33961.799999999996,33388.399999999994,89433.09999999999
2017-05-09,11240,12499.599999999999,34626.8,33677.700000000004,88268.4
2017-05-10,11350,12625.8,34911.8,33429.8,88513.59999999999
2017-05-11,11320,12689,34959.299999999996,33471.1,88574.9
2017-05-12,11300,12499.599999999999,34626.8,33471.1,88758.79999999999
2017-05-15,11370,12415.4,34484.299999999996,33801.7,88207.09999999999
2017-05-16,11410,12205,34246.8,34297.5,87962
2017-05-17,11380,12226,34389.299999999996,34132.2,90107.4
2017-05-18,11400,11994.5,34531.799999999996,34132.2,89494.4
2017-05-19,11460,12078.699999999999,34911.8,33801.7,90659
2017-05-22,11600,12162.9,35624.299999999996,34049.6,92130.2
2017-05-23,11610,12226,35339.3,33760.3,92865.79999999999
2017-05-24,11780,12352.3,35861.8,33471.1,92865.79999999999
2017-05-25,11700,12352.3,35244.3,33099.200000000004,91946.29999999999
2017-05-26,11770,12289.1,34864.3,33471.1,93172.2
