time,open,high,low,close,"VN30TRI, HOSE: Open","VN30TRI, HOSE: High","VN30TRI, HOSE: Low","VN30TRI, HOSE: Close","VNSMALLTRI, HOSE: Open","VNSMALLTRI, HOSE: High","VNSMALLTRI, HOSE: Low","VNSMALLTRI, HOSE: Close",Volume,Volume MA,RSI,K,D
2019-06-05T09:00:00+07:00,1063.73,1063.73,1063.73,1063.73,945.76001,945.76001,945.76001,945.76001,951.84003,951.84003,951.84003,951.84003,NaN,NaN,37.39626991012619,4.594225123467784,8.325800410040083
2019-06-06T09:00:00+07:00,1062.9,1062.9,1062.9,1062.9,943.15002,943.15002,943.15002,943.15002,950.20001,950.20001,950.20001,950.20001,NaN,NaN,36.97194380054327,8.584721289697677,4.392982137721765
2019-06-07T09:00:00+07:00,1074.51,1074.51,1074.51,1074.51,952.17999,952.17999,952.17999,952.17999,958.27002,958.27002,958.27002,958.27002,NaN,NaN,46.1725073776469,25.6657309288446,12.948225780669965
2019-06-10T09:00:00+07:00,1079.88,1079.88,1079.88,1079.88,955.39001,955.39001,955.39001,955.39001,962.40002,962.40002,962.40002,962.40002,NaN,NaN,49.82112371059383,43.34374757543443,25.86473326465885
2019-06-11T09:00:00+07:00,1087.24,1087.24,1087.24,1087.24,953.65997,953.65997,953.65997,953.65997,961.04999,961.04999,961.04999,961.04999,NaN,NaN,54.38486698020972,68.11876310313001,45.70941386913629
2019-06-12T09:00:00+07:00,1081.95,1081.95,1081.95,1081.95,947.65002,947.65002,947.65002,947.65002,958.66998,958.66998,958.66998,958.66998,NaN,NaN,50.808060590168836,76.63226326902061,62.6982579825283
2019-06-13T09:00:00+07:00,1080.85,1080.85,1080.85,1080.85,941.48999,941.48999,941.48999,941.48999,959.81,959.81,959.81,959.81,NaN,NaN,50.07062838465255,78.82031842234419,74.52378159816487
2019-06-14T09:00:00+07:00,1080.89,1080.89,1080.89,1080.89,943.65002,943.65002,943.65002,943.65002,960.47998,960.47998,960.47998,960.47998,NaN,NaN,50.098991295307336,74.55872742953197,76.6704363736322
2019-06-17T09:00:00+07:00,1073.9,1073.9,1073.9,1073.9,934.16998,934.16998,934.16998,934.16998,958.85999,958.85999,958.85999,958.85999,NaN,NaN,45.26044013573097,67.11156816980433,73.49687134056012
2019-06-18T09:00:00+07:00,1067.65,1067.65,1067.65,1067.65,928.89001,928.89001,928.89001,928.89001,957.95001,957.95001,957.95001,957.95001,NaN,NaN,41.409442401509985,54.59166471608429,65.42065343847348
2019-06-19T09:00:00+07:00,1073.9,1073.9,1073.9,1073.9,935.65002,935.65002,935.65002,935.65002,959.91998,959.91998,959.91998,959.91998,NaN,NaN,46.32747289846539,50.13662981418458,57.27995423335769
2019-06-20T09:00:00+07:00,1081.24,1081.24,1081.24,1081.24,946.88,946.88,946.88,946.88,963.17999,963.17999,963.17999,963.17999,NaN,NaN,51.478550348805435,60.53088832811474,55.086394286127835
2019-06-21T09:00:00+07:00,1079.11,1079.11,1079.11,1079.11,949,949,949,949,962.28003,962.28003,962.28003,962.28003,NaN,NaN,49.97953367866295,74.66063384868,61.77605066365974
2019-06-24T09:00:00+07:00,1077.99,1077.99,1077.99,1077.99,951.64001,951.64001,951.64001,951.64001,962.20001,962.20001,962.20001,962.20001,NaN,NaN,49.16877309234235,77.95998040530978,71.05050086070148
2019-06-25T09:00:00+07:00,1079.6,1079.6,1079.6,1079.6,951.15997,951.15997,951.15997,951.15997,959.15997,959.15997,959.15997,959.15997,NaN,NaN,50.41400991407562,75.15034442307159,75.92365289235376
2019-06-26T09:00:00+07:00,1076.22,1076.22,1076.22,1076.22,949.31,949.31,949.31,949.31,962.17999,962.17999,962.17999,962.17999,NaN,NaN,47.76833214817322,65.41593227321358,72.84208570053163
2019-06-27T09:00:00+07:00,1069.02,1069.02,1069.02,1069.02,935.72998,935.72998,935.72998,935.72998,957.04999,957.04999,957.04999,957.04999,NaN,NaN,42.63549490790833,45.21737849875817,61.927885065014415
2019-06-28T09:00:00+07:00,1077.3,1077.3,1077.3,1077.3,946.5,946.5,946.5,946.5,959.51001,959.51001,959.51001,959.51001,NaN,NaN,49.37276759894711,39.94286110175415,50.19205729124193
2019-07-01T09:00:00+07:00,1082.34,1082.34,1082.34,1082.34,959.65997,959.65997,959.65997,959.65997,967.51001,967.51001,967.51001,967.51001,NaN,NaN,52.991853452317024,56.940467594719074,47.366902398410424
2019-07-02T09:00:00+07:00,1079.02,1079.02,1079.02,1079.02,956.03003,956.03003,956.03003,956.03003,966.01001,966.01001,966.01001,966.01001,NaN,NaN,50.43425399648192,79.76353785173212,58.88228884940175
2019-07-03T09:00:00+07:00,1078.53,1078.53,1078.53,1078.53,952.37,952.37,952.37,952.37,968.65997,968.65997,968.65997,968.65997,NaN,NaN,50.05030562084983,84.1738556184318,73.6259536882943
2019-07-04T09:00:00+07:00,1086,1086,1086,1086,963.47998,963.47998,963.47998,963.47998,970.46997,970.46997,970.46997,970.46997,NaN,NaN,55.599663119666346,84.1738556184318,82.70374969619854
2019-07-05T09:00:00+07:00,1088.16,1088.16,1088.16,1088.16,964.03998,964.03998,964.03998,964.03998,972.75,972.75,972.75,972.75,NaN,NaN,57.08437816938039,91.53444011336416,86.62738378340923
2019-07-08T09:00:00+07:00,1087.28,1087.28,1087.28,1087.28,953.84003,953.84003,953.84003,953.84003,970.47998,970.47998,970.47998,970.47998,NaN,NaN,56.25898224305582,98.09582532807111,91.268040353289
2019-07-09T09:00:00+07:00,1089.02,1089.02,1089.02,1089.02,955.41998,955.41998,955.41998,955.41998,974.72998,974.72998,974.72998,974.72998,NaN,NaN,57.565500229825105,98.09582532807111,95.90869692316876
2019-07-10T09:00:00+07:00,1089.12,1089.12,1089.12,1089.12,959.70001,959.70001,959.70001,959.70001,976.39001,976.39001,976.39001,976.39001,NaN,NaN,57.64380331981467,98.09582532807111,98.09582532807109
2019-07-11T09:00:00+07:00,1091.1801,1091.1801,1091.1801,1091.1801,962.96002,962.96002,962.96002,962.96002,978.07001,978.07001,978.07001,978.07001,NaN,NaN,59.30961019184402,100.00000000000001,98.73055021871404
2019-07-12T09:00:00+07:00,1090.48,1090.48,1090.48,1090.48,958.46002,958.46002,958.46002,958.46002,977.01001,977.01001,977.01001,977.01001,NaN,NaN,58.468054627159596,98.31764074564285,98.80448869123796
2019-07-15T09:00:00+07:00,1089.78,1089.78,1089.78,1089.78,957.06,957.06,957.06,957.06,978.94,978.94,978.94,978.94,NaN,NaN,57.58819410533108,94.87634654562133,97.73132909708805
2019-07-16T09:00:00+07:00,1085.8,1085.8,1085.8,1085.8,964.95001,964.95001,964.95001,964.95001,975.96002,975.96002,975.96002,975.96002,NaN,NaN,52.729510254000054,81.7220255600807,91.63867095044827
2019-07-17T09:00:00+07:00,1092.0601,1092.0601,1092.0601,1092.0601,963.67999,963.67999,963.67999,963.67999,975.58002,975.58002,975.58002,975.58002,NaN,NaN,58.64029918972109,81.1591679330334,85.9191800129118
2019-07-18T09:00:00+07:00,1090.6,1090.6,1090.6,1090.6,953.89001,953.89001,953.89001,953.89001,973.77002,973.77002,973.77002,973.77002,NaN,NaN,56.85460530092929,75.76248777586868,79.54789375632758
2019-07-19T09:00:00+07:00,1091.28,1091.28,1091.28,1091.28,964.82001,964.82001,964.82001,964.82001,974.14001,974.14001,974.14001,974.14001,NaN,NaN,57.503648311531016,82.41537780812301,79.7790111723417
2019-07-22T09:00:00+07:00,1085.53,1085.53,1085.53,1085.53,963.53998,963.53998,963.53998,963.53998,966.65997,966.65997,966.65997,966.65997,NaN,NaN,50.575420650789134,53.217666212963074,70.46517726565158
2019-07-23T09:00:00+07:00,1085.87,1085.87,1085.87,1085.87,973.22998,973.22998,973.22998,973.22998,965.32001,965.32001,965.32001,965.32001,NaN,NaN,50.95173102503713,30.158465575564946,55.263836532217
2019-07-24T09:00:00+07:00,1084.3,1084.3,1084.3,1084.3,972.28003,972.28003,972.28003,972.28003,963.04999,963.04999,963.04999,963.04999,NaN,NaN,49.09295194847729,3.326563195517901,28.9008983280153
2019-07-25T09:00:00+07:00,1085.85,1085.85,1085.85,1085.85,975.59003,975.59003,975.59003,975.59003,967.04999,967.04999,967.04999,967.04999,NaN,NaN,50.993754441525844,7.637802907094546,13.707610559392455
2019-07-26T09:00:00+07:00,1081.79,1081.79,1081.79,1081.79,972.77002,972.77002,972.77002,972.77002,967.25,967.25,967.25,967.25,NaN,NaN,46.13455794967497,6.201644568345606,5.7220035569860075
2019-07-29T09:00:00+07:00,1078.27,1078.27,1078.27,1078.27,973.53998,973.53998,973.53998,973.53998,963.96002,963.96002,963.96002,963.96002,NaN,NaN,42.36527439531784,6.201644568345606,6.680364014595242
2019-07-30T09:00:00+07:00,1070.9399,1070.9399,1070.9399,1070.9399,961.90002,961.90002,961.90002,961.90002,957.14001,957.14001,957.14001,957.14001,NaN,NaN,35.80492290904111,0,4.134429712230394
2019-07-31T09:00:00+07:00,1072.63,1072.63,1072.63,1072.63,967.66998,967.66998,967.66998,967.66998,956.21002,956.21002,956.21002,956.21002,NaN,NaN,38.18187326288083,3.469690075935311,3.2237782147602956
2019-08-01T09:00:00+07:00,1078.52,1078.52,1078.52,1078.52,972.27002,972.27002,972.27002,972.27002,959.16998,959.16998,959.16998,959.16998,NaN,NaN,45.724304506449776,17.949243606511498,7.139644560815593
2019-08-02T09:00:00+07:00,1075.91,1075.91,1075.91,1075.91,969.96997,969.96997,969.96997,969.96997,966.88,966.88,966.88,966.88,NaN,NaN,43.208512511925,28.756436667959974,16.725123450135584
2019-08-05T09:00:00+07:00,1073.51,1073.51,1073.51,1073.51,955.84003,955.84003,955.84003,955.84003,967.85999,967.85999,967.85999,967.85999,NaN,NaN,40.97590883754055,32.83495580469613,26.513545359722524
2019-08-06T09:00:00+07:00,1064.78,1064.78,1064.78,1064.78,948.97998,948.97998,948.97998,948.97998,965.15997,965.15997,965.15997,965.15997,NaN,NaN,34.0781763019132,18.35540227411994,26.64893158225867
2019-08-07T09:00:00+07:00,1064.5,1064.5,1064.5,1064.5,951.32001,951.32001,951.32001,951.32001,966.29999,966.29999,966.29999,966.29999,NaN,NaN,33.88117698733541,7.548209212671466,19.57952243049583
2019-08-08T09:00:00+07:00,1073.9399,1073.9399,1073.9399,1073.9399,960.12,960.12,960.12,960.12,973.73999,973.73999,973.73999,973.73999,NaN,NaN,45.35117284885866,22.342233156144733,16.081948214312035
2019-08-09T09:00:00+07:00,1081.26,1081.26,1081.26,1081.26,963.20001,963.20001,963.20001,963.20001,972.58002,972.58002,972.58002,972.58002,NaN,NaN,52.26626356246832,55.675566489478065,28.52200295276474
2019-08-12T09:00:00+07:00,1079.75,1079.75,1079.75,1079.75,967.15997,967.15997,967.15997,967.15997,970.73999,970.73999,970.73999,970.73999,NaN,NaN,50.83722647110615,86.41796452765205,54.8119213910916
2019-08-13T09:00:00+07:00,1074.34,1074.34,1074.34,1074.34,962.48999,962.48999,962.48999,962.48999,966.31,966.31,966.31,966.31,NaN,NaN,45.985988542530656,86.02252595730279,76.03868565814429
2019-08-14T09:00:00+07:00,1074.36,1074.36,1074.36,1074.36,965.27002,965.27002,965.27002,965.27002,967.46002,967.46002,967.46002,967.46002,NaN,NaN,46.00650156275599,74.67317862238356,82.37122303577945
2019-08-15T09:00:00+07:00,1073.26,1073.26,1073.26,1073.26,977.35999,977.35999,977.35999,977.35999,968.83002,968.83002,968.83002,968.83002,NaN,NaN,44.99438879020568,64.07974164105089,74.92514874024573
2019-08-16T09:00:00+07:00,1081.26,1081.26,1081.26,1081.26,979.17999,979.17999,979.17999,979.17999,969.72998,969.72998,969.72998,969.72998,NaN,NaN,53.07899683864852,75.46628038858874,71.40640021734106
2019-08-19T09:00:00+07:00,1082.09,1082.09,1082.09,1082.09,978.46002,978.46002,978.46002,978.46002,973.52002,973.52002,973.52002,973.52002,NaN,NaN,53.837082035758264,86.81562772350799,75.4538832510492
2019-08-20T09:00:00+07:00,1087.8,1087.8,1087.8,1087.8,981.39001,981.39001,981.39001,981.39001,981.37,981.37,981.37,981.37,NaN,NaN,58.77205842200682,100,87.42730270403224
2019-08-21T09:00:00+07:00,1087.8199,1087.8199,1087.8199,1087.8199,988.07001,988.07001,988.07001,988.07001,981.70001,981.70001,981.70001,981.70001,NaN,NaN,58.78859367760508,100,95.60520924116933
2019-08-22T09:00:00+07:00,1088.21,1088.21,1088.21,1088.21,988.89001,988.89001,988.89001,988.89001,984.33002,984.33002,984.33002,984.33002,NaN,NaN,59.134598844668815,100,100
2019-08-23T09:00:00+07:00,1085.08,1085.08,1085.08,1085.08,988.06,988.06,988.06,988.06,984.17999,984.17999,984.17999,984.17999,NaN,NaN,55.13474956878971,94.72038641142596,98.24012880380866
2019-08-26T09:00:00+07:00,1079.85,1079.85,1079.85,1079.85,979.22998,979.22998,979.22998,979.22998,984.92999,984.92999,984.92999,984.92999,NaN,NaN,49.152191876012004,81.54407704491531,92.08815448544709
2019-08-27T09:00:00+07:00,1081.96,1081.96,1081.96,1081.96,973.12,973.12,973.12,973.12,982,982,982,982,NaN,NaN,51.4414393520417,63.408656936831655,79.89104013105764
2019-08-28T09:00:00+07:00,1081.9399,1081.9399,1081.9399,1081.9399,972.21002,972.21002,972.21002,972.21002,978.01001,978.01001,978.01001,978.01001,NaN,NaN,51.417691115621125,50.496867664757794,65.14986721550159
2019-08-29T09:00:00+07:00,1087.8101,1087.8101,1087.8101,1087.8101,975.89001,975.89001,975.89001,975.89001,976.28003,976.28003,976.28003,976.28003,NaN,NaN,57.57736124440528,60.00223297818484,57.969252526591426
2019-08-30T09:00:00+07:00,1092.96,1092.96,1092.96,1092.96,979.59998,979.59998,979.59998,979.59998,974.94,974.94,974.94,974.94,NaN,NaN,62.11544097406327,78.13765308626849,62.87891790973705
2019-09-03T09:00:00+07:00,1077.0699,1077.0699,1077.0699,1077.0699,975.71002,975.71002,975.71002,975.71002,963.82001,963.82001,963.82001,963.82001,NaN,NaN,45.82620114352034,64.61519542086556,67.58502716177297
2019-09-04T09:00:00+07:00,1076.41,1076.41,1076.41,1076.41,973.67999,973.67999,973.67999,973.67999,962.02002,962.02002,962.02002,962.02002,NaN,NaN,45.29496531514136,35.53800484162222,59.43028444958542
2019-09-05T09:00:00+07:00,1075.37,1075.37,1075.37,1075.37,972.71997,972.71997,972.71997,972.71997,960.57001,960.57001,960.57001,960.57001,NaN,NaN,44.42098514132917,2.2046715082888872,34.119290590258885
2019-09-06T09:00:00+07:00,1075.89,1075.89,1075.89,1075.89,972.56,972.56,972.56,972.56,959.01001,959.01001,959.01001,959.01001,NaN,NaN,44.99250093582159,1.6618368673996082,13.134837739103567
2019-09-09T09:00:00+07:00,1073.3101,1073.3101,1073.3101,1073.3101,972.19,972.19,972.19,972.19,952.32001,952.32001,952.32001,952.32001,NaN,NaN,42.649279643691486,1.0766381663932256,1.647715514027236
2019-09-10T09:00:00+07:00,1069.72,1069.72,1069.72,1069.72,969.37,969.37,969.37,969.37,942.94,942.94,942.94,942.94,NaN,NaN,39.561579290604676,1.0766381663932256,1.2717044000620155
2019-09-11T09:00:00+07:00,1075.23,1075.23,1075.23,1075.23,972.09003,972.09003,972.09003,972.09003,948.51001,948.51001,948.51001,948.51001,NaN,NaN,46.0207933981966,9.546353522139446,3.899876618308628
2019-09-12T09:00:00+07:00,1082.88,1082.88,1082.88,1082.88,981.75,981.75,981.75,981.75,954.90002,954.90002,954.90002,954.90002,NaN,NaN,53.45794519893003,30.0843972259326,13.569129638155088
2019-09-13T09:00:00+07:00,1089.41,1089.41,1089.41,1089.41,993.53003,993.53003,993.53003,993.53003,957.14001,957.14001,957.14001,957.14001,NaN,NaN,58.68999454013626,58.3551142587807,32.66195500228425
2019-09-16T09:00:00+07:00,1095.28,1095.28,1095.28,1095.28,998.97998,998.97998,998.97998,998.97998,959.04999,959.04999,959.04999,959.04999,NaN,NaN,62.744402232596755,82.14209406997459,56.86053518489596
2019-09-17T09:00:00+07:00,1101.24,1101.24,1101.24,1101.24,1003.14,1003.14,1003.14,1003.14,959.70001,959.70001,959.70001,959.70001,NaN,NaN,66.35504827704048,94.93738369951477,78.47819734275669
2019-09-18T09:00:00+07:00,1100.58,1100.58,1100.58,1100.58,1004.35,1004.35,1004.35,1004.35,958.09003,958.09003,958.09003,958.09003,NaN,NaN,65.5968915389949,99.05678912719439,92.0454222988946
2019-09-19T09:00:00+07:00,1101.61,1101.61,1101.61,1101.61,1010.29,1010.29,1010.29,1010.29,960.5,960.5,960.5,960.5,NaN,NaN,66.24507822761444,98.91997711841505,97.63804998170808
2019-09-20T09:00:00+07:00,1095.52,1095.52,1095.52,1095.52,1006.2,1006.2,1006.2,1006.2,959.78998,959.78998,959.78998,959.78998,NaN,NaN,59.1490556315523,89.9551150107422,95.9772937521172
2019-09-23T09:00:00+07:00,1089.96,1089.96,1089.96,1089.96,1000.5,1000.5,1000.5,1000.5,950.45001,950.45001,950.45001,950.45001,NaN,NaN,53.513145793932175,74.92191699374273,87.9323363743
2019-09-24T09:00:00+07:00,1094.28,1094.28,1094.28,1094.28,1001.36,1001.36,1001.36,1001.36,950.57001,950.57001,950.57001,950.57001,NaN,NaN,56.94576579843955,63.35278866887287,76.07660689111927
2019-09-25T09:00:00+07:00,1095.85,1095.85,1095.85,1095.85,1003.19,1003.19,1003.19,1003.19,954.58002,954.58002,954.58002,954.58002,NaN,NaN,58.15507932004754,62.116198373917086,66.79696801217756
2019-09-26T09:00:00+07:00,1101.67,1101.67,1101.67,1101.67,1009.63,1009.63,1009.63,1009.63,953.88,953.88,953.88,953.88,NaN,NaN,62.374155017371905,73.14004057457379,66.20300920578791
2019-09-27T09:00:00+07:00,1103.38,1103.38,1103.38,1103.38,1017.03,1017.03,1017.03,1017.03,949.91998,949.91998,949.91998,949.91998,NaN,NaN,63.537422901215244,81.34061749640092,72.19895214829727
2019-09-30T09:00:00+07:00,1104.38,1104.38,1104.38,1104.38,1014.9,1014.9,1014.9,1014.9,949.54999,949.54999,949.54999,949.54999,NaN,NaN,64.2338163097509,88.06479804105989,80.84848537067819
2019-10-01T09:00:00+07:00,1108.66,1108.66,1108.66,1108.66,1018.66,1018.66,1018.66,1018.66,954.21997,954.21997,954.21997,954.21997,NaN,NaN,67.12760668800759,93.01736473020829,87.47426008922302
2019-10-02T09:00:00+07:00,1105.11,1105.11,1105.11,1105.11,1011.42,1011.42,1011.42,1011.42,948,948,948,948,NaN,NaN,62.60321330733353,85.4453073126265,88.84249002796487
2019-10-03T09:00:00+07:00,1106.6801,1106.6801,1106.6801,1106.6801,1013.59,1013.59,1013.59,1013.59,954.69,954.69,954.69,954.69,NaN,NaN,63.7664127140377,80.69310905025625,86.38526036436367
2019-10-04T09:00:00+07:00,1103.33,1103.33,1103.33,1103.33,1006.87,1006.87,1006.87,1006.87,957.48999,957.48999,957.48999,957.48999,NaN,NaN,59.51291459178192,62.04947182884819,76.06262939724365
2019-10-07T09:00:00+07:00,1096.34,1096.34,1096.34,1096.34,998.44,998.44,998.44,998.44,953.40997,953.40997,953.40997,953.40997,NaN,NaN,51.75553333876052,39.79355932491871,60.84538006800773
2019-10-08T09:00:00+07:00,1098.14,1098.14,1098.14,1098.14,1006.99,1006.99,1006.99,1006.99,954.26001,954.26001,954.26001,954.26001,NaN,NaN,53.43863232226585,18.33938592120046,40.060805691655794
2019-10-09T09:00:00+07:00,1098.23,1098.23,1098.23,1098.23,1006.19,1006.19,1006.19,1006.19,952.69,952.69,952.69,952.69,NaN,NaN,53.52593498641309,7.488689722580713,21.87387832289997
2019-10-10T09:00:00+07:00,1098.47,1098.47,1098.47,1098.47,1004.55,1004.55,1004.55,1004.55,949.46997,949.46997,949.46997,949.46997,NaN,NaN,53.774839978618076,11.867423794382551,12.565166479387917
2019-10-11T09:00:00+07:00,1099.4399,1099.4399,1099.4399,1099.4399,1008.54,1008.54,1008.54,1008.54,951.94,951.94,951.94,951.94,NaN,NaN,54.827759028507074,14.879653991920739,11.411922502961344
2019-10-14T09:00:00+07:00,1100.6,1100.6,1100.6,1100.6,1014.29,1014.29,1014.29,1014.29,952.01001,952.01001,952.01001,952.01001,NaN,NaN,56.11536275108427,20.494658348284958,15.747245378196093
2019-10-15T09:00:00+07:00,1101.71,1101.71,1101.71,1101.71,1015.79,1015.79,1015.79,1015.79,952.14001,952.14001,952.14001,952.14001,NaN,NaN,57.36753273784141,28.285177075760984,21.219829805322238
2019-10-16T09:00:00+07:00,1099.4,1099.4,1099.4,1099.4,1017.3,1017.3,1017.3,1017.3,951.59003,951.59003,951.59003,951.59003,NaN,NaN,53.919507930187905,26.315694109943504,25.031843177996492
2019-10-17T09:00:00+07:00,1101.96,1101.96,1101.96,1101.96,1011.2,1011.2,1011.2,1011.2,949.21002,949.21002,949.21002,949.21002,NaN,NaN,57.003743380879925,28.242089267386962,27.614320151030494
2019-10-18T09:00:00+07:00,1100.3199,1100.3199,1100.3199,1100.3199,1011.23,1011.23,1011.23,1011.23,949.5,949.5,949.5,949.5,NaN,NaN,54.48755704253143,21.99705077045785,25.51827804926278
2019-10-21T09:00:00+07:00,1096.1801,1096.1801,1096.1801,1096.1801,1005.59,1005.59,1005.59,1005.59,948.46997,948.46997,948.46997,948.46997,NaN,NaN,48.650181867976954,17.304613729461956,22.51458458910226
2019-10-22T09:00:00+07:00,1093.6,1093.6,1093.6,1093.6,1008.68,1008.68,1008.68,1008.68,950.15997,950.15997,950.15997,950.15997,NaN,NaN,45.38663315597082,5.924214302348754,15.075292934089525
2019-10-23T09:00:00+07:00,1090.54,1090.54,1090.54,1090.54,1011.76,1011.76,1011.76,1011.76,948.47998,948.47998,948.47998,948.47998,NaN,NaN,41.80483038518,0,7.742942677270242
2019-10-24T09:00:00+07:00,1099.22,1099.22,1099.22,1099.22,1017.97,1017.97,1017.97,1017.97,947.35999,947.35999,947.35999,947.35999,NaN,NaN,53.1091575506224,24.212434124611235,10.045549475653335
2019-10-25T09:00:00+07:00,1096.21,1096.21,1096.21,1096.21,1019.95,1019.95,1019.95,1019.95,947.37,947.37,947.37,947.37,NaN,NaN,49.51709113511997,40.731117866408134,21.647850663673125
2019-10-28T09:00:00+07:00,1098.39,1098.39,1098.39,1098.39,1018.76,1018.76,1018.76,1018.76,949.45001,949.45001,949.45001,949.45001,NaN,NaN,52.046781619173835,62.66807757495631,42.53720985532522
2019-10-29T09:00:00+07:00,1094.1801,1094.1801,1094.1801,1094.1801,1016.56,1016.56,1016.56,1016.56,945.41998,945.41998,945.41998,945.41998,NaN,NaN,47.13471886513275,49.87158814335501,51.09026119490648
2019-10-30T09:00:00+07:00,1099.99,1099.99,1099.99,1099.99,1017.77,1017.77,1017.77,1017.77,944.5,944.5,944.5,944.5,NaN,NaN,53.63775340102127,58.69752375214646,57.07906315681925
2019-10-31T09:00:00+07:00,1089.52,1089.52,1089.52,1089.52,1015.14,1015.14,1015.14,1015.14,938.84998,938.84998,938.84998,938.84998,NaN,NaN,43.30057742046138,39.96426436373279,49.51112541974475
2019-11-01T09:00:00+07:00,1091.09,1091.09,1091.09,1091.09,1027.1,1027.1,1027.1,1027.1,936.03003,936.03003,936.03003,936.03003,NaN,NaN,45.011922233207564,35.41750338820474,44.693097168028
2019-11-04T09:00:00+07:00,1092.38,1092.38,1092.38,1092.38,1034.47,1034.47,1034.47,1034.47,934.77002,934.77002,934.77002,934.77002,NaN,NaN,46.44231538254864,20.243534615677873,31.875100789205135
2019-11-05T09:00:00+07:00,1096.05,1096.05,1096.05,1096.05,1037.34,1037.34,1037.34,1037.34,938.09003,938.09003,938.09003,938.09003,NaN,NaN,50.39568463761874,35.88077433485027,30.513937446244295
2019-11-06T09:00:00+07:00,1098.3199,1098.3199,1098.3199,1098.3199,1037.38,1037.38,1037.38,1037.38,939.94,939.94,939.94,939.94,NaN,NaN,52.720272142323445,57.70006340413675,37.94145745155496
2019-11-07T09:00:00+07:00,1096.95,1096.95,1096.95,1096.95,1039.8,1039.8,1039.8,1039.8,940.78003,940.78003,940.78003,940.78003,NaN,NaN,51.16200880958636,73.88857590544707,55.82313788147803
2019-11-08T09:00:00+07:00,1096.04,1096.04,1096.04,1096.04,1040.3,1040.3,1040.3,1040.3,941.21002,941.21002,941.21002,941.21002,NaN,NaN,50.1026069239497,78.42246480080291,70.00370137012891
2019-11-11T09:00:00+07:00,1093.08,1093.08,1093.08,1093.08,1034.8199,1034.8199,1034.8199,1034.8199,940.21997,940.21997,940.21997,940.21997,NaN,NaN,46.71418900959071,63.56365077723935,71.95823049449645
2019-11-12T09:00:00+07:00,1094.37,1094.37,1094.37,1094.37,1034.9301,1034.9301,1034.9301,1034.9301,944,944,944,944,NaN,NaN,48.353495877324164,53.49816554039537,65.16142703947921
2019-11-13T09:00:00+07:00,1091.97,1091.97,1091.97,1091.97,1026.98,1026.98,1026.98,1026.98,942.42999,942.42999,942.42999,942.42999,NaN,NaN,45.54608519975254,37.36421742758075,51.47534458173848
2019-11-14T09:00:00+07:00,1091.05,1091.05,1091.05,1091.05,1022.4,1022.4,1022.4,1022.4,939.45001,939.45001,939.45001,939.45001,NaN,NaN,44.47997074676606,27.33763901734225,39.40000732843945
2019-11-15T09:00:00+07:00,1087.9,1087.9,1087.9,1087.9,1021.32,1021.32,1021.32,1021.32,937.06,937.06,937.06,937.06,NaN,NaN,40.94593469151692,11.043961174814433,25.248605873245804
2019-11-18T09:00:00+07:00,1084,1084,1084,1084,1014.26,1014.26,1014.26,1014.26,936.48999,936.48999,936.48999,936.48999,NaN,NaN,37.02376972829585,3.803080352966296,14.061560181707653
2019-11-19T09:00:00+07:00,1088.5699,1088.5699,1088.5699,1088.5699,1019.9,1019.9,1019.9,1019.9,937.09003,937.09003,937.09003,937.09003,NaN,NaN,43.81519208535514,14.42236870762997,9.756470078470224
2019-11-20T09:00:00+07:00,1091.95,1091.95,1091.95,1091.95,1009.91,1009.91,1009.91,1009.91,937.96997,937.96997,937.96997,937.96997,NaN,NaN,48.25967053756545,38.283100041060315,18.83618303388552
2019-11-21T09:00:00+07:00,1088.6801,1088.6801,1088.6801,1088.6801,989.23999,989.23999,989.23999,989.23999,940.12,940.12,940.12,940.12,NaN,NaN,44.58529802016624,54.34087752638688,35.682115425025714
2019-11-22T09:00:00+07:00,1075.7,1075.7,1075.7,1075.7,982.71997,982.71997,982.71997,982.71997,928.60999,928.60999,928.60999,928.60999,NaN,NaN,33.63704324294471,39.91850881875691,44.18082879540136
2019-11-25T09:00:00+07:00,1068.76,1068.76,1068.76,1068.76,985.46002,985.46002,985.46002,985.46002,927.52002,927.52002,927.52002,927.52002,NaN,NaN,29.470239864732676,16.057777485326564,36.77238794349011
2019-11-26T09:00:00+07:00,1070.11,1070.11,1070.11,1070.11,988.42999,988.42999,988.42999,988.42999,932.54999,932.54999,932.54999,932.54999,NaN,NaN,31.25422082159379,2.7414099812029686,19.572565428428803
2019-11-27T09:00:00+07:00,1072.61,1072.61,1072.61,1072.61,985.73999,985.73999,985.73999,985.73999,935.03003,935.03003,935.03003,935.03003,NaN,NaN,34.555497338020345,10.957073358866575,9.918753608465357
2019-11-28T09:00:00+07:00,1067.27,1067.27,1067.27,1067.27,975.42999,975.42999,975.42999,975.42999,933.28998,933.28998,933.28998,933.28998,NaN,NaN,31.11806342565353,13.865864723770443,9.188116021279983
2019-11-29T09:00:00+07:00,1071.5601,1071.5601,1071.5601,1071.5601,977.38,977.38,977.38,977.38,937.21002,937.21002,937.21002,937.21002,NaN,NaN,36.57661558288112,23.668858655059864,16.16393224589895
2019-12-02T09:00:00+07:00,1062.01,1062.01,1062.01,1062.01,963.76001,963.76001,963.76001,963.76001,929.40002,929.40002,929.40002,929.40002,NaN,NaN,30.737287890940138,17.700998041744086,18.411907140191452
