time,open,high,low,close,"VN30, HOSE: Open","VN30, HOSE: High","VN30, HOSE: Low","VN30, HOSE: Close","VNSMALLCAP, HOSE: Open","VNSMALLCAP, HOSE: High","VNSMALLCAP, HOSE: Low","VNSMALLCAP, HOSE: Close",Volume,Volume MA,RSI,K,D
2016-03-17T09:00:00+07:00,755.13,758.40997,755.13,757.76001,588.62,590.97998,586.37,586.46997,721.32001,723.78003,719.91998,720.33002,NaN,NaN,64.02582150511915,24.362717037662865,37.45297318518465
2016-03-18T09:00:00+07:00,758.59998,760.76001,754.59003,756.21002,587.13,587.91998,581.95001,581.95001,721.17999,723.35999,717.91998,720.91998,NaN,NaN,62.0757712976093,37.03873924355678,30.504096608921373
2016-03-21T09:00:00+07:00,756.71002,759.09998,750.02002,750.09998,582.84998,587.78003,579.95001,579.95001,721.21997,722.51001,717.06,717.95001,NaN,NaN,54.968478747855414,32.48947062543542,31.2969756355517
2016-03-22T09:00:00+07:00,750.09998,750.48999,742.21002,745.44,580.01001,580.66998,575.67999,577.96997,717.71002,722.47998,714.77002,722.47998,NaN,NaN,50.24363150291228,12.676022205893915,27.401410691628715
2016-03-23T09:00:00+07:00,745.90002,754.27002,745.17999,754.27002,577.77002,581.73999,577.25,580.59998,722.83002,727.87,722.79999,727.87,NaN,NaN,57.668663833985306,14.16232341750522,19.77593874961153
2016-03-24T09:00:00+07:00,755.63,760.28003,753.5,755.78998,579.84003,584.35999,577.31,577.31,728.40002,730.65002,725.59998,725.65997,NaN,NaN,58.808168048190204,30.498109050069605,19.112151557822923
2016-03-25T09:00:00+07:00,754.65002,757.14001,747.22998,753.53998,576.64001,579.84003,571.71002,578.23999,725.21997,726.41998,720.31,724.85999,NaN,NaN,56.38837309940239,42.21843751817664,28.95962332858383
2016-03-28T09:00:00+07:00,754.56,760.09998,754.56,760.09998,578.45001,582.82001,577.46002,582.37,725.96997,732.32001,725.96997,732.32001,NaN,NaN,61.37813844444573,49.29379783984311,40.67011480269646
2016-03-29T09:00:00+07:00,761.08002,762.03998,752.14001,753.37,582.87,583.28998,575.15997,575.15997,733.13,738.25,731.21997,731.66998,NaN,NaN,54.49017751891531,41.05776927288357,44.19000154363445
2016-03-30T09:00:00+07:00,753.85999,758,750.21997,756.70001,573.58002,579.96997,572.15997,577.10999,732.15002,735.92999,730.40002,734.12,NaN,NaN,57.05805958800961,42.34449438850704,44.232020500411245
2016-03-31T09:00:00+07:00,757.03003,759.12,745.79999,746.83002,575.37,579.44,571.69,571.69,735.29999,737.87,728.15997,728.15997,NaN,NaN,48.349985085125816,21.106810649335348,34.83635810357533
2016-04-01T09:00:00+07:00,745.37,747.17999,738.08002,738.08002,570.70001,572.16998,566.81,568.27002,725.35999,728.63,723.54999,725.53998,NaN,NaN,42.2009942646703,13.007053583730496,25.4861195405243
2016-04-04T09:00:00+07:00,737.26001,744.01001,735.07001,735.07001,568.01001,570.25,563.04999,565.71002,724.87,729.39001,720.84998,722.22998,NaN,NaN,40.30218784258171,0,11.37128807768862
2016-04-05T09:00:00+07:00,732.65002,738.5,731.76001,737.16998,565.59003,570.42999,565.37,570.42999,720.46997,725.09998,720.46997,725.09998,NaN,NaN,42.25431186240113,2.7428682126129043,5.2499739321144725
2016-04-06T09:00:00+07:00,737.71002,744.21002,737.71002,744.21002,571.46997,576.40002,569.40002,576.40002,724.60999,728.23999,723.65997,727.25,NaN,NaN,48.351799197416206,15.066075324969377,5.936314512527434
2016-04-07T09:00:00+07:00,744.56,748.47998,744.56,747.48999,577.88,580.37,575.09003,579.28003,728.76001,734.46002,728.76001,733.20001,NaN,NaN,50.950437935176986,31.907150560825347,16.572031366135885
2016-04-08T09:00:00+07:00,747.47998,753.22998,747.47998,753.22998,578.42999,581.39001,576.67999,578.96997,733.71002,740.40002,733.71002,738.48999,NaN,NaN,55.19866404035658,52.72427335277379,33.23249974618951
2016-04-11T09:00:00+07:00,755.58002,764.52002,755.21997,761.60999,580.78998,588.41998,580.65002,586.78003,741.59003,749.45001,741.51001,747.03003,NaN,NaN,60.56820457952733,72.45342316574502,52.36161569311472
2016-04-12T09:00:00+07:00,764.79999,766.98999,761.09998,763.41998,588.72998,590.21997,584.75,587.46997,749.51001,753.28998,746.96002,747.58002,NaN,NaN,61.637671707765044,88.9456812632224,71.37445926058041
2016-04-13T09:00:00+07:00,766.45001,769.23999,759.76001,762.97998,587.94,589.03003,582.40002,584.63,748.29999,751.40002,744.54999,748.73999,NaN,NaN,61.20310591745183,98.04008298603924,86.47972913833557
2016-04-14T09:00:00+07:00,762.14001,768.48999,761.07001,762.62,582.40002,591.64001,582.40002,586.21002,747.98999,756.52002,747.98999,755.08002,NaN,NaN,60.82526957240569,98.05180900582957,95.01252441836375
2016-04-15T09:00:00+07:00,764.41998,769.04999,762.34003,762.34003,586.27002,591.76001,584.46997,584.46997,756.02002,759.78003,751.76001,753.08002,NaN,NaN,60.512379124105514,96.29371657044487,97.46186952077124
2016-04-19T09:00:00+07:00,761.53003,762.96997,750.87,750.87,584.14001,584.41998,575.06,575.06,749.13,750.16998,740.46002,741.44,NaN,NaN,49.3190199247068,77.72670387641317,90.6907431508959
2016-04-20T09:00:00+07:00,752.47998,756.87,748.02002,752.59998,575.41998,578.65002,572.14001,575.34998,741.60999,744.84003,733.37,736.65002,NaN,NaN,50.797331844650536,62.05963051462046,78.69335032049285
2016-04-21T09:00:00+07:00,753.96997,757.15997,753.56,754.25,578.09003,584.37,577.19,582.76001,737.94,742.97998,737.94,742.28998,NaN,NaN,52.22860269968056,49.117534494723486,62.9679562952524
2016-04-22T09:00:00+07:00,755.13,761.54999,754.28998,761,582.42999,595.47998,581.71997,595.38,741.92999,750.15002,741.13,750.15002,NaN,NaN,57.655254415199956,62.14158798103286,57.77291766345896
2016-04-25T09:00:00+07:00,764.02002,765.72998,762.56,764.40002,599.84998,604.12,594.15997,594.15997,753.40002,754.02002,750.22998,753.03998,NaN,NaN,60.11311107109672,76.45614294098773,62.57175513891472
2016-04-26T09:00:00+07:00,763.71002,768.53003,763.28998,765.66998,593.34998,601.27002,593.34998,601.27002,752.23999,755.73999,750.85999,755.73999,NaN,NaN,61.023143947152015,89.61452383555819,76.07075158585963
2016-04-27T09:00:00+07:00,766.53003,769.87,761.29999,764.77002,603.92999,603.92999,593.92999,597.42999,756.45001,758.02002,750.75,755.85999,NaN,NaN,59.978802398970444,91.34764966647447,85.80610548100681
2016-04-28T09:00:00+07:00,765.42999,765.53998,758.67999,761.52002,597.87,600.35999,593.46002,595.63,755.44,756.64001,748.90002,753.5,NaN,NaN,56.23591646639097,79.35268026010941,86.77161792071405
2016-04-29T09:00:00+07:00,761.32001,767.57001,761.28998,767.57001,595.5,603.03998,595.19,601.25,752.73999,759.46002,752.73999,759.39001,NaN,NaN,61.10212441741568,79.44533764924664,83.38188919194353
2016-05-04T09:00:00+07:00,765.76001,772.88,765.66998,771.06,600.63,606.88,597.40002,602.57001,758.81,763.09998,756.67999,762.81,NaN,NaN,63.61542450898296,83.93411163200784,80.91070984712132
2016-05-05T09:00:00+07:00,775.33002,778.39001,771.47998,773.69,603.67999,609.59003,603.32001,604.69,764.87,765.56,761.29999,761.29999,NaN,NaN,65.42825030902415,98.55084982842602,87.31009970322685
2016-05-06T09:00:00+07:00,771.70001,775.29999,768.81,769.15002,604.96002,610.19,604.70001,607.54999,759.39001,760.87,754.60999,755.96997,NaN,NaN,59.88178415432733,88.5232130433402,90.3360581679247
2016-05-09T09:00:00+07:00,766.04999,771.16998,766.04999,767.84998,610.78003,612.82001,604.23999,604.23999,755.82001,756.82001,747.14001,748.57001,NaN,NaN,58.35623644302898,73.88975198348327,86.98793828508319
2016-05-10T09:00:00+07:00,766.65002,766.78998,760.59003,764.70001,601.22998,605.37,597.90997,604.56,746.48999,747.04999,742.01001,745.82001,NaN,NaN,54.71874816558193,51.72957447873184,71.38084650185179
2016-05-11T09:00:00+07:00,768.42999,773.34998,767.90997,771.67999,606.32001,611.96002,604.25,611.96002,746.78998,751.64001,746.78998,751.46997,NaN,NaN,60.58203300293581,52.165320009115895,59.26154882377703
2016-05-12T09:00:00+07:00,773.83002,775.84003,771.67999,771.78998,613.32001,615.57001,611.39001,612.03998,752.87,753.78998,751.23999,751.23999,NaN,NaN,60.66845956370418,54.77878658075971,52.891227022869174
2016-05-13T09:00:00+07:00,772.12,773.22998,769.13,770.85999,612.64001,615.33002,608.66998,609.96997,751.31,752.81,745.53003,747.19,NaN,NaN,59.4809404832133,58.42795785897494,55.124021482950205
2016-05-16T09:00:00+07:00,770.48999,772.10999,769.12,771.38,612.03003,615.89001,608.96002,615.16998,746.59003,747.35999,743.37,743.39001,NaN,NaN,59.95296665383033,52.427174863479216,55.21130643440464
2016-05-17T09:00:00+07:00,771.59003,774.82001,771.59003,774.82001,619.23999,625.12,617.10999,622.92999,742.28003,749.62,742.28003,749.02002,NaN,NaN,63.02187749553188,56.95733219193926,55.937488304797824
2016-05-18T09:00:00+07:00,777,777.97998,772.89001,774.46997,625.17999,628.29999,622.71002,623.91998,750.02002,752.31,747.28003,747.52002,NaN,NaN,62.49705058219404,66.34497710323143,58.57649471954999
2016-05-19T09:00:00+07:00,772.48999,775.08002,770.92999,773.34998,624.72998,625.98999,620.10999,621.13,746.48999,751.15997,746.08002,751.15997,NaN,NaN,60.75372374496773,68.83733414097269,64.04654781204782
2016-05-20T09:00:00+07:00,773.88,776.19,772.41998,773.63,621.34003,623.19,615.90997,616.40002,751.77002,756.89001,751.77002,756.59003,NaN,NaN,61.046292325123666,62.6883238385721,65.95687836092543
2016-05-23T09:00:00+07:00,775.40997,778.02002,774.16998,776.20001,616.81,617.39001,612.42999,614.45001,758.53003,759.85999,755.88,755.88,NaN,NaN,63.719501359621624,66.49320278642661,66.00628692199048
2016-05-24T09:00:00+07:00,779.47998,782.67999,776.94,780.35999,616.33002,616.45001,611.94,614.62,755.76001,758.37,754.90002,757.90002,NaN,NaN,67.59587419796871,81.0426701704568,70.07473226515185
2016-05-25T09:00:00+07:00,780.92999,783.19,779.52002,781.31,614.90997,618.60999,612.73999,612.73999,757.84003,761.09003,757.45001,759.09003,NaN,NaN,68.42555238706895,94.68151763261046,80.73913019649797
2016-05-26T09:00:00+07:00,781.09998,783.16998,773.17999,774.82001,613.04999,615.94,607.15997,607.15997,759.64001,759.73999,752.59998,756.20001,NaN,NaN,57.57937202588859,73.62336694020013,83.11585158108915
2016-05-27T09:00:00+07:00,771.76001,778.28998,771.37,777.84003,607.21002,612.65997,605.15997,611,756.19,760.77002,756.15002,759.26001,NaN,NaN,60.70106219665033,54.83831666979117,74.38106708086727
2016-05-30T09:00:00+07:00,779.96997,783.09998,778.63,783.09998,612.40002,617.42999,611.83002,616.72998,760.14001,762.27002,758.41998,761.03998,NaN,NaN,65.46753157379442,45.74749478665891,58.06972613221674
2016-05-31T09:00:00+07:00,784.96997,789.81,784.44,789.32001,618.90997,621.29999,616.84998,617.52002,762,764.31,760.07001,761.87,NaN,NaN,70.08773263860755,72.12412784645876,57.56997976763629
2016-06-01T09:00:00+07:00,789.40997,790.5,785.78998,789.95001,617.69,620.19,617.02002,619.38,761.51001,768.10999,761.38,768.10999,NaN,NaN,70.5179849083858,90.90917811686772,69.59360024999513
2016-06-02T09:00:00+07:00,790.21997,793.15002,788.29999,793.15002,619.14001,622.88,618.09998,621.17999,768.33002,780.65002,768.33002,780.65002,NaN,NaN,72.66845537152487,99.99999999999996,87.67776865444216
2016-06-03T09:00:00+07:00,794.08002,798.73999,793.58002,797.44,622.07001,622.65002,619.15002,621.04999,782.57001,784.47998,780.14001,780.14001,NaN,NaN,75.27248221040696,99.99999999999996,96.9697260389559
2016-06-06T09:00:00+07:00,799.27002,803.54999,796.28003,798.25,620.60999,622.22998,615.90997,618.88,779.69,780.78998,771.77002,775.69,NaN,NaN,75.74242299029837,99.99999999999996,99.99999999999996
2016-06-07T09:00:00+07:00,798.54999,808.53003,798.54999,808.09998,620.96002,624.01001,619.59003,624.01001,775.88,781.40002,775.88,781.40002,NaN,NaN,80.57660293101266,99.99999999999996,99.99999999999996
2016-06-08T09:00:00+07:00,808.21997,814.87,808.21997,812.04999,624.83002,632.59998,624.83002,630.09003,782.58002,788.03998,782.58002,786.87,NaN,NaN,82.11579416922335,99.99999999999996,99.99999999999996
2016-06-09T09:00:00+07:00,811.56,813.40002,809.77002,813.40002,630.34003,631.72998,627.28998,630.65997,788.35999,794.21002,787.95001,794.21002,NaN,NaN,82.62264592120663,99.99999999999996,99.99999999999996
2016-06-10T09:00:00+07:00,813.41998,818.39001,812.79999,816.71002,630.54999,634.07001,628.40002,629.27002,795.19,799.09998,794.53003,797.81,NaN,NaN,83.83247518827145,99.99999999999996,99.99999999999996
2016-06-13T09:00:00+07:00,815.33002,816.01001,807.82001,809.48999,626.67999,626.91998,620.35999,621.75,795.90002,797.34998,791.65002,795.79999,NaN,NaN,72.04921701490099,85.0389011151841,95.01296703839468
2016-06-14T09:00:00+07:00,807.54999,813.69,806.35999,813.69,620.01001,625.35999,617.71002,625.35999,794.42999,801.82001,793.21997,801.82001,NaN,NaN,74.31121720250283,72.94984390052907,85.99624833857105
2016-06-15T09:00:00+07:00,814.67999,821.27002,813.20001,821.27002,624.65997,625.79999,621.06,624.19,803.03003,806.82001,799.84998,806.82001,NaN,NaN,77.80265563695173,64.26062179737453,74.08312227102925
2016-06-16T09:00:00+07:00,823.28003,827.13,821.91998,824.02002,625.02002,627.46002,622.53998,622.53998,807.32001,812.09003,806.90002,809.94,NaN,NaN,78.92193531901154,70.30883394837916,69.17309988209428
2016-06-17T09:00:00+07:00,822.63,825.47998,817.40002,819.25,621.15002,622.15002,615.39001,615.75,807.72998,810.14001,802.04999,805.87,NaN,NaN,72.12811048225909,54.012820377553936,62.860758707769236
2016-06-20T09:00:00+07:00,822.02002,834.15997,822.02002,834.15997,615.97998,624.78998,615.97998,624.19,806.21997,813.17999,805.72998,813.17999,NaN,NaN,78.39008091517411,49.076801211755004,57.7994851792294
2016-06-21T09:00:00+07:00,838.09003,841.46997,835.32001,836.03003,627.15997,631.02002,626.96997,626.96997,813.23999,818.26001,813.07001,817.12,NaN,NaN,79.02655087760837,44.3943415086919,49.16132103266698
2016-06-22T09:00:00+07:00,836.31,841.69,836.31,841,626.53003,628.26001,623.76001,624.17999,818.38,824.58002,818.38,822.40002,NaN,NaN,80.65708400605331,63.796635953090885,52.4225928911793
2016-06-23T09:00:00+07:00,843.47998,854.06,843.47998,854.06,623.71002,627.60999,623.09003,626.5,824.27002,831.01001,824.27002,828.91998,NaN,NaN,84.14522444198938,77.42187722204436,61.87095156127575
2016-06-24T09:00:00+07:00,853.39001,853.39001,808.53998,849.08002,625.79999,625.79999,591.44,612.69,829.23999,829.40997,790.71002,816.16998,NaN,NaN,78.34366177616069,75.02968203744011,72.08273173752515
2016-06-27T09:00:00+07:00,841.96002,844.03998,828.07001,844.03998,609.64001,614.41998,601.71002,614.41998,811.67999,811.98999,798.34003,811.70001,NaN,NaN,72.86792004987538,52.93524974834407,68.46226966927621
2016-06-28T09:00:00+07:00,839.62,848.33002,839.28003,846.20001,612.52002,616.51001,612,614.31,810.84003,815.94,806.90997,815.94,NaN,NaN,73.71581885600341,24.194621490489197,50.719851092091154
2016-06-29T09:00:00+07:00,844.27002,861.64001,844.27002,861.64001,616.09003,622.42999,616.09003,621.39001,816,832.08002,816,832.08002,NaN,NaN,78.8127401283197,25.487274885935317,34.205715374922896
2016-06-30T09:00:00+07:00,865,869.08002,861.13,862.65002,623.97998,626.90002,621.52002,621.78998,836.53003,840.21997,832.21997,834.03003,NaN,NaN,79.09827468175084,42.656451490779034,30.779449289067884
2016-07-01T09:00:00+07:00,862.53003,869.95001,862.53003,865.78998,621.78998,630.60999,621.78998,626.34003,835.84003,846.19,835.84003,846.19,NaN,NaN,80.00064140316007,59.900744736422915,42.68149037104579
2016-07-04T09:00:00+07:00,868.73999,874.07001,866.27002,874.07001,629.19,634.22998,629.19,633.57001,850.54999,858.91998,850.15002,856.46002,NaN,NaN,82.18479975081307,69.15776410934653,57.23832011218286
2016-07-05T09:00:00+07:00,878.09998,880.46997,871.66998,875.98999,636.57001,641.85999,634.42999,636.27002,864.03998,864.03998,854.09003,856.12,NaN,NaN,82.65775796670319,78.93982911722277,69.33277932099743
2016-07-06T09:00:00+07:00,873.22998,882.60999,868.65002,882.60999,632.79999,638.28998,630.21002,636.17999,851.90997,866.39001,848.52002,864.63,NaN,NaN,84.21391190405737,90.43616412943378,79.51125245200105
2016-07-07T09:00:00+07:00,886.96997,904.34003,886.96997,903.65997,639.90002,645.01001,638.63,644.52002,870.21997,879.01001,870.21997,877.73999,NaN,NaN,87.92442202767805,95.87403298254264,88.41667540973309
2016-07-08T09:00:00+07:00,903.83002,913.77002,900.72998,903.35999,645.21002,648.72998,639.66998,643.56,879.12,887.01001,874.81,877.59998,NaN,NaN,87.60839072723648,99.3003436856106,95.20351359919569
2016-07-11T09:00:00+07:00,904.73999,908.13,886.35999,891.14001,643.77002,648.37,633.89001,636.02002,878.59003,881.26001,854.29999,856.15997,NaN,NaN,75.67566402050704,72.18302691613128,89.11913452809485
2016-07-12T09:00:00+07:00,891.60999,894.58002,881.53998,894.09003,637.69,641.58002,633.5,641.58002,850.56,860.90002,843.90002,860.77002,NaN,NaN,76.50754564565429,46.90739871055538,72.7969231040991
2016-07-13T09:00:00+07:00,898.22998,906.13,898.22998,900.60999,645.03998,657.65997,645.03998,656.89001,865.40002,873.37,865.40002,868.09003,NaN,NaN,78.27589130067247,26.24633715207248,48.44558759291973
2016-07-14T09:00:00+07:00,900.34003,906.88,893.53003,893.53003,657.04999,664.42999,651.14001,651.14001,867.07001,869.07001,850.40997,850.40997,NaN,NaN,71.94305583255401,20.03032058821847,31.061352150282122
2016-07-15T09:00:00+07:00,893.75,894.21002,880.60999,886.10999,651.14001,656.72998,649.53998,653.63,850.40997,850.40997,836.59998,843.47998,NaN,NaN,65.92342228292705,11.972615460461048,19.41642440025068
2016-07-18T09:00:00+07:00,884.94,897.03998,884.65002,897.03998,653.82001,662.40997,652.51001,662.28998,843.34998,849.56,842.03003,849.56,NaN,NaN,69.91649978614275,6.049842506465144,12.684259518381568
2016-07-19T09:00:00+07:00,898.51001,900.19,882.20001,887.70001,664.82001,665.10999,647.33002,654.16998,854.63,854.90997,840.44,846.51001,NaN,NaN,63.110898095494534,6.049842506465144,8.024100157797127
2016-07-20T09:00:00+07:00,886.15997,886.15997,876.25,876.25,654.45001,654.48999,645.15002,645.15002,844.31,847.29999,840.33002,840.67999,NaN,NaN,55.924166321910945,6.049842506465144,6.049842506465159
2016-07-21T09:00:00+07:00,875.26001,879.02002,868.67999,871.01001,647.51001,650.12,642.21997,643.15997,839.41998,843.03998,830.71002,830.71002,NaN,NaN,52.95235242052519,0,4.033228337643444
2016-07-22T09:00:00+07:00,865.46002,865.47998,852.14001,865.47998,642.19,642.34998,626.40002,634.34003,823.33002,823.73999,809.89001,821.13,NaN,NaN,49.93642260681331,0,2.0166141688217296
2016-07-25T09:00:00+07:00,867.12,868.21997,862.71002,864.15997,636.37,638.16998,631.17999,633.21002,819.46002,822.87,818.45001,821.57001,NaN,NaN,49.21585387314605,0,0
2016-07-26T09:00:00+07:00,864.81,867.33002,857.54999,865.96997,633.57001,636.03003,627.96997,634.67999,819.26001,821.94,814.28998,820.84998,NaN,NaN,50.27538914010996,0.9124037368454089,0.3041345789484696
2016-07-27T09:00:00+07:00,865.78998,872.21997,864.54999,872.10999,634.66998,640.40997,634.41998,639.63,820.60999,831.32001,820.60999,828.37,NaN,NaN,53.79693947998158,4.889813568905386,1.934072435250265
2016-07-28T09:00:00+07:00,872.27002,873.04999,866.78003,870.79999,639.58002,644.33002,636.60999,644.33002,829.19,832.92999,825.15997,829.71997,NaN,NaN,52.93555669929142,9.15650092311364,4.986239409621478
2016-07-29T09:00:00+07:00,869.22998,870.90002,866.27002,868.75,644,645.39001,639.10999,639.16998,829.09998,833.23999,827.78998,828.83002,NaN,NaN,51.54468323397748,10.915382299188172,8.320565597069065
2016-08-01T09:00:00+07:00,866.34998,866.51001,855.71997,858.60999,642.03998,642.03998,633.41998,635.40997,826.29999,828.65002,817.92999,819.41998,NaN,NaN,45.21612472765051,6.937972467128194,9.003285229810002
2016-08-02T09:00:00+07:00,849.85999,849.98999,837.09998,840.47998,631.09003,631.13,620.84998,623.15997,812.96997,812.96997,796.15997,800.46002,NaN,NaN,36.570503451025225,2.6712851129199406,6.841546626412101
2016-08-03T09:00:00+07:00,835.89001,837.91998,831.62,834.22998,620.85999,622.40002,616.53003,619.79999,793.07001,799.09998,793.06,796.34003,NaN,NaN,34.146591264121994,0,3.203085860016044
2016-08-04T09:00:00+07:00,834.63,839.48999,826,826,620.41998,626.78998,617.40997,617.40997,797.08002,803.40997,790.84003,790.84003,NaN,NaN,31.212843795436612,0,0.8904283709733125
2016-08-05T09:00:00+07:00,820.65997,822.10999,814.37,820.47998,615.06,615.65002,608.84003,615.06,789.16998,789.16998,776.15997,785.39001,NaN,NaN,29.38900357686832,0,0
2016-08-08T09:00:00+07:00,820.47998,823.20001,817.84003,822.22998,614.38,616.96997,609.21002,614.65002,785.42999,788.40997,778.96997,782.65002,NaN,NaN,30.770116319162668,1.7349466386224595,0.5783155462074865
2016-08-09T09:00:00+07:00,822.12,829.34998,822.12,829.34998,614.15997,621.88,614.15997,621.42999,779.5,791.19,779.5,791.19,NaN,NaN,36.23482455144918,11.084120341464013,4.27302232669549
2016-08-10T09:00:00+07:00,829.77002,842.62,829.77002,842.62,621.17999,633.39001,621.17999,632.85999,792.26001,797.95001,789.57001,797.88,NaN,NaN,44.95573317460303,32.34323002820208,15.054099002762849
2016-08-11T09:00:00+07:00,843.53998,852.69,843.32001,852.69,634.27002,645.09998,633.95001,645.09998,797.81,806.26001,797.81,803.56,NaN,NaN,50.4894680277073,59.42468219609455,34.28401085525355
2016-08-12T09:00:00+07:00,856.40002,857.53003,845.46002,846.31,650.54999,652.87,638.09998,641.10999,805.54999,807.90002,795.47998,797.29999,NaN,NaN,47.248531948672095,74.46583853822521,55.41125025417394
2016-08-15T09:00:00+07:00,844.53003,852.83002,844.40002,852.83002,640.59003,645.69,639.08002,645.65997,792.14001,802.06,792.14001,800.27002,NaN,NaN,50.72927193991266,82.35062211603032,72.08038095011669
2016-08-16T09:00:00+07:00,852.83002,860.77002,852.29999,860.32001,647.15002,650.45001,645.47998,646.44,802.65997,810.08002,801.91998,806.96997,NaN,NaN,54.44773920168596,86.86755664284874,81.22800576570141
2016-08-17T09:00:00+07:00,859.72998,867.81,857.83002,867.81,648.34003,650.97998,645.53003,650.82001,808.03003,809.76001,805.25,809.31,NaN,NaN,57.871735119293916,95.81055993120987,88.3429128966963
2016-08-18T09:00:00+07:00,869.13,870.64001,862.09003,866.29999,653.35999,656.33002,646.59003,652.87,810.34003,812.79999,802.26001,807.89001,NaN,NaN,56.9424631856837,98.91247329722567,93.86352995709477
2016-08-19T09:00:00+07:00,865.73999,867.08002,859.97998,861.69,657.39001,659.42999,653.66998,654.41998,810.07001,811.70001,804.92999,805.46997,NaN,NaN,54.08701568626715,94.48321712682251,96.40208345175269
2016-08-22T09:00:00+07:00,858.37,862.45001,857.09998,858.51001,654.42999,655.33002,647.46002,647.46002,806.09003,806.90002,795.87,795.87,NaN,NaN,52.14453295682098,87.78067392218856,93.72545478207893
2016-08-23T09:00:00+07:00,854.90002,861.16998,853.59003,861.16998,643.90002,651.19,642.5,650.91998,792.96997,796.91998,791.65997,796.91998,NaN,NaN,53.64423026294019,83.9207527885352,88.72821461251543
2016-08-24T09:00:00+07:00,860.84003,863.90002,857.70001,857.70001,651.83002,656.92999,650.21002,650.95001,796.98999,803.46002,796.98999,800.87,NaN,NaN,51.38210021251009,80.75519091147525,84.15220587406634
2016-08-25T09:00:00+07:00,857.70001,859.34003,853.70001,857.87,649.51001,650.69,646.71002,649.06,800.87,806.26001,799.54999,803.84998,NaN,NaN,51.4900217113871,79.60861699021522,81.4281868967419
2016-08-26T09:00:00+07:00,857.62,861.37,857.32001,860.83002,652.64001,659.34003,652.64001,656.71002,806.21997,810.40997,806.21997,806.59998,NaN,NaN,53.42861576337016,77.71109599126335,79.35830129765128
2016-08-29T09:00:00+07:00,861.65002,863.83002,853.98999,853.98999,660.07001,666.02002,656.22998,656.22998,803.92999,807.59003,792.04999,792.04999,NaN,NaN,48.595776348228696,61.366723952953066,72.89547897814388
2016-08-30T09:00:00+07:00,852.91998,859.94,852.65002,859.94,655.39001,661.20001,654.65997,661.20001,788.90002,794.54999,788.54999,793.14001,NaN,NaN,52.61134621078234,52.70986880907992,63.92922958443211
2016-08-31T09:00:00+07:00,862.26001,866.22998,860.45001,866.22998,662.40997,666.70001,661.32001,665.25,792.33002,798.26001,791.75,795.67999,NaN,NaN,56.48158452540791,55.192843207820914,56.42314532328462
2016-09-01T09:00:00+07:00,866.84998,868.04999,863.41998,867.69,665.20001,665.20001,655.28003,659.09003,797.47998,801.13,796.84003,800.28998,NaN,NaN,57.35225463822791,77.26527035696422,61.72266079128834
2016-09-05T09:00:00+07:00,866.13,866.59998,859.34998,863.27002,660.23999,661.13,652.13,655.08002,803.63,805.32001,800.34998,801.96002,NaN,NaN,53.840411449890915,79.28460475314199,70.5809061059757
2016-09-06T09:00:00+07:00,863.45001,869.51001,862.27002,868.89001,656.06,659.27002,656.02002,656.02002,802.03003,805.14001,799.91998,801.77002,NaN,NaN,57.41131994925747,81.9920885657768,79.513987891961
2016-09-07T09:00:00+07:00,869.14001,872.79999,862.88,872.79999,655.19,655.75,647.46997,654.78998,800.14001,802.21997,796.78998,800.96997,NaN,NaN,59.74458856380946,83.85885150240689,81.71184827377522
2016-09-08T09:00:00+07:00,872.66998,879.5,870.46997,878.37,654.53003,661.53998,654.38,659.25,801.84003,806.21997,801.5,805.88,NaN,NaN,62.86571755498806,98.34548937599624,88.0654764813933
2016-09-09T09:00:00+07:00,877.82001,882.75,877.82001,879.44,662.03998,663.67999,657.64001,658.65997,806.45001,811.29999,806.29999,809.47998,NaN,NaN,63.4519424190441,100,94.06811362613438
2016-09-12T09:00:00+07:00,875.40997,877.02002,861.73999,865.19,657.60999,657.60999,646.87,651.63,805.90997,806.08002,795.21997,795.21997,NaN,NaN,51.7377466418271,73.71642247989031,90.68730395196218
2016-09-13T09:00:00+07:00,864.27002,866.51001,857.89001,862.53998,650.40997,653.84998,647.33002,651.79999,793.10999,798.41998,792.62,795.02002,NaN,NaN,49.89304334960287,43.29381545191833,72.33674597726954
2016-09-14T09:00:00+07:00,861.94,866.78003,860.08002,860.08002,651.15002,652.5,646.92999,646.92999,794.67999,795.5,788.62,790.78003,NaN,NaN,48.175877571590526,9.960482118584991,42.323573350131205
2016-09-15T09:00:00+07:00,859.62,863.12,857.15002,862.71002,646.37,649.96997,644.08002,645.02002,790.63,791.34998,783.14001,786.66998,NaN,NaN,50.15120581351803,7.221016644426821,20.158438071643378
2016-09-16T09:00:00+07:00,860.44,864.64001,857.40002,859.84003,642.28998,645.71997,639.37,639.37,785.76001,787.81,783.06,784.98999,NaN,NaN,48.001062133078634,4.3102903390654745,7.163929700692425
2016-09-19T09:00:00+07:00,859.25,869.34003,859.25,865.25,646.46997,648.83002,644.22998,648.83002,784.98999,790.56,784.98999,788.56,NaN,NaN,52.16435439183692,13.292070409637338,8.274459131043209
2016-09-20T09:00:00+07:00,866.65002,873.09003,865.78003,869.59003,648.77002,653.65997,643.59998,653.65997,789.04999,793.28003,788.89001,792.96997,NaN,NaN,55.25913162521702,24.640153267450767,14.080838005384523
