time,close,EMA,EMA,EMA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram
2016-04-13,9300,9321.290210513778,9196.636836334486,9214.737577313237,57.62162131040632,49.24762235707376,NaN,NaN,NaN,NaN,NaN,NaN,8.32857479126858
2016-04-14,9400,9322.073392498716,9204.611862360585,9232.381617569119,63.53124558342938,50.28595807439765,NaN,NaN,NaN,NaN,NaN,NaN,11.150970920013691
2016-04-15,9400,9322.848781628083,9212.274142268014,9248.345273038727,63.53124558342938,51.32429379172155,NaN,NaN,NaN,NaN,NaN,NaN,13.263479015306132
2016-04-19,9200,9321.626405691486,9211.792803355542,9243.740961320753,48.00405673487227,51.800141016887565,NaN,NaN,NaN,NaN,NaN,NaN,11.070339657123299
2016-04-20,9200,9320.416192699531,9211.330340478853,9239.575155480681,48.00405673487227,51.67271855169247,NaN,NaN,48.00405673487227,NaN,NaN,NaN,9.322100626913624
2016-04-21,9300,9320.213046503515,9214.807582028701,9245.32990257776,54.4584138179558,52.48373042988974,NaN,NaN,NaN,NaN,NaN,NaN,9.800570771007528
2016-04-22,9400,9321.006946538306,9222.070029792281,9260.060388046544,59.82855457859447,53.67832379098975,NaN,NaN,NaN,NaN,NaN,NaN,11.988693888658872
2016-04-25,9500,9322.787971945885,9232.96924431023,9282.911779661159,64.3550326554248,55.19623701472051,NaN,NaN,NaN,NaN,NaN,NaN,15.47513463087489
2016-04-26,9500,9324.551275707618,9243.441038651006,9303.586848264858,64.3550326554248,57.15625079478601,NaN,NaN,NaN,NaN,NaN,NaN,18.06192994734883
2016-04-27,9500,9326.297034158288,9253.502174390182,9322.292862715824,64.3550326554248,58.05184642941007,NaN,NaN,NaN,NaN,NaN,NaN,19.93539253788883
2016-04-28,9400,9327.030397002483,9259.247187159193,9329.693542457173,56.41549174408444,58.38033199893839,NaN,NaN,NaN,NaN,NaN,NaN,19.37324242553271
2016-04-29,9500,9328.751487579573,9268.688473937264,9345.9132050803,61.52704722172295,58.659290992603864,NaN,NaN,NaN,NaN,NaN,NaN,20.68224421556991
2016-05-04,9500,9330.45545287729,9277.759514175017,9360.588137929795,61.52704722172295,58.938249986269334,NaN,NaN,NaN,NaN,NaN,NaN,21.549163223411625
2016-05-05,9600,9333.137488172042,9290.396395972075,9383.389267650768,66.13344386316564,59.54623731146643,NaN,NaN,NaN,NaN,NaN,NaN,23.939249112959104
2016-05-06,9600,9335.79283654844,9302.537713777092,9404.018861207838,66.13344386316564,60.15422463666352,NaN,NaN,NaN,NaN,NaN,NaN,25.610877560920798
2016-05-09,9600,9338.421763547958,9314.202901472108,9422.683731568997,66.13344386316564,60.34009594235897,NaN,NaN,NaN,NaN,NaN,NaN,26.715391272361643
2016-05-10,9500,9340.029507194247,9321.489062198692,9430.047185705283,57.53031180482539,59.91145781531583,NaN,NaN,57.53031180482539,NaN,NaN,NaN,25.502494564239967
2016-05-11,9600,9342.616278266942,9332.411059759528,9446.233168019065,62.748965430728255,60.96466557930553,NaN,NaN,NaN,NaN,NaN,NaN,26.256500993772406
2016-05-12,9700,9346.17233519961,9346.826312317979,9470.401437731536,67.10236704844688,62.32883060170372,NaN,NaN,NaN,NaN,NaN,NaN,28.51731030146101
2016-05-16,9700,9349.693008481207,9360.676260854529,9492.267967471389,67.10236704844688,63.231970118167375,NaN,NaN,NaN,NaN,NaN,NaN,30.047863471728263
2016-05-17,9800,9354.173675063483,9377.904642781801,9521.575780093162,71.02902342119259,64.03200360692439,NaN,NaN,NaN,NaN,NaN,NaN,32.87424754899763
2016-05-18,9900,9359.604782774293,9398.378970515849,9557.616181989051,74.32883073043578,64.74441775513945,NaN,NaN,NaN,NaN,NaN,NaN,36.674540701768684
2016-05-19,9900,9364.98184961236,9418.050383436796,9590.22416465676,74.32883073043578,65.45683190335453,NaN,NaN,NaN,NaN,NaN,NaN,39.32210322417585
2016-05-20,9900,9370.30541329781,9436.95036840006,9619.72662516564,74.32883073043578,66.1692460515696,NaN,NaN,NaN,NaN,74.32883073043578,NaN,41.0601054269773
2016-05-23,9800,9374.580981324698,9451.18760885496,9636.895518007008,65.07178861578896,66.78755297097707,NaN,NaN,NaN,NaN,NaN,NaN,40.21155856507393
2016-05-24,9700,9377.818981510522,9460.944957527314,9642.905468673007,57.37636311174887,66.49107553455035,NaN,NaN,NaN,NaN,NaN,NaN,37.377006273948346
2016-05-25,9900,9383.014812540268,9478.162802330164,9667.39066213272,66.02922906713263,66.81265995207961,NaN,NaN,NaN,NaN,NaN,NaN,38.6476142406236
2016-05-26,9700,9386.16889400753,9486.862300278,9670.496313358175,54.18351308073645,65.95909346762039,NaN,NaN,NaN,NaN,NaN,NaN,35.58165584056039
2016-05-27,9700,9389.291591579593,9495.22064144357,9673.306188276443,54.18351308073645,65.10552698316117,NaN,NaN,54.18351308073645,NaN,NaN,NaN,32.94246585439394
2016-05-30,9800,9393.378242409646,9507.172773151666,9685.372265583448,58.50073942765181,64.56033380919588,NaN,NaN,NaN,NaN,NaN,NaN,32.521876076325114
2016-05-31,9800,9397.424230047362,9518.656193812385,9696.289192670738,58.50073942765181,64.62965006796921,NaN,NaN,NaN,NaN,NaN,NaN,31.939515839109355
2016-06-01,9800,9401.429959101617,9529.689284251115,9706.166412416382,58.5007394276518,64.32620535346375,NaN,NaN,NaN,NaN,NaN,NaN,31.235719104069332
2016-06-02,9800,9405.395830155332,9540.289704476561,9715.102944567203,58.50073942765181,63.71180338054982,NaN,NaN,NaN,NaN,NaN,NaN,30.44250444993753
2016-06-03,9900,9410.317264681149,9554.39599057552,9732.712187941755,63.16881099643354,63.430835091120294,NaN,NaN,NaN,NaN,NaN,NaN,31.456378378332687
2016-06-06,9900,9415.189729709196,9567.949088984324,9748.64436051873,63.16881099643354,62.86939134649465,NaN,NaN,NaN,NaN,NaN,NaN,31.98066508619692
2016-06-07,9900,9420.01371249816,9580.97069333788,9763.05918332647,63.16881099643354,62.0722470797802,NaN,NaN,NaN,NaN,NaN,NaN,32.1226109110208
2016-06-08,10000,9425.784720333999,9597.403215167767,9785.624975390616,67.705873291557,61.599178691288856,NaN,NaN,NaN,NaN,NaN,NaN,33.838854718616915
2016-06-09,10100,9432.49333008192,9617.112893004325,9815.565453924843,71.48827137815624,61.39628159469746,NaN,NaN,NaN,NaN,NaN,NaN,36.75191085062693
2016-06-10,10100,9439.13518749404,9636.049642298272,9842.654458312953,71.48827137815624,61.85460179200941,NaN,NaN,NaN,NaN,71.48827137815624,NaN,38.69068342668852
2016-06-13,10000,9444.715931897084,9650.3222053454,9857.639747997433,62.93893427399541,62.251928303598454,NaN,NaN,NaN,NaN,NaN,NaN,37.991640313094976
2016-06-14,9900,9449.246121629452,9660.113491410286,9861.674057711964,55.757874532803356,61.51826012257493,NaN,NaN,NaN,NaN,NaN,NaN,35.266073543049686
2016-06-15,9900,9453.73123484707,9669.520805472628,9865.32414745368,55.757874532803356,61.63071451200828,NaN,NaN,NaN,NaN,NaN,NaN,32.87146604354689
2016-06-16,9900,9458.171720072472,9678.559205258016,9868.62660960095,55.757874532803356,61.74316890144163,NaN,NaN,NaN,NaN,NaN,NaN,30.74868928712658
2016-06-17,9800,9461.572996489662,9683.321589365545,9862.090742019907,48.80327437231729,61.05049282606059,NaN,NaN,NaN,NaN,NaN,NaN,26.97908706327945
2016-06-20,9900,9465.935454236032,9691.818781939446,9865.70114754182,54.865834468993626,60.79085675758501,NaN,NaN,NaN,NaN,NaN,NaN,25.7123004714164
2016-06-21,9900,9470.254504442639,9699.982751275154,9868.96770491879,54.865834468993626,60.53122068910943,NaN,NaN,NaN,NaN,NaN,NaN,24.50937421322061
2016-06-22,9900,9474.530579025299,9707.82656495064,9871.923161593191,54.865834468993626,60.271584620633845,NaN,NaN,NaN,NaN,NaN,NaN,23.3638277831526
2016-06-23,9900,9478.764105602162,9715.36277808983,9874.597146203363,54.865834468993626,59.67851486867385,NaN,NaN,NaN,NaN,NaN,NaN,22.27027978892164
2016-06-24,9700,9480.965457785225,9714.760316203954,9857.968846564947,41.61061935529334,58.138644037163836,NaN,NaN,41.61061935529334,NaN,NaN,NaN,17.481969100138087
2016-06-27,9700,9483.144905966466,9714.181480274387,9842.924194511143,41.610619355293345,56.59877320565382,NaN,NaN,NaN,NaN,NaN,NaN,13.628596851279553
2016-06-28,9700,9485.302668096154,9713.625343793037,9829.312366462462,41.610619355293345,54.7348264959207,NaN,NaN,NaN,NaN,NaN,NaN,10.524118149926096
2016-06-29,9800,9488.433984831516,9717.012585212919,9826.520712513657,49.26509885397712,53.147457029907905,NaN,NaN,NaN,NaN,NaN,NaN,9.890798832703297
2016-06-30,9900,9492.529169062049,9724.188562263393,9833.518739893309,55.54163413652878,52.008411512648806,NaN,NaN,NaN,NaN,NaN,NaN,11.16390675986517
2016-07-01,10100,9498.573654942029,9738.926265704044,9858.897907522518,64.89549130874644,52.14816558655961,NaN,NaN,NaN,NaN,NaN,NaN,15.76505815671905
2016-07-04,10000,9503.562971808278,9749.164451362709,9872.336202044184,58.291627511478076,52.329147942179226,NaN,NaN,NaN,NaN,NaN,NaN,17.277832181281326
2016-07-05,10100,9509.497668606205,9762.922708172015,9894.018468516166,62.4109826812694,52.80436995278394,NaN,NaN,NaN,NaN,NaN,NaN,20.143330882829616
2016-07-06,10100,9515.373313694701,9776.141425498603,9913.635757228913,62.4109826812694,53.27959196338866,NaN,NaN,NaN,NaN,NaN,NaN,22.155669504538366
2016-07-07,10200,9522.185519528584,9792.76333038101,9940.90854225473,66.27410807801783,54.527508656652984,NaN,NaN,NaN,NaN,NaN,NaN,25.365861344670748
2016-07-08,10200,9528.929942219842,9808.733395856265,9965.58391918285,66.27410807801783,55.34238534301186,NaN,NaN,NaN,NaN,NaN,NaN,27.600780284506072
2016-07-11,10200,9535.607256227604,9824.077184254058,9987.909260213055,66.27410807801783,56.157262029370735,NaN,NaN,NaN,NaN,NaN,NaN,29.066458383680583
2016-07-12,10200,9542.218129299967,9838.81925545978,10008.108378288001,66.27410807801783,56.972138715729606,NaN,NaN,NaN,NaN,NaN,NaN,29.927378177316854
2016-07-13,10400,9550.753272292006,9860.826343480965,10045.43138987962,73.5787630645157,58.308776472552616,NaN,NaN,NaN,NaN,73.5787630645157,NaN,34.057058292643035
2016-07-14,10300,9558.208463612484,9878.048839815045,10069.676019414896,65.8938995065756,60.04329648335848,NaN,NaN,NaN,NaN,NaN,NaN,35.05556378695769
2016-07-15,10500,9567.57952367604,9902.439081390925,10110.659255661096,72.15729438839381,62.225201842865665,NaN,NaN,NaN,NaN,NaN,NaN,39.24817356487131
2016-07-18,10400,9575.862314485234,9921.951274277555,10138.215517026705,65.66407272158378,63.943305654743554,NaN,NaN,NaN,NaN,NaN,NaN,40.251424312344625
2016-07-19,10500,9585.057714341101,9944.619851756866,10172.671182071781,68.69756436698668,65.33133890567281,NaN,NaN,NaN,NaN,NaN,NaN,42.53259161770586
2016-07-20,10500,9594.161617680991,9966.39946541346,10203.845355207803,68.69756436698668,66.27104820784837,NaN,NaN,NaN,NaN,NaN,NaN,43.906543014158956
2016-07-21,10400,9602.179910042374,9983.403407946265,10222.526749949917,62.31285624787735,66.08657427492915,NaN,NaN,NaN,NaN,NaN,NaN,42.69844773493452
2016-07-22,10200,9608.128368648917,9991.897391948372,10220.381345192782,51.91971783885658,65.6314378697419,NaN,NaN,NaN,NaN,NaN,NaN,37.63935913557532
2016-07-25,10200,9614.01763861261,10000.058278538632,10218.44026469823,51.91971783885659,64.88206180956955,NaN,NaN,NaN,NaN,NaN,NaN,33.39615159190862
2016-07-27,10200,9619.848308875171,10007.899130360647,10216.684049012685,51.91971783885659,64.13268574939721,NaN,NaN,NaN,NaN,NaN,NaN,29.81233336821714
2016-07-28,10300,9626.615987393827,10019.354066424936,10224.618901487667,56.45525621916728,63.43133918805074,NaN,NaN,NaN,NaN,NaN,NaN,28.633633118458363
2016-08-01,10200,9632.321300952097,10026.438220682781,10222.274244203127,51.24893056905643,62.35811222312493,NaN,NaN,NaN,NaN,NaN,NaN,25.57164968567446
2016-08-02,10100,9636.974820345607,10029.32299634228,10210.629078088543,46.61899898170703,60.954175859102726,NaN,NaN,NaN,NaN,NaN,NaN,21.082792675356586
2016-08-03,10000,9640.58701118794,10028.173074917093,10190.569165889634,42.48552299663654,59.254991210432635,NaN,NaN,NaN,NaN,NaN,NaN,15.529628437678355
2016-08-04,10000,9644.163259832836,10027.068248449756,10172.419721519193,42.48552299663654,57.0340454912984,NaN,NaN,NaN,NaN,NaN,NaN,11.070860878928329
2016-08-05,9800,9645.713874162857,10018.163611255648,10136.951176612603,35.238366974479575,54.84436459614869,NaN,NaN,NaN,NaN,NaN,NaN,3.746268462248622
2016-08-08,9800,9647.24905949457,10009.608175520132,10104.860588363785,35.238366974479575,52.20729835229768,NaN,NaN,35.238366974479575,NaN,NaN,NaN,-1.985062521904979
2016-08-09,9900,9649.763994225968,10005.309815695813,10085.350056138663,41.06770656608848,50.45041505547658,NaN,NaN,NaN,NaN,NaN,NaN,-4.574387526706346
2016-08-10,10000,9653.248929606805,10005.101587629311,10077.221479363552,46.27555335538289,48.848842840362025,NaN,NaN,NaN,NaN,NaN,NaN,-4.725112506736423
2016-08-11,10100,9657.694213889325,10008.823093996789,10079.390862281309,50.94409102336517,47.58073760153193,NaN,NaN,NaN,NaN,NaN,NaN,-2.9975540372576006
2016-08-12,10300,9664.085316238685,10020.241796192993,10100.401256349756,58.67808808709099,47.32111130433291,NaN,NaN,NaN,NaN,NaN,NaN,2.033500528711272
2016-08-15,10200,9669.41780065422,10027.291137518758,10109.886850983114,54.08656508359839,47.475886107528744,NaN,NaN,NaN,NaN,NaN,NaN,3.9545694922232997
2016-08-16,10300,9675.692250398955,10037.985602714101,10127.992865175198,57.654923084559485,47.885543625078945,NaN,NaN,NaN,NaN,NaN,NaN,7.20916631871205
2016-08-17,10400,9682.899292683544,10052.182245744922,10153.898306587083,60.92537755920969,48.5288050336756,NaN,NaN,NaN,NaN,NaN,NaN,11.46452619806297
2016-08-18,10400,9690.034623104602,10065.822157676494,10177.336563102599,60.92537755920969,48.8480994151072,NaN,NaN,NaN,NaN,NaN,NaN,14.585434775286444
2016-08-19,10400,9697.098955213014,10078.927171100944,10198.542604711874,60.92537755920969,49.53927420011815,NaN,NaN,NaN,NaN,NaN,NaN,16.80829932100886
2016-08-22,10400,9704.09299545965,10091.51826243032,10217.729023310743,60.92537755920969,50.56115838422549,NaN,NaN,NaN,NaN,NaN,NaN,18.32194693395917
2016-08-23,10400,9711.017443266022,10103.615585472267,10235.088163947816,60.92537755920969,51.87829085298072,NaN,NaN,NaN,NaN,NaN,NaN,19.277149810107176
2016-08-24,10400,9717.872991094222,10115.238503689041,10250.794053095642,60.92537755920969,53.19542332173594,NaN,NaN,NaN,NaN,NaN,NaN,19.794245173511968
2016-08-25,10400,9724.66032451617,10126.405621191432,10265.00414327701,60.92537755920969,55.03020979207381,NaN,NaN,60.92537755920969,NaN,NaN,NaN,19.96923094528273
2016-08-26,10500,9732.3751471578,10141.05638114471,10287.384701060153,65.41295013783133,57.185537160884614,NaN,NaN,NaN,NaN,NaN,NaN,21.749774569007172
2016-08-29,10600,9741.008230270658,10159.054170119427,10317.157586673471,69.21985512843068,59.19640491533763,NaN,NaN,NaN,NaN,NaN,NaN,24.75123973381858
2016-08-31,10600,9749.55541205901,10176.346163448077,10344.094959371236,69.21985512843068,60.83528361341247,NaN,NaN,NaN,NaN,NaN,NaN,26.796835722309254
2016-09-05,10600,9758.017547262403,10192.96003939129,10368.466868002546,69.21985512843068,62.140695335202864,NaN,NaN,NaN,NaN,NaN,NaN,28.08963199778833
2016-09-06,10600,9766.395482115513,10208.92239078771,10390.517642478495,69.21985512843068,62.893678695298554,NaN,NaN,NaN,NaN,69.21985512843068,NaN,28.791711064910544
2016-09-07,10500,9773.69502955715,10220.337198992112,10400.94453367102,60.29361483237777,63.33703939163995,NaN,NaN,NaN,NaN,NaN,NaN,27.161244834885338
2016-09-08,10600,9781.916969561556,10235.225936286539,10419.902197130923,65.13541705822672,63.87136038975903,NaN,NaN,NaN,NaN,NaN,NaN,27.489200555685443
2016-09-09,10600,9790.05709921766,10249.530801530203,10437.05436883274,65.13541705822672,64.17207749683168,NaN,NaN,NaN,NaN,NaN,NaN,27.449551719998
2016-09-12,10500,9797.121207683156,10259.353123038823,10443.04919084867,57.06516435738695,63.89634798241577,NaN,NaN,NaN,NaN,NaN,NaN,25.254900260654153
2016-09-14,10580,9804.911046412677,10271.927510370635,10456.092125053558,61.20618242333831,63.91640547271067,NaN,NaN,NaN,NaN,NaN,NaN,24.785560230714623
2016-09-15,10460,9811.429344458322,10279.302902120806,10456.464303619885,52.95559098107811,63.34713500284413,NaN,NaN,NaN,NaN,NaN,NaN,21.904381398799273
2016-09-19,10400,9817.285768891572,10284.03612164548,10451.086750894181,49.37194797296121,62.52189003239781,NaN,NaN,NaN,NaN,NaN,NaN,18.31096163685004
2016-09-20,10400,9823.08392044489,10288.583724718206,10446.221346047116,49.37194797296121,61.696645061951486,NaN,NaN,49.37194797296121,NaN,NaN,NaN,15.319111754041558
2016-09-21,10600,9830.814428699168,10300.796127670434,10460.866932137867,59.87041141457097,61.621290337334436,NaN,NaN,NaN,NaN,NaN,NaN,16.55507189496325
2016-09-22,10750,9839.96055378674,10318.411965801004,10488.403414791404,65.6273714446219,61.636606144962336,NaN,NaN,NaN,NaN,NaN,NaN,20.099100941530025
2016-09-26,10790,9849.413682604782,10336.905614200965,10517.126899096986,66.98744098111082,61.47714799158235,NaN,NaN,NaN,NaN,NaN,NaN,23.332881480622632
2016-09-27,10720,9858.076233026624,10351.928923447986,10536.448146802035,62.33876481920364,60.98564154092327,NaN,NaN,NaN,NaN,NaN,NaN,24.243456078876534
2016-09-28,10880,9868.244628717901,10372.637593116691,10569.167370916126,67.83349539443122,60.88661584563759,NaN,NaN,NaN,NaN,67.83349539443122,NaN,27.661379060134266
2016-09-29,10840,9877.91383639235,10390.965530641526,10594.9609546384,65.26967280056378,60.60445996507566,NaN,NaN,NaN,NaN,NaN,NaN,29.239048023243356
2016-09-30,10860,9887.685838020287,10409.35903924382,10620.202768482362,65.96239242110363,61.009372649984655,NaN,NaN,NaN,NaN,NaN,NaN,30.509442264296354
2016-10-03,10800,9896.763590875806,10424.678292606808,10637.326314341186,61.969111861876655,60.78320799310251,NaN,NaN,NaN,NaN,NaN,NaN,30.035181083393695
2016-10-04,10700,9904.755992956643,10435.475222308502,10643.295236784883,55.895542021491096,60.12321691904996,NaN,NaN,NaN,NaN,NaN,NaN,27.47199060564094
2016-10-05,10700,9912.668868648618,10445.848743002285,10648.695690424418,55.895542021491096,60.03967246648597,NaN,NaN,NaN,NaN,NaN,NaN,25.190821077640635
2016-10-06,10770,9921.199526672015,10458.560557002196,10660.248481812569,59.14618159935504,59.89252955048716,NaN,NaN,NaN,NaN,NaN,NaN,24.453076957697817
2016-10-07,10640,9928.351770187717,10465.67582927662,10658.320054973276,51.54771827586289,59.79196721440036,NaN,NaN,NaN,NaN,NaN,NaN,21.16560279213013
2016-10-10,10600,9935.034837151023,10470.943443814793,10652.76576402344,49.44294782798185,59.79703863261612,NaN,NaN,NaN,NaN,NaN,NaN,17.62428666897415
2016-10-11,10560,9941.25339598534,10474.43585778284,10643.930929354541,47.36039838340233,59.653356519076205,NaN,NaN,47.36039838340233,NaN,NaN,NaN,13.914299804522784
2016-10-13,10600,9947.8080885626,10479.359941791357,10639.747031320776,49.64453592419359,58.922936841192104,NaN,NaN,NaN,NaN,NaN,NaN,11.59957971957931
2016-10-14,10660,9954.89457524357,10486.443865642677,10641.675885480701,52.94298636007839,58.01690933515328,NaN,NaN,NaN,NaN,NaN,NaN,10.750419835242838
2016-10-17,10590,9961.21403220632,10490.504890519434,10636.754372577778,48.9171511892557,56.72617435002078,NaN,NaN,NaN,NaN,NaN,NaN,8.602880371688798
2016-10-18,10640,9967.968121438098,10496.367443832398,10637.063479951323,51.74002395873462,55.96912143141585,NaN,NaN,NaN,NaN,NaN,NaN,7.717673585460375
2016-10-19,10600,9974.256995851649,10500.431465642892,10633.533624717864,49.38866903612006,54.65163383439363,NaN,NaN,NaN,NaN,NaN,NaN,6.126541375198144
2016-10-20,10600,9980.483294400388,10504.336114049054,10630.339946173306,49.38866903612006,53.51727642264764,NaN,NaN,NaN,NaN,NaN,NaN,4.752616722377638
2016-10-21,10640,9987.045649679987,10509.656266439288,10631.259951299658,51.9226394856576,52.51443692725865,NaN,NaN,NaN,NaN,NaN,NaN,4.304775747100166
2016-10-25,10450,9991.652160628444,10507.316805010296,10613.99709879493,41.33595332610306,51.040639888989105,NaN,NaN,NaN,NaN,NaN,NaN,0.2693839850768427
2016-10-26,10390,9995.615820721694,10502.716145990284,10592.66404176684,38.65556547661044,49.8092129929262,NaN,NaN,NaN,NaN,NaN,NaN,-4.063410698349912
2016-10-31,10520,10000.833573749338,10503.393944186742,10585.743656836665,46.7173677010535,49.15362911289494,NaN,NaN,NaN,NaN,NaN,NaN,-5.036119818676639
2016-11-01,10400,10004.805378985662,10499.33927970883,10568.053784756983,41.31936400637007,47.8802849991103,NaN,NaN,NaN,NaN,NaN,NaN,-8.092746535720721
2016-11-02,10380,10008.53865879675,10494.659307955544,10550.143900494413,40.479851525722935,47.089723088386016,NaN,NaN,NaN,NaN,NaN,NaN,-10.858047705058425
2016-11-03,10210,10010.543249256483,10483.49619783964,10517.74924330447,34.13185069281417,45.9960732930169,NaN,NaN,NaN,NaN,NaN,NaN,-16.183856686843683
2016-11-04,10200,10012.428391054926,10472.378699885145,10487.487410608806,33.79611263406525,45.027195739492825,NaN,NaN,33.79611263406525,NaN,NaN,NaN,-20.444483889691014
2016-11-07,10300,10015.289800099155,10465.61875087004,10469.6314667413,40.13744703262496,44.34811796152364,NaN,NaN,NaN,NaN,NaN,NaN,-21.793018110726848
2016-11-08,10400,10019.117762287224,10463.045466522195,10462.999898480224,45.735040230096935,43.833264666524954,NaN,NaN,NaN,NaN,45.735040230096935,NaN,-20.888761772232215
2016-11-09,10200,10020.917585548048,10452.729958031128,10437.952289101155,38.0681014442177,43.05833254187939,NaN,NaN,NaN,NaN,NaN,NaN,-23.87008919574589
2016-11-10,10310,10023.794027482892,10447.132704775006,10425.766356805807,43.66208368837102,42.48133680828199,NaN,NaN,NaN,NaN,NaN,NaN,-24.017255322008623
2016-11-14,10310,10026.641848104953,10441.754951646573,10414.740989490969,43.66208368837102,42.072294997728484,NaN,NaN,NaN,NaN,NaN,NaN,-24.03908671458305
2016-11-15,10310,10029.461332203411,10436.588090797688,10404.765657158496,43.66208368837102,41.66325318717498,NaN,NaN,NaN,NaN,NaN,NaN,-23.963191397572245
2016-11-16,10300,10032.153259246163,10431.231695080132,10394.787975524354,43.218841413523336,41.04155332487967,NaN,NaN,NaN,NaN,NaN,NaN,-23.99869388291006
2016-11-21,10300,10034.818400945205,10426.085354096598,10385.76054928394,43.218841413523336,41.17604533112399,NaN,NaN,NaN,NaN,NaN,NaN,-23.931456155363662
2016-11-23,10500,10039.447073572615,10428.983967661437,10396.640496971184,54.04085390447077,42.274994504542576,NaN,NaN,NaN,NaN,54.04085390447077,NaN,-20.042313360885487
2016-11-28,10180,10040.845610153983,10419.219890498243,10376.008068688214,40.681038021747284,41.84382809887785,NaN,NaN,NaN,NaN,NaN,NaN,-22.97077719417564
2016-11-29,10130,10041.73271851066,10407.877934008116,10352.578728813145,39.05633328097357,41.682183047063816,NaN,NaN,NaN,NaN,NaN,NaN,-26.070651367658797
2016-11-30,10260,10043.904532256824,10402.078799341132,10343.761707021416,45.185937630023965,42.01833205451389,NaN,NaN,NaN,NaN,NaN,NaN,-25.909157021139322
2016-12-01,10190,10045.358218503025,10393.761983680695,10329.117734924139,42.695772706488015,42.63004076977631,NaN,NaN,NaN,NaN,NaN,NaN,-26.97985315172616
2016-12-05,9990,10044.807390458218,10377.9281803991,10296.820807788506,36.50562222127196,42.823577168862506,NaN,NaN,NaN,NaN,NaN,NaN,-31.421851609830526
2016-12-06,9970,10044.063038314354,10361.930996854036,10265.695016570553,35.94440331734238,42.52407404634232,NaN,NaN,NaN,NaN,NaN,NaN,-35.054651405726815
2016-12-07,10010,10043.724102609734,10348.129781291133,10241.3431102305,37.99744058195916,41.97138835718962,NaN,NaN,NaN,NaN,NaN,NaN,-36.91215727508455
2016-12-08,10050,10043.786549349936,10336.438417318932,10223.119956875214,40.06613673736916,42.11410516384329,NaN,NaN,NaN,NaN,NaN,NaN,-37.38718449174917
2016-12-12,9900,10042.355837416106,10319.323185267209,10192.346627649003,35.308586594527924,41.51742679999735,NaN,NaN,NaN,NaN,NaN,NaN,-40.34793489589117
2016-12-13,9850,10040.441848984105,10300.918354472416,10159.742186920526,33.865071495520766,40.81764021479376,NaN,NaN,33.865071495520766,NaN,NaN,NaN,-43.32589402460678
2016-12-14,9900,10039.04441765093,10285.196066061733,10135.004835785237,36.65404611147847,40.317066102158584,NaN,NaN,NaN,NaN,NaN,NaN,-44.42087066568337
2016-12-19,10050,10039.153428420572,10275.972690922057,10126.909137139024,44.249725443101816,40.390700675699904,NaN,NaN,NaN,NaN,NaN,NaN,-42.18493314976564
2016-12-20,10050,10039.26135450594,10267.111016768251,10119.584457411498,44.249725443101816,40.46433524924122,NaN,NaN,NaN,NaN,NaN,NaN,-40.207464355438844
2016-12-21,10040,10039.268704212347,10258.204702385183,10112.00498527707,43.843255308192326,39.735935349507045,NaN,NaN,NaN,NaN,NaN,NaN,-38.6295736081957
2016-12-22,10000,10038.8779708371,10248.079027781841,10101.337843822112,42.174426006743396,39.84260591986391,NaN,NaN,NaN,NaN,NaN,NaN,-37.93106243100635
2016-12-26,10090,10039.386647744193,10241.879850221769,10100.258049172387,47.05737096955471,40.41410861190542,NaN,NaN,NaN,NaN,NaN,NaN,-35.48060620346433
2016-12-27,10080,10039.790760701962,10235.531620801306,10098.32871115597,46.58664786778317,40.51415934317392,NaN,NaN,NaN,NaN,NaN,NaN,-33.570295744434645
2016-12-28,10120,10040.588862585524,10231.000969005177,10100.392643426829,48.793180378684205,40.949688462616514,NaN,NaN,NaN,NaN,NaN,NaN,-31.153459852838637
2016-12-29,10170,10041.876535594623,10228.608774142229,10107.021915481417,51.490791722351695,42.020057712693635,NaN,NaN,NaN,NaN,NaN,NaN,-28.177011765816758
2017-01-02,10190,10043.35040091209,10227.094704568024,10114.924590197472,52.56719511402772,43.20739998388545,NaN,NaN,NaN,NaN,NaN,NaN,-25.353026817490672
2017-01-03,10250,10045.406615828388,10227.99295144771,10127.78891494057,55.74016942661543,44.47473775850375,NaN,NaN,NaN,NaN,NaN,NaN,-21.91871390826111
2017-01-04,10290,10047.84038084502,10230.424600410544,10143.237589708135,57.76840616820144,45.73918557499177,NaN,NaN,NaN,NaN,NaN,NaN,-18.414556927053923
2017-01-05,10350,10050.846944219697,10235.113831766994,10162.929247831169,60.67917341760466,47.55137034806869,NaN,NaN,NaN,NaN,NaN,NaN,-14.508794441405087
2017-01-10,10430,10054.61961144139,10242.75642659966,10188.364557561534,64.22021594612895,49.719594951683554,NaN,NaN,NaN,NaN,NaN,NaN,-9.949378506164578
2017-01-11,10430,10058.354739685756,10250.099311831047,10211.377456841388,64.22021594612895,51.688607082730016,NaN,NaN,NaN,NaN,64.22021594612895,NaN,-6.418733311142262
2017-01-12,10410,10061.853697499828,10256.36992705336,10230.29388952316,62.586052691634514,52.998344743339494,NaN,NaN,NaN,NaN,NaN,NaN,-4.081248460352128
2017-01-16,10340,10064.621322400328,10259.64953775715,10240.742090520955,57.10860822444094,53.916836370578,NaN,NaN,57.10860822444094,NaN,NaN,NaN,-3.615628134780877
