time,open,high,low,close,EMA,EMA,EMA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram
2020-07-22,12060,12060,11940,11940,NaN,12070.757093425605,12016.97899833791,50.221321160376206,53.87597811573357,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-07-23,11950,11950,11870,11920,NaN,12064.84505054617,12007.74290325811,49.64356823755452,53.91027032656063,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-07-24,11900,11900,11340,11590,NaN,12046.223676014948,11967.957864852575,41.2178331197331,53.08895390480943,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-07-27,11000,11300,10820,10950,NaN,12003.234512249655,11871.009496771378,30.43067370316041,51.41446913258671,NaN,NaN,30.43067370316041,NaN,NaN,NaN,NaN
2020-07-28,10950,11500,10950,11500,NaN,11983.499825494768,11835.675258983627,43.99545038369613,50.742409508340906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-07-29,11500,11500,10700,11000,NaN,11944.93120488713,11756.087139080424,36.94328676552679,49.074528792187486,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-07-30,11490,11700,11000,11700,NaN,11935.326059597439,11750.74550678705,49.2163106503705,48.54443782135532,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-07-31,11580,11580,10900,11100,NaN,11902.568174907343,11688.769744235902,41.720660347775215,47.67979460908215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-03,11100,11400,11100,11350,NaN,11880.898834714899,11656.505959070579,45.448686222718294,47.052308239557874,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-04,11400,11400,11370,11400,NaN,11862.040056882943,11632.076820111475,46.190067176347846,46.343595988481056,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-05,11600,11800,11300,11800,NaN,11859.607113475768,11648.069503910383,51.83015805717963,46.2074157670055,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-06,11900,11900,11530,11700,NaN,11853.348010986521,11653.015265442727,50.40768166290648,45.81031237012333,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-07,11600,11620,11540,11550,NaN,11841.452010555677,11643.204287781515,48.26777063141728,45.53125210691745,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-10,11700,11730,11670,11730,NaN,11837.081343475062,11651.470546088038,50.95825714184305,45.4636946614718,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-11,11610,11800,11600,11800,NaN,11835.627173142706,11665.616208365367,52.00367008473702,45.59100529892614,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-12,11800,11800,11670,11800,NaN,11834.230029097895,11678.414664711523,52.00367008473702,45.75958400229632,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-13,11800,11900,11790,11900,NaN,11836.809243643076,11699.518029977093,53.640967831659324,46.646950767433914,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-14,11900,11980,11800,11950,NaN,11841.248096833544,11723.37345569356,54.47715541426624,48.36455660394147,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-17,11900,11940,11720,11940,NaN,11845.12072048713,11744.004555151316,54.26633409988343,49.09819115509771,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-18,12100,12100,11800,11880,NaN,11846.488535369988,11756.956502279761,52.942479451149936,50.240990632642216,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-19,11880,11900,11850,11900,NaN,11848.587024179009,11770.579692538831,53.3510015673136,50.53632569813816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-20,11900,11910,11830,11850,NaN,11848.642434995518,11778.143531344656,52.1325173155365,51.280029767263954,NaN,NaN,52.1325173155365,NaN,NaN,NaN,NaN
2020-08-21,11930,12070,11920,12070,NaN,11857.323123819224,11805.939385502308,56.80694675189315,52.09133409077645,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-24,12150,12350,12150,12350,NaN,11876.643785630235,11857.754682121136,61.90574199634892,53.21388229220509,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-25,12400,12600,12400,12600,NaN,11905.010695997677,11928.444712395314,65.78891850372115,54.2109366098152,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-26,12600,12620,12490,12490,NaN,11927.951453017375,11981.926168357666,62.75760180543703,55.09307376285311,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-27,12490,12700,12490,12700,NaN,11958.227866624537,12050.314152323603,65.98030475439897,56.35825477163751,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-28,12780,12870,12730,12820,NaN,11992.022852247104,12123.617566388022,67.70030193308239,57.55411511386888,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-08-31,12850,12880,12700,12750,NaN,12021.74744627663,12183.27303625583,65.61624226718149,58.52644169832921,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-01,12750,12850,12700,12850,NaN,12054.227938579506,12246.770842326703,67.17100381016925,59.609822678717215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-03,12600,13200,12600,13000,NaN,12091.317039027368,12318.506952581303,69.40574040831724,60.73587786276421,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-04,13000,13000,12800,13000,NaN,12126.951664947863,12383.411052335465,69.40574040831724,61.802205362339286,NaN,NaN,NaN,NaN,69.40574040831724,NaN,NaN
2020-09-07,13000,13000,12560,12990,NaN,12160.796697695005,12441.181428303516,69.0423591967874,62.85763572640385,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-08,12900,12990,12500,12970,NaN,12192.530160530494,12491.54510179842,68.27247149751175,63.952635158286846,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-09,12400,12930,12400,12890,NaN,12219.881918941062,12529.493187341428,65.14332184900603,64.79494374983629,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-10,12610,12900,12610,12900,NaN,12246.553216237491,12564.779550451769,65.35706396126969,65.73955422453153,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-11,12900,12900,12660,12760,NaN,12266.688384228179,12583.371974218267,59.82602208566573,65.95520246265814,NaN,NaN,59.82602208566573,NaN,NaN,NaN,NaN
2020-09-14,12800,12820,12790,12800,NaN,12287.602565238838,12604.003214768909,60.8455798771324,65.87947659699982,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-15,12800,12850,12800,12800,NaN,12307.696582288296,12622.669575267108,60.8455798771324,65.52638098081492,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-16,12820,12870,12820,12850,NaN,12328.963382982873,12644.320091908336,62.23500708404584,65.48905278642982,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-17,12850,12920,12830,12900,NaN,12351.356975807073,12668.670559345637,63.62509279677625,65.32082336088534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-18,12910,13060,12900,13010,NaN,12377.186114010718,12701.178125122244,66.54284585888522,65.23814792701414,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-21,13140,13240,13140,13170,NaN,12408.276854637748,12745.827827491554,70.27745085707042,65.5710913977205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-22,13170,13230,13100,13200,NaN,12439.324821122542,12789.082320111405,70.9326112744958,65.83977764517239,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-23,13200,13400,13200,13400,NaN,12476.99835754911,12847.264956291272,74.90413523379105,66.23252013270624,NaN,NaN,NaN,NaN,74.90413523379105,NaN,NaN
2020-09-24,13400,13900,13260,13300,NaN,12509.272931762871,12890.382579501627,69.77102094457743,66.25861159958197,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-25,13330,14230,13190,13250,NaN,12538.321052085896,12924.63185764433,67.28807132519992,66.13330532304,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-28,13320,13440,13320,13430,NaN,12573.28885396488,12972.762156916298,71.25410059602657,66.34627883007677,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-29,13430,13560,13370,13370,NaN,12604.532428319199,13010.59433244808,68.28228905532967,66.5704907733856,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-09-30,13370,13370,13250,13370,NaN,12634.550764463544,13044.823443643501,68.28228905532967,66.77943542296131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-01,13370,13480,13370,13480,NaN,12667.705636445366,13086.268829963168,70.86588193902394,67.56799684105833,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-02,13500,13580,13250,13400,NaN,12696.423062467116,13116.147989014295,66.6159455976447,67.98016582109493,NaN,NaN,66.6159455976447,NaN,NaN,NaN,NaN
2020-10-05,13400,13550,13400,13550,NaN,12729.896667860563,13157.46722815579,70.2219587853025,68.6499071716785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-06,13550,14000,13550,13600,NaN,12764.018367160148,13199.613206426668,71.33350187489215,69.29979965673895,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-07,13600,13610,13550,13600,NaN,12796.801960604847,13237.74528200508,71.33350187489215,69.8504003051758,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-08,13600,13600,13490,13530,NaN,12825.554824894853,13265.579064671263,67.25719979422485,69.90142558627149,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-09,13630,13630,13550,13550,NaN,12853.964439604859,13292.66677279781,67.82296403046891,69.72610509865709,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-12,13600,13700,13500,13500,NaN,12879.299167463492,13312.412794436113,64.80806070517824,69.2886372008487,NaN,NaN,64.80806070517824,NaN,NaN,NaN,NaN
2020-10-13,13520,13550,13450,13530,NaN,12904.816847170807,13333.135385442198,65.79066177323588,68.63767481080905,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-14,13540,13750,13540,13750,NaN,12937.961284536657,13372.836777304845,71.97118075256381,68.79482908280808,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-15,13750,13850,13730,13850,NaN,12973.727508672475,13418.280893752002,74.2486006367429,69.29200974791829,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-16,13850,14000,13460,14000,NaN,13013.973488724534,13473.682713394668,77.23642288420764,69.71931848278837,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-19,14610,14610,14030,14070,NaN,13055.386293088277,13530.47483592851,78.49064041525165,70.44848643706851,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-20,14070,15050,14020,14250,NaN,13102.233889437757,13599.001042030557,81.33804195231835,71.38104021542485,NaN,NaN,NaN,NaN,81.33804195231835,NaN,NaN
2020-10-21,14250,14350,14150,14150,NaN,13143.32275651863,13651.477133265742,75.3687257301775,71.70267191479294,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-22,14150,14200,14040,14200,NaN,13184.76107979241,13703.717406288053,76.30508126905048,72.39475303417908,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-23,14400,14400,14280,14400,NaN,13232.417508035845,13770.030034260619,79.63928150465746,73.06741894270444,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-26,14420,14530,14350,14400,NaN,13278.205056740322,13830.027173854845,79.63928150465746,73.6606889162591,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-27,14200,14210,14050,14150,NaN,13312.393093730898,13860.50077634486,66.14595252596635,73.29014967705011,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-28,14150,14150,13680,13700,NaN,13327.59336456498,13845.21498812154,49.792402442361784,72.04266415191704,NaN,NaN,49.792402442361784,NaN,NaN,NaN,NaN
2020-10-29,13500,13870,13460,13870,NaN,13348.864213013412,13847.575465443297,54.38095826756906,71.08252088313847,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-10-30,13900,13920,13600,13920,NaN,13371.261694856023,13854.473040162982,55.66436777206629,70.42939995934476,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-02,13920,14110,13910,14100,NaN,13399.839667606766,13877.85656014746,60.02450471950256,70.01753159836382,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-03,14100,14110,14030,14100,NaN,13427.296935543756,13899.013078228654,60.02450471950256,69.1641975960023,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-04,14100,14200,13890,14200,NaN,13457.599016502825,13927.678499349735,62.406582271506245,68.31833914134253,NaN,NaN,NaN,NaN,62.406582271506245,NaN,NaN
2020-11-05,14200,14200,13940,13940,NaN,13476.516702130166,13928.851975602141,53.48305982554101,66.62167035143777,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-06,13950,13950,13800,13880,NaN,13492.339576556435,13924.199406497175,51.64770705103313,64.70431796827931,NaN,NaN,51.64770705103313,NaN,NaN,NaN,NaN
2020-11-09,13880,14070,13880,14070,NaN,13514.992926495397,13938.085177306968,56.713451728578725,62.94541866658363,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-10,14400,14400,14080,14220,NaN,13542.640262711264,13964.934208039638,60.25378646184058,61.86578014741671,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-11,14220,14220,14000,14220,NaN,13569.203389663764,13989.22618822634,60.25378646184059,60.71925908975886,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-12,14200,14250,14150,14250,NaN,13595.90129595146,14014.061789347641,60.99377443308832,59.38743715607534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-13,14300,14650,14300,14650,NaN,13637.238500031795,14074.627333219294,69.22179855887262,58.64333123137642,NaN,NaN,NaN,NaN,69.22179855887262,NaN,NaN
2020-11-16,14700,14700,14340,14340,NaN,13664.797774540353,14099.900920531742,58.85932791505735,58.122858044882925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-17,14450,14700,14360,14700,NaN,13705.393940244652,14157.053213814434,65.34697322776388,59.23389881526879,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-18,15000,15000,14550,14610,NaN,13740.86868768604,14200.191002974963,62.68558582299833,59.82708649779945,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-19,14800,14800,14570,14700,NaN,13778.481680325802,14247.791859834491,64.25342579066101,60.44059064198479,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-20,14700,14740,14600,14700,NaN,13814.61965364636,14290.859301755016,64.25342579066101,60.74265643278182,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-23,14710,15100,14610,15100,NaN,13865.026726052385,14367.92032063549,70.6170840009035,61.49926923859617,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-24,15110,15110,14740,14900,NaN,13905.613913266017,14418.594575813062,64.44001128281738,61.644514167975544,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-25,15000,15000,14900,14970,NaN,13947.35454411833,14471.10937811658,65.57502040748713,62.50822563811455,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-26,14970,15100,14820,15100,NaN,13992.556326701926,14531.003723057858,67.6407174076833,63.650583520732425,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-27,15100,15180,15040,15180,NaN,14039.122745262635,14592.812892290443,68.87833663045197,64.51950387086622,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-11-30,15200,15520,15200,15520,NaN,14097.196363095472,14681.11642635802,73.51460193110525,65.4667049758137,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-01,15520,15520,15130,15520,NaN,14152.992584150552,14761.010100038207,73.51460193110525,66.41390608076118,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-02,15530,15530,15400,15500,NaN,14205.816404379942,14831.390090510758,72.77498296950455,67.25542097621948,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-03,15520,15600,15400,15600,NaN,14260.490270874847,14904.591034271638,74.17407107949165,67.60915472769227,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-04,15600,15600,15410,15500,NaN,14309.098495546421,14961.296650055292,70.28433505159641,68.42522666601648,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-07,15800,15800,15450,15550,NaN,14357.76129964264,15017.363635764312,71.10038137535787,68.83618439084464,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-08,15550,15800,15490,15800,NaN,14414.319680048811,15091.900432358187,74.82329483865459,69.70316360624864,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-09,15800,15800,15600,15710,NaN,14465.130672988074,15150.767057847883,71.26412298094743,70.2039276912691,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-10,15770,15860,15670,15680,NaN,14512.772607380699,15201.170195195704,70.06767650391829,70.61923131364463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-11,15690,15800,15570,15800,NaN,14563.252112973612,15258.201605177066,72.08642608725967,70.72418431981292,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-14,15800,16000,15800,15930,NaN,14616.85006932759,15322.182404684012,74.12257643968296,71.4157961167319,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-15,16190,16190,15860,16000,NaN,14671.091243079449,15386.736461380773,75.17275303295202,72.10134844712225,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-16,16000,16500,15920,16140,NaN,14728.695508056726,15458.475846011175,77.16843638331045,72.78189980252418,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-17,16020,16290,15970,15970,NaN,14777.374115583912,15507.192432105348,69.82836150341302,72.84975872202139,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-18,15970,16390,15970,16390,NaN,14840.614346345328,15591.26934333341,75.9218831698675,73.02170738193298,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-21,16500,16900,16500,16700,NaN,14913.531430802374,15696.862739206419,79.25255056573016,73.43156085583476,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-22,17000,17000,16550,16840,NaN,14989.07921782973,15805.732954520094,80.56036994772185,73.98765992570743,NaN,NaN,NaN,NaN,80.56036994772185,NaN,NaN
2020-12-23,17050,17050,16620,16740,NaN,15057.742777914838,15894.710768375322,76.83475953549905,74.17770910113653,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-24,16740,16850,16200,16400,NaN,15110.380316035826,15942.833552339576,65.70823809081271,73.85084503250913,NaN,NaN,65.70823809081271,NaN,NaN,NaN,NaN
2020-12-25,16400,16660,16190,16600,NaN,15168.796774230499,16005.42083306914,68.58967955805164,73.67150918841583,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-28,16800,16830,16570,16790,NaN,15232.3733713195,16080.142658491126,71.07615574932245,73.40385639632066,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-29,16790,16790,16500,16700,NaN,15289.927356757951,16139.17669101578,68.31737796772069,73.19337460966162,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-30,16800,16900,16730,16810,NaN,15349.538048649796,16203.064625204754,69.85733733420788,73.17835038325373,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-12-31,17000,17200,16720,17200,NaN,15422.105183996862,16298.01085137573,74.57572232458512,73.3561572573484,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-04,17500,17650,17150,17430,NaN,15500.846157173455,16405.819341720897,76.87475919642759,73.55274173997303,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-05,17500,17690,17400,17650,NaN,15585.126700029397,16524.312737747478,78.84529286214155,73.81506601348656,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-06,17890,17980,17700,17900,NaN,15675.906045126283,16655.330572247716,80.8429803569924,74.07753344017814,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-07,17900,18100,17790,18100,NaN,15770.968553160546,16792.918136795553,82.28427917896374,74.9672418455746,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-08,18500,18500,18190,18250,NaN,15868.185472644447,16931.68783805312,83.29914965449584,75.4941894516195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-11,18600,18600,18260,18570,NaN,15974.138983521136,17087.717567762345,85.24153891302169,75.9219743335689,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-12,18600,18680,18320,18680,NaN,16080.251180245798,17239.363513689743,85.85073748658112,76.2998577292017,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-13,18800,18850,18560,18580,NaN,16178.280545726355,17367.043179052624,82.51610098209942,76.7056678325303,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-14,18580,19100,18460,19040,NaN,16290.504838050812,17526.37240009523,85.33744823852751,78.10775427165278,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-15,19140,19250,18900,19250,NaN,16406.56347185274,17690.52740960997,86.41519748876014,79.38100555241768,NaN,NaN,NaN,NaN,86.41519748876014,NaN,NaN
2021-01-18,19250,19250,18800,18920,NaN,16505.129610211457,17807.620037266166,76.85514168799489,79.79379026232286,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-19,19100,19100,17660,18000,NaN,16563.75197843846,17825.94193847891,57.692736790696436,79.03488732110682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-20,18000,19260,17550,18000,NaN,16620.0754302644,17842.518896719015,57.692736790696436,78.16598728228459,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-21,18500,18600,17900,18600,NaN,16697.719531038347,17914.659954174345,64.40538873101644,77.43953488274397,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-22,19000,19000,18460,18600,NaN,16772.318765115273,17979.93043472917,64.40538873101644,76.54886556378604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-25,18990,18990,18490,18850,NaN,16853.79646060095,18062.7942028502,66.94015616842552,75.69849865709203,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-26,19000,19000,18220,18290,NaN,16910.118168028363,18084.4328501978,57.12662832464414,74.00447351192429,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-27,18290,18500,17790,18000,NaN,16952.85863202725,18076.39162636944,52.809038767944784,71.89909919685151,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-28,19000,19000,16740,16740,NaN,16944.51123469285,17949.116233381876,39.012649517489265,68.73577775849388,NaN,NaN,39.012649517489265,NaN,NaN,NaN,NaN
2021-01-29,17000,17910,16900,17860,NaN,16980.412754900975,17940.628973059793,51.21347516384735,66.30520177641002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-01,18100,18200,16840,18200,NaN,17028.23970568917,17965.330975625526,54.208367140716106,64.04503246599107,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-02,18000,18200,17080,18020,NaN,17067.13226625038,17970.537549375476,52.37526859261899,61.89211586674247,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-03,18190,18400,17740,18400,NaN,17119.401589142522,18011.43873514924,55.77527985759,59.78053241096122,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-04,18500,18500,18050,18400,NaN,17169.621134666344,18048.444569896932,55.77527985759,57.59196686587764,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-05,18600,18800,18380,18800,NaN,17233.55756075786,18120.021277525797,59.32069505455687,56.339506392060635,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-08,18800,18910,18000,18050,NaN,17265.574911316377,18113.352584428103,51.055870328267986,55.865444501887175,NaN,NaN,51.055870328267986,NaN,NaN,NaN,NaN
2021-02-09,18050,18800,17990,18800,NaN,17325.748444205932,18178.74757638733,57.44143203930017,55.847494162501725,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-17,19000,19700,19000,19700,NaN,17418.85634835472,18323.628759588537,63.58166092788237,55.788656462277864,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-18,20000,20000,19450,19950,NaN,17518.116883713355,18478.521258675344,65.08843804737198,55.8374456991604,NaN,NaN,NaN,NaN,65.08843804737198,NaN,NaN
2021-02-19,19950,19980,19680,19790,NaN,17607.21033925401,18603.42399594436,63.283816245268746,55.57627856179206,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-22,19850,20150,19600,19800,NaN,17693.202090655814,18717.38361537823,63.35220660392463,56.020962724597815,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-23,19500,19860,19500,19600,NaN,17767.978479257545,18801.44231867554,60.908603501669816,56.59950306272102,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-24,19800,19890,19500,19500,14141.45,17835.90089183568,18867.971621658824,59.669308734733846,58.07497872109564,NaN,NaN,59.669308734733846,NaN,NaN,NaN,NaN
2021-02-25,19700,19900,19330,19510,14194.868407960199,17901.55183725389,18929.117181500842,59.757487850764704,58.68526534158974,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-02-26,19300,19720,19300,19600,14248.650811861093,17968.15764755766,18993.010783262667,60.592581637265546,59.14128066277184,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-01,19600,20000,19600,19950,14305.38065452914,18045.876955496573,19084.152613428127,63.7435608313494,59.95330153696687,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-02,20290,20290,19850,19990,14361.94403110099,18122.117074888865,19170.42379310164,64.09688738930183,60.54770207494629,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-03,20000,20100,19930,20020,14418.243095468144,18196.543856265773,19251.335812806246,64.37727845849058,61.16213054643918,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-04,20100,20100,19430,20020,14473.981970140103,18268.051940333782,19324.54192587232,64.37727845849058,61.523315075291585,NaN,NaN,NaN,NaN,64.37727845849058,NaN,NaN
2021-03-05,20020,20020,19340,19600,14524.987124666071,18320.285197575595,19350.776028170192,57.132683622487924,61.95737316773587,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-08,19950,19950,19400,19500,14574.489740341036,18366.548523160865,19364.987835011125,55.53037027192418,61.820868755780445,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-09,19600,19630,19150,19460,14623.101782725702,18409.42897323299,19374.036612629112,54.86750884983816,61.19842932163443,NaN,NaN,54.86750884983816,NaN,NaN,NaN,NaN
2021-03-10,19400,19600,19260,19490,14671.528630658779,18451.80430761601,19385.080744759674,55.2984920046388,60.4991474614392,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-11,19690,19920,19690,19870,14723.254713935805,18507.419824964403,19431.26353097304,60.45031616548443,60.29675459859747,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-12,19870,19940,19820,19850,14774.267104841916,18560.070027906975,19471.143194689892,60.057995870126724,60.06145383189761,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-15,19850,20000,19820,19970,14825.96593961961,18615.3613993616,19518.65336662419,61.66555626573937,60.11552188647401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-16,19990,20010,19790,20000,14877.448865593544,18669.660952327813,19564.495903136172,62.07648894211058,60.287463329858056,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-17,20090,20200,20010,20170,14930.111065935896,18728.497777726723,19622.162959980345,64.40502291576975,60.61943012021556,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-18,20800,20800,20140,20400,14984.537821498723,18794.046884482537,19696.242678077455,67.32792554669274,61.10052611374608,NaN,NaN,NaN,NaN,NaN,NaN,NaN
