"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 19, 2021","21,000.0","20,980.0","21,000.0","20,440.0","1.07M","0.10%"
"Apr 16, 2021","20,980.0","21,000.0","21,000.0","20,450.0","1.41M","-0.57%"
"Apr 15, 2021","21,100.0","21,000.0","21,200.0","20,760.0","1.22M","0.48%"
"Apr 14, 2021","21,000.0","21,000.0","21,000.0","20,710.0","494.30K","0.00%"
"Apr 13, 2021","21,000.0","21,110.0","21,200.0","20,910.0","549.30K","-0.52%"
"Apr 12, 2021","21,110.0","20,900.0","21,150.0","20,900.0","800.40K","1.64%"
"Apr 09, 2021","20,770.0","21,000.0","21,000.0","20,600.0","901.10K","0.58%"
"Apr 08, 2021","20,650.0","20,800.0","20,800.0","20,600.0","404.40K","0.19%"
"Apr 07, 2021","20,610.0","20,560.0","20,690.0","20,560.0","379.10K","0.24%"
"Apr 06, 2021","20,560.0","20,500.0","20,720.0","20,400.0","487.90K","0.29%"
"Apr 05, 2021","20,500.0","20,900.0","20,900.0","20,430.0","862.90K","-0.58%"
"Apr 02, 2021","20,620.0","20,410.0","20,700.0","20,400.0","812.20K","2.08%"
"Apr 01, 2021","20,200.0","19,900.0","20,210.0","19,870.0","851.10K","1.56%"
"Mar 31, 2021","19,890.0","19,990.0","19,990.0","19,780.0","552.40K","0.40%"
"Mar 30, 2021","19,810.0","20,000.0","20,000.0","19,750.0","573.30K","-0.45%"
"Mar 29, 2021","19,900.0","19,700.0","19,900.0","19,500.0","513.20K","1.58%"
"Mar 26, 2021","19,590.0","19,620.0","19,620.0","19,050.0","743.30K","-0.15%"
"Mar 25, 2021","19,620.0","19,800.0","20,170.0","19,580.0","1.41M","-0.91%"
"Mar 24, 2021","19,800.0","20,290.0","20,290.0","19,640.0","926.00K","-1.59%"
"Mar 23, 2021","20,120.0","20,350.0","20,350.0","20,030.0","1.46M","-0.98%"
"Mar 22, 2021","20,320.0","20,420.0","20,440.0","20,220.0","656.20K","-0.49%"
