symbol,date,price
Rua,2017-12-27,11975874.8568093
Rua,2017-12-28,11983783.2903826
Rua,2017-12-29,12013500.5733973
Rua,2018-01-02,12066147.0792134
Rua,2018-01-03,12066147.0792134
Rua,2018-01-04,12132078.0219651
Rua,2018-01-05,12167781.3471703
Rua,2018-01-08,12230416.3224477
Rua,2018-01-09,12236771.7028837
Rua,2018-01-10,12260326.9665734
Rua,2018-01-11,12281313.8272775
Rua,2018-01-12,12309378.5021059
Rua,2018-01-15,12421609.9373628
Rua,2018-01-16,12416910.8960301
Rua,2018-01-17,12435955.147394
Rua,2018-01-18,12441163.2371156
Rua,2018-01-19,12403880.0525171
Rua,2018-01-22,12492122.6750889
Rua,2018-01-25,12563114.230594
Rua,2018-01-26,12629553.3084189
Rua,2018-01-29,12706776.5686032
Rua,2018-01-30,12714814.6683316
Rua,2018-01-31,12697787.6595082
Rua,2018-02-01,12702820.4316879
Rua,2018-02-02,12725829.4303124
Rua,2018-02-05,12715804.7103981
Rua,2018-02-06,12726126.6609605
Rua,2018-02-07,12627409.748453
Rua,2018-02-08,12465100.5385482
Rua,2018-02-09,12533227.6573826
Rua,2018-02-12,12443784.0928936
Rua,2018-02-13,12411124.0608815
Rua,2018-02-21,12479861.1577387
Rua,2018-02-22,12529201.9701243
Rua,2018-02-23,12636858.7954326
Rua,2018-02-26,12682035.9877335
Rua,2018-02-27,12723199.7469666
Rua,2018-02-28,12724442.9835351
Rua,2018-03-01,12775737.7825425
Rua,2018-03-02,12788229.0826929
Rua,2018-03-05,12844921.7387372
Rua,2018-03-06,12865613.9099951
Rua,2018-03-07,12813657.2857613
Rua,2018-03-08,12892168.4112859
Rua,2018-03-09,12867726.32422
Rua,2018-03-12,12881655.0691975
Rua,2018-03-13,12885751.2951466
Rua,2018-03-14,12890588.4115113
Rua,2018-03-15,12905791.9717756
Rua,2018-03-16,12930554.905279
Rua,2018-03-19,12953566.7106226
Rua,2018-03-20,12982979.4988402
Rua,2018-03-21,13001279.4921049
Rua,2018-03-22,13018595.3629021
Rua,2018-03-23,13026823.838898
Rua,2018-03-26,13041178.0732679
Rua,2018-03-27,13003992.6710542
Rua,2018-03-28,13038636.0333496
Rua,2018-03-29,13063992.4351872
Rua,2018-03-30,13062714.7483325
Rua,2018-04-02,13023438.3770194
Rua,2018-04-03,13045309.7988555
Rua,2018-04-04,13086086.8357428
Rua,2018-04-05,13065547.3700588
Rua,2018-04-06,13073784.1631258
Rua,2018-04-09,13117027.9936405
Rua,2018-04-10,13128215.4389156
Rua,2018-04-11,13137556.270958
Rua,2018-04-12,13130589.8760214
Rua,2018-04-13,13074066.6726807
Rua,2018-04-16,13064683.1171765
Rua,2018-04-17,13034004.6411657
Rua,2018-04-18,13019835.6732485
Rua,2018-04-19,13002894.6669999
Rua,2018-04-20,12945234.33888
Rua,2018-04-23,12871744.8095147
Rua,2018-04-24,12913487.2490648
Rua,2018-04-26,12825439.719822
Rua,2018-04-27,12745675.4967938
Rua,2018-05-02,12599349.0178923
Rua,2018-05-03,12629350.0281974
Rua,2018-05-04,12598841.6202138
Rua,2018-05-07,12551457.0111781
Rua,2018-05-08,12549526.7671333
Rua,2018-05-09,12626039.979679
Rua,2018-05-10,12618180.379191
Rua,2018-05-11,12599534.0757851
Rua,2018-05-14,12625705.8716978
Rua,2018-05-15,12659872.145468
Rua,2018-05-16,12680591.8194762
Rua,2018-05-17,12696748.3744046
Rua,2018-05-18,12658114.3069162
Rua,2018-05-21,12624344.933830401
Rua,2018-05-22,12634534.9834476
Rua,2018-05-23,12605921.4588298
Rua,2018-05-24,12553707.9136003
Rua,2018-05-25,12508907.0961186
Rua,2018-05-28,12463288.2910241
Rua,2018-05-29,12420178.5718889
Rua,2018-05-30,12361161.6524927
Rua,2018-05-31,12358117.2664214
Rua,2018-06-01,12376258.8740328
Rua,2018-06-04,12416434.2180978
Rua,2018-06-05,12446484.0598166
Rua,2018-06-06,12457338.2119973
Rua,2018-06-07,12540597.9905904
Rua,2018-06-08,12665486.4222647
Rua,2018-06-11,12684890.4545047
Rua,2018-06-12,12692547.4446935
Rua,2018-06-13,12656817.6193286
Rua,2018-06-14,12666159.0126516
Rua,2018-06-15,12626821.8352185
Rua,2018-06-18,12633331.5678244
Rua,2018-06-19,12557629.9670521
Rua,2018-06-20,12444688.7749631
Rua,2018-06-21,12425320.9670562
Rua,2018-06-22,12409119.0561959
Rua,2018-06-25,12446120.3583669
Rua,2018-06-26,12453477.0634252
Rua,2018-06-27,12443243.6014956
Rua,2018-06-28,12393617.6430292
Rua,2018-06-29,12385701.2007408
Rua,2018-07-02,12377294.9009271
Rua,2018-07-03,12327583.9604453
Rua,2018-07-04,12165425.760003
Rua,2018-07-05,12096027.6422355
Rua,2018-07-06,12072804.7531254
Rua,2018-07-09,12124687.7956538
Rua,2018-07-10,12114998.8088327
Rua,2018-07-11,12108684.0907243
Rua,2018-07-12,12057828.1616933
Rua,2018-07-13,12042074.489526
Rua,2018-07-16,12073353.458313
Rua,2018-07-17,12085557.7222416
Rua,2018-07-18,12152187.0119832
Rua,2018-07-19,12210052.2308169
Rua,2018-07-20,12252960.3714331
Rua,2018-07-23,12250239.8442783
Rua,2018-07-24,12228662.7708372
Rua,2018-07-25,12249809.6396002
Rua,2018-07-26,12210598.8762695
Rua,2018-07-27,12216654.7175546
Rua,2018-07-30,12239589.2048809
Rua,2018-07-31,12311919.753115
Rua,2018-08-01,12346212.5143881
Rua,2018-08-02,12332997.8605804
Rua,2018-08-03,12339887.408426
Rua,2018-08-06,12339529.3113918
Rua,2018-08-07,12330104.2872568
Rua,2018-08-08,12311838.5071634
Rua,2018-08-09,12319730.9728701
Rua,2018-08-10,12348504.9264269
Rua,2018-08-13,12350027.6865688
Rua,2018-08-14,12393150.4367013
Rua,2018-08-15,12400861.9620256
Rua,2018-08-16,12406514.8162488
Rua,2018-08-17,12404387.2335698
Rua,2018-08-20,12409136.1829827
Rua,2018-08-21,12420802.170564
Rua,2018-08-22,12430916.605776
Rua,2018-08-23,12451274.0227102
Rua,2018-08-24,12458587.469679
Rua,2018-08-27,12466383.1910838
Rua,2018-08-28,12488602.5053773
Rua,2018-08-29,12507529.0992842
Rua,2018-08-30,12507492.6019698
Rua,2018-08-31,12531586.6469265
Rua,2018-09-04,12524379.4857242
Rua,2018-09-05,12492366.8456847
Rua,2018-09-06,12442247.6436586
Rua,2018-09-07,12430347.9354302
Rua,2018-09-10,12462307.503462
Rua,2018-09-11,12465245.9364788
Rua,2018-09-12,12496782.360171
Rua,2018-09-13,12501890.8014811
Rua,2018-09-14,12530342.0814979
Rua,2018-09-17,12527281.513918
Rua,2018-09-18,12532348.7336088
Rua,2018-09-19,12579194.883142
Rua,2018-09-20,12599909.4017846
Rua,2018-09-21,12609655.4070387
Rua,2018-09-24,12642387.3049383
Rua,2018-09-25,12660349.1906188
Rua,2018-09-26,12705355.2650244
Rua,2018-09-27,12703320.9790643
Rua,2018-09-28,12737687.286736
Rua,2018-10-01,12744043.2990741
Rua,2018-10-02,12732674.0695094
Rua,2018-10-03,12748634.0061689
Rua,2018-10-04,12749883.8160947
Rua,2018-10-05,12772882.4941011
Rua,2018-10-08,12751232.7280782
Rua,2018-10-09,12742099.7379373
Rua,2018-10-10,12731189.7114664
Rua,2018-10-11,12728901.8026483
Rua,2018-10-12,12707894.1227677
Rua,2018-10-15,12722581.4580779
Rua,2018-10-16,12705814.5992956
Rua,2018-10-17,12717388.6694584
Rua,2018-10-18,12725475.3637917
Rua,2018-10-19,12722149.3749578
Rua,2018-10-22,12714826.9011246
Rua,2018-10-23,12711967.5183172
Rua,2018-10-24,12666500.8140936
Rua,2018-10-25,12634429.3606413
Rua,2018-10-26,12621985.9525459
Rua,2018-10-29,12607760.820127
Rua,2018-10-30,12584940.668962
Rua,2018-10-31,12606100.2932945
Rua,2018-11-01,12630741.9654021
Rua,2018-11-02,12647578.8324303
Rua,2018-11-05,12658271.0304755
Rua,2018-11-06,12658942.421224
Rua,2018-11-07,12660479.8633775
Rua,2018-11-08,12661077.7919018
Rua,2018-11-09,12645139.6517548
Rua,2018-11-12,12645788.4082262
Rua,2018-11-13,12634239.2197213
Rua,2018-11-14,12623924.1875208
Rua,2018-11-15,12608138.8996852
Rua,2018-11-16,12617414.8620589
Rua,2018-11-19,12627052.6008326
Rua,2018-11-20,12643566.0793323
Rua,2018-11-21,12657433.9239627
Rua,2018-11-22,12676378.4516364
Rua,2018-11-23,12678714.4581475
Rua,2018-11-26,12678600.2589849
Rua,2018-11-27,12669242.7535524
Rua,2018-11-28,12671730.066034
Rua,2018-11-29,12683239.6140924
Rua,2018-11-30,12682883.8537365
Rua,2018-12-03,12698168.3524315
Rua,2018-12-04,12726082.3036346
Rua,2018-12-05,12733185.9726281
Rua,2018-12-06,12737012.937607
Rua,2018-12-07,12752788.2822274
Rua,2018-12-10,12747088.8256339
Rua,2018-12-11,12734374.1246002
Rua,2018-12-12,12748783.5394323
Rua,2018-12-13,12753567.768388
Rua,2018-12-14,12774921.3200757
Rua,2018-12-17,12748405.5190761
Rua,2018-12-18,12726014.8780583
Rua,2018-12-19,12726774.7228729
Rua,2018-12-20,12716175.3282605
Rua,2018-12-21,12699580.4473986
Rua,2018-12-24,12703462.0954287
Rua,2018-12-25,12689928.6232105
Rua,2018-12-26,12680540.8731997
Rua,2018-12-27,12691763.3455912
Rua,2018-12-28,12704122.5912142
Rua,2019-01-02,12709653.6474422
Rua,2019-01-03,12696261.0331487
Rua,2019-01-04,12695605.0982082
Rua,2019-01-07,12685855.2385221
Rua,2019-01-08,12701978.9055721
Rua,2019-01-09,12698994.3862598
Rua,2019-01-10,12720101.5208926
Rua,2019-01-11,12726097.1244371
Rua,2019-01-14,12726544.1026586
Rua,2019-01-15,12731453.9930599
Rua,2019-01-16,12736944.719013
Rua,2019-01-17,12730936.2472627
Rua,2019-01-18,12736155.6776055
Rua,2019-01-21,12746422.463782
