Date,Open,High,Low,Close,Adj Close,Volume
2019-08-28,481.500000,490.500000,468.500000,487.500000,487.500000,467539
2019-08-29,490.500000,490.500000,485.000000,488.000000,488.000000,355842
2019-08-30,486.500000,490.000000,486.500000,489.000000,489.000000,29469
2019-09-02,490.500000,490.500000,488.000000,488.500000,488.500000,43304
2019-09-03,487.000000,492.000000,487.000000,492.000000,492.000000,30934
2019-09-04,491.000000,496.500000,491.000000,494.000000,494.000000,70942
2019-09-05,491.000000,495.500000,491.000000,491.500000,491.500000,82643
2019-09-06,495.000000,496.000000,491.200012,495.000000,495.000000,93281
2019-09-09,497.500000,497.500000,491.774994,493.000000,493.000000,161560
2019-09-10,493.000000,500.000000,489.199005,493.500000,493.500000,1091747
2019-09-11,496.000000,496.000000,492.500000,494.000000,494.000000,4850722
2019-09-12,494.000000,495.000000,491.500000,493.000000,493.000000,46948
2019-09-13,490.000000,498.000000,490.000000,498.000000,498.000000,146381
2019-09-16,503.000000,503.000000,493.500000,498.000000,498.000000,79606
2019-09-17,501.000000,502.000000,498.000000,502.000000,502.000000,199874
2019-09-18,502.000000,503.989990,497.500000,501.000000,501.000000,109757
2019-09-19,504.000000,505.000000,501.000000,504.000000,504.000000,164820
2019-09-20,506.000000,511.000000,500.000000,507.000000,507.000000,164126
2019-09-23,501.000000,509.959991,501.000000,509.000000,509.000000,30912
2019-09-24,510.000000,510.000000,496.500000,499.000000,499.000000,251093
2019-09-25,499.000000,504.000000,499.000000,499.000000,499.000000,31011
2019-09-26,503.000000,505.000000,497.000000,498.500000,498.500000,447453
2019-09-27,507.000000,509.000000,500.000000,503.000000,503.000000,42029
2019-09-30,502.000000,508.000000,499.000000,504.000000,504.000000,457800
2019-10-01,504.000000,505.000000,498.000000,500.000000,500.000000,244886
2019-10-02,498.500000,503.940002,498.500000,498.500000,498.500000,41534
2019-10-03,504.000000,506.000000,501.333008,502.000000,502.000000,238429
2019-10-04,502.000000,504.000000,500.000000,502.000000,502.000000,65588
2019-10-07,501.000000,503.000000,499.500000,503.000000,503.000000,74645
2019-10-08,497.500000,503.924988,497.500000,499.000000,499.000000,237120
2019-10-09,500.000000,504.808014,498.000000,498.500000,498.500000,29134
2019-10-10,499.000000,505.000000,498.500000,500.000000,500.000000,110393
2019-10-11,498.000000,506.000000,498.000000,503.000000,503.000000,442338
2019-10-14,505.000000,505.750000,498.500000,503.000000,503.000000,109822
2019-10-15,504.000000,504.000000,498.000000,500.000000,500.000000,154387
2019-10-16,496.000000,501.000000,496.000000,501.000000,501.000000,580309
2019-10-17,501.000000,501.000000,497.000000,499.000000,499.000000,184910
2019-10-18,500.000000,500.220001,492.500000,498.000000,498.000000,93978
2019-10-21,498.500000,498.500000,493.375000,495.000000,495.000000,123879
2019-10-22,495.000000,496.000000,492.000000,492.000000,492.000000,106948
2019-10-23,492.000000,494.000000,489.720001,490.500000,490.500000,1062910
2019-10-24,498.000000,498.000000,492.500000,497.000000,497.000000,52628
2019-10-25,495.000000,495.000000,485.000000,489.500000,489.500000,176177
2019-10-28,485.500000,495.000000,485.019989,487.000000,487.000000,81964
2019-10-29,493.000000,493.000000,485.500000,489.000000,489.000000,51927
2019-10-30,489.500000,489.500000,486.000000,489.000000,489.000000,114380
2019-10-31,489.000000,489.095001,485.000000,485.000000,485.000000,426895
2019-11-01,485.500000,495.500000,485.364990,494.000000,494.000000,639332
2019-11-04,490.000000,499.000000,490.000000,498.000000,498.000000,59725
2019-11-05,499.000000,500.000000,495.666992,500.000000,500.000000,59971
2019-11-06,499.000000,502.000000,497.000000,502.000000,502.000000,142831
2019-11-07,505.000000,507.000000,499.000000,507.000000,507.000000,81484
2019-11-08,505.000000,507.000000,502.000000,505.000000,505.000000,43259
2019-11-11,500.000000,505.000000,499.500000,500.000000,500.000000,121309
2019-11-12,500.000000,502.000000,500.000000,501.000000,501.000000,168636
2019-11-13,502.000000,502.000000,499.000000,500.000000,500.000000,123223
2019-11-14,495.500000,496.950012,492.000000,493.000000,493.000000,58738
2019-11-15,494.000000,497.000000,494.000000,496.500000,496.500000,259863
2019-11-18,497.000000,497.859985,489.000000,489.000000,489.000000,154996
2019-11-19,490.500000,494.423004,489.000000,490.500000,490.500000,65645
2019-11-20,490.500000,492.588013,490.500000,492.000000,492.000000,44452
2019-11-21,491.000000,491.000000,485.029999,487.500000,487.500000,82372
2019-11-22,487.500000,488.000000,485.000000,488.000000,488.000000,217507
2019-11-25,489.000000,490.000000,484.269989,486.500000,486.500000,212321
2019-11-26,489.500000,490.000000,488.000000,490.000000,490.000000,104155
2019-11-27,491.000000,492.500000,489.000000,489.500000,489.500000,200616
2019-11-28,490.000000,491.000000,484.822998,490.000000,490.000000,137757
2019-11-29,490.000000,490.000000,484.500000,489.000000,489.000000,38852
2019-12-02,487.000000,489.000000,484.000000,486.500000,486.500000,145066
2019-12-03,486.000000,487.195007,480.304993,482.500000,482.500000,193886
2019-12-04,480.500000,485.000000,480.500000,484.000000,484.000000,135047
2019-12-05,485.500000,485.500000,482.500000,483.000000,483.000000,66867
2019-12-06,482.500000,485.000000,476.535004,478.500000,478.500000,123503
2019-12-09,481.500000,481.500000,475.000000,477.000000,477.000000,150632
2019-12-10,476.000000,478.190002,473.000000,474.000000,474.000000,83428
2019-12-11,472.000000,474.000000,465.000000,468.000000,468.000000,122570
2019-12-12,472.500000,472.500000,464.500000,468.000000,468.000000,120106
2019-12-13,469.000000,472.500000,468.559998,472.500000,472.500000,309938
2019-12-16,465.000000,470.500000,464.000000,470.000000,470.000000,230675
2019-12-17,469.500000,469.500000,464.500000,467.000000,467.000000,179204
2019-12-18,467.000000,469.325012,462.500000,467.500000,467.500000,378788
2019-12-19,468.500000,469.500000,466.158997,468.500000,468.500000,195664
2019-12-20,469.000000,469.000000,462.500000,466.500000,466.500000,443902
2019-12-23,470.000000,471.000000,468.500000,469.000000,469.000000,147399
2019-12-24,472.500000,480.000000,466.859985,472.500000,472.500000,95912
2019-12-27,468.000000,477.500000,468.000000,475.500000,475.500000,82661
2019-12-30,477.000000,477.000000,471.959991,476.000000,476.000000,104728
2019-12-31,475.000000,476.000000,471.220001,474.500000,474.500000,18786
2020-01-02,475.000000,476.000000,470.000000,476.000000,476.000000,136571
2020-01-03,476.000000,476.500000,474.752991,476.500000,476.500000,89504
2020-01-06,476.500000,476.500000,472.000000,472.000000,472.000000,49359
2020-01-07,468.500000,472.500000,466.500000,470.500000,470.500000,131497
2020-01-08,467.000000,471.959991,459.000000,460.000000,460.000000,105488
2020-01-09,464.000000,466.000000,460.500000,463.000000,463.000000,70301
2020-01-10,467.000000,467.500000,460.500000,464.000000,464.000000,243978
2020-01-13,466.000000,468.000000,463.140015,464.500000,464.500000,127962
2020-01-14,464.500000,467.000000,464.000000,465.000000,465.000000,246704
2020-01-15,468.000000,470.000000,465.500000,466.000000,466.000000,141614
2020-01-16,466.000000,470.000000,465.984985,470.000000,470.000000,103388
2020-01-17,470.000000,476.000000,465.500000,475.500000,475.500000,141695
2020-01-20,471.000000,480.000000,471.000000,480.000000,480.000000,62324
2020-01-21,472.000000,480.000000,472.000000,480.000000,480.000000,35385
2020-01-22,480.000000,480.000000,474.489990,477.500000,477.500000,111309
2020-01-23,476.000000,480.000000,476.000000,477.000000,477.000000,51141
2020-01-24,479.500000,480.000000,476.000000,480.000000,480.000000,105317
2020-01-27,473.000000,480.000000,470.000000,475.000000,475.000000,294938
2020-01-28,475.500000,475.500000,469.000000,471.500000,471.500000,79854
2020-01-29,471.500000,475.500000,467.000000,470.500000,470.500000,144926
2020-01-30,471.000000,471.079987,460.924011,461.500000,461.500000,92231
2020-01-31,465.000000,465.000000,452.500000,456.000000,456.000000,118686
2020-02-03,452.500000,460.000000,446.000000,446.000000,446.000000,180221
2020-02-04,450.000000,450.000000,446.000000,446.000000,446.000000,215510
2020-02-05,446.500000,449.375000,446.000000,447.000000,447.000000,106468
2020-02-06,452.000000,452.000000,447.000000,450.000000,450.000000,262696
2020-02-07,450.000000,454.000000,446.614014,454.000000,454.000000,198724
2020-02-10,454.000000,454.000000,450.500000,450.500000,450.500000,48472
2020-02-11,446.000000,454.500000,446.000000,448.000000,448.000000,247090
2020-02-12,454.000000,455.299988,446.614014,453.000000,453.000000,121501
2020-02-13,457.500000,457.500000,451.619995,452.500000,452.500000,32439
2020-02-14,458.000000,458.500000,452.000000,456.000000,456.000000,159336
2020-02-17,453.500000,458.375000,451.500000,451.500000,451.500000,49196
2020-02-18,454.000000,456.000000,452.000000,453.000000,453.000000,157338
2020-02-19,450.500000,454.450012,450.500000,452.000000,452.000000,162771
2020-02-20,451.000000,456.799988,450.000000,452.000000,452.000000,120630
2020-02-21,451.500000,454.864014,446.000000,446.000000,446.000000,173935
2020-02-24,440.000000,440.000000,416.500000,416.500000,416.500000,299707
2020-02-25,413.500000,425.364990,412.000000,418.000000,418.000000,492790
2020-02-26,413.500000,422.500000,413.500000,416.000000,416.000000,454998
2020-02-27,414.500000,420.649994,412.000000,412.000000,412.000000,172015
2020-02-28,406.000000,415.000000,400.000000,404.000000,404.000000,562185
2020-03-02,416.000000,416.000000,402.000000,410.000000,410.000000,201669
2020-03-03,416.500000,424.790009,410.369995,420.000000,420.000000,124096
2020-03-04,421.000000,423.500000,416.000000,420.000000,420.000000,87899
2020-03-05,420.000000,424.500000,419.000000,424.500000,424.500000,75373
2020-03-06,424.000000,424.500000,408.000000,408.000000,408.000000,468678
2020-03-09,405.500000,405.500000,383.500000,383.500000,383.500000,141676
2020-03-10,393.500000,404.000000,389.000000,389.000000,389.000000,141865
2020-03-11,383.500000,389.519989,379.000000,380.000000,380.000000,166363
2020-03-12,368.500000,368.500000,347.500000,349.500000,349.500000,754880
2020-03-13,359.000000,368.500000,352.157990,356.000000,356.000000,135195
2020-03-16,353.500000,353.799988,288.000000,315.000000,315.000000,611124
2020-03-17,319.000000,331.500000,315.000000,330.000000,330.000000,243577
2020-03-18,320.000000,338.500000,315.500000,328.500000,328.500000,215141
2020-03-19,330.000000,332.000000,325.000000,327.000000,327.000000,411470
2020-03-20,339.000000,353.000000,331.000000,353.000000,353.000000,349977
2020-03-23,328.500000,331.950012,309.000000,326.000000,326.000000,329913
2020-03-24,331.500000,331.500000,316.500000,322.000000,322.000000,60646
2020-03-25,330.000000,330.000000,322.000000,322.000000,322.000000,184493
2020-03-26,325.000000,338.000000,325.000000,336.000000,336.000000,1301610
2020-03-27,335.000000,335.000000,324.000000,335.000000,335.000000,384379
2020-03-30,321.000000,335.000000,312.500000,320.500000,320.500000,195070
2020-03-31,325.000000,335.000000,312.515991,335.000000,335.000000,982290
2020-04-01,330.500000,335.500000,323.500000,335.500000,335.500000,165537
2020-04-02,337.000000,337.000000,330.000000,330.000000,330.000000,88598
2020-04-03,332.000000,356.500000,331.000000,352.000000,352.000000,517249
2020-04-06,361.000000,368.000000,354.255005,368.000000,368.000000,395534
2020-04-07,370.000000,376.500000,363.500000,370.000000,370.000000,214847
2020-04-08,365.000000,374.000000,365.000000,369.500000,369.500000,92300
2020-04-09,371.500000,378.429993,367.000000,372.000000,372.000000,203289
2020-04-14,373.000000,379.980011,367.315002,372.500000,372.500000,235380
2020-04-15,373.000000,377.779999,367.000000,372.000000,372.000000,258533
2020-04-16,375.000000,377.119995,367.859985,376.000000,376.000000,241249
2020-04-17,383.500000,387.000000,372.627014,384.000000,384.000000,471098
2020-04-20,387.000000,397.000000,383.195007,397.000000,397.000000,284779
2020-04-21,395.000000,395.000000,385.000000,385.000000,385.000000,60496
2020-04-22,382.000000,387.000000,379.500000,383.000000,383.000000,125189
2020-04-23,383.000000,388.000000,383.000000,383.000000,383.000000,368715
2020-04-24,383.500000,385.000000,380.000000,384.000000,384.000000,100856
2020-04-27,380.000000,390.000000,380.000000,390.000000,390.000000,54776
2020-04-28,390.000000,393.500000,385.149994,393.500000,393.500000,568298
2020-04-29,394.000000,396.000000,390.000000,390.000000,390.000000,95888
2020-04-30,395.000000,396.000000,389.000000,390.000000,390.000000,354510
2020-05-01,389.000000,390.000000,381.000000,382.000000,382.000000,305755
2020-05-04,386.500000,387.200012,372.000000,372.000000,372.000000,133304
2020-05-05,379.500000,379.500000,370.500000,375.000000,375.000000,92235
2020-05-06,379.000000,387.000000,374.019989,380.000000,380.000000,220687
2020-05-07,387.500000,395.000000,382.200012,388.000000,388.000000,211256
2020-05-11,393.000000,404.000000,392.179993,404.000000,404.000000,273123
2020-05-12,405.500000,412.000000,398.000000,408.000000,408.000000,82142
2020-05-13,412.500000,413.299988,406.000000,406.000000,406.000000,78423
2020-05-14,405.500000,412.272003,388.000000,394.000000,394.000000,98576
2020-05-15,403.500000,403.500000,392.000000,392.000000,392.000000,484789
2020-05-18,395.500000,415.000000,395.500000,414.500000,414.500000,202192
2020-05-19,418.500000,429.000000,414.720001,425.000000,425.000000,319401
2020-05-20,428.000000,428.000000,424.000000,425.000000,425.000000,180361
2020-05-21,420.000000,428.000000,420.000000,427.000000,427.000000,36466
2020-05-22,421.500000,425.260010,421.500000,422.000000,422.000000,151273
2020-05-26,422.000000,428.500000,422.000000,428.500000,428.500000,144134
2020-05-27,431.000000,432.500000,425.000000,425.000000,425.000000,62355
2020-05-28,425.000000,433.000000,423.500000,425.500000,425.500000,58463
2020-05-29,433.000000,434.000000,425.500000,426.000000,426.000000,107820
2020-06-01,432.500000,437.420990,428.921997,436.000000,436.000000,81425
2020-06-02,429.000000,439.000000,429.000000,432.000000,432.000000,87780
2020-06-03,439.000000,440.000000,433.000000,433.000000,433.000000,205616
2020-06-04,430.500000,438.000000,430.000000,430.500000,430.500000,802021
2020-06-05,434.500000,438.500000,430.000000,433.500000,433.500000,146565
2020-06-08,435.500000,450.000000,431.000000,439.000000,439.000000,249938
2020-06-09,440.500000,445.894989,440.000000,440.000000,440.000000,141033
2020-06-10,437.000000,445.549988,433.000000,433.000000,433.000000,93376
2020-06-11,431.500000,439.149994,420.000000,420.000000,420.000000,934004
2020-06-12,415.500000,418.000000,414.500000,418.000000,418.000000,75638
2020-06-15,412.000000,421.346008,412.545013,414.000000,414.000000,149600
2020-06-16,422.000000,427.000000,418.500000,425.000000,425.000000,193965
2020-06-17,422.000000,426.346008,422.000000,426.000000,426.000000,54743
2020-06-18,426.000000,432.368988,426.000000,431.500000,431.500000,65987
2020-06-19,434.000000,445.000000,433.000000,445.000000,445.000000,542047
2020-06-22,435.500000,446.000000,435.500000,440.000000,440.000000,200330
2020-06-23,440.000000,444.500000,435.000000,435.000000,435.000000,126285
2020-06-24,435.000000,439.733002,430.500000,431.000000,431.000000,31657
2020-06-25,432.000000,435.000000,426.500000,430.000000,430.000000,69491
2020-06-26,430.000000,434.750000,427.000000,434.500000,434.500000,34637
2020-06-29,421.500000,427.238007,418.000000,422.000000,422.000000,367553
2020-06-30,422.500000,422.500000,415.500000,415.500000,415.500000,168371
2020-07-01,417.500000,427.000000,417.500000,427.000000,427.000000,485564
2020-07-02,425.000000,428.859985,422.000000,425.000000,425.000000,323774
2020-07-03,430.000000,431.500000,423.500000,425.000000,425.000000,60892
2020-07-06,432.000000,436.712006,430.000000,431.500000,431.500000,69335
2020-07-07,431.500000,434.725006,427.500000,432.500000,432.500000,965616
2020-07-08,430.000000,435.000000,430.000000,435.000000,435.000000,58417
2020-07-09,438.000000,439.000000,430.500000,433.000000,433.000000,181230
2020-07-10,430.000000,441.000000,430.000000,439.000000,439.000000,173906
2020-07-13,432.500000,440.000000,432.500000,436.000000,436.000000,246056
2020-07-14,430.500000,440.000000,430.500000,440.000000,440.000000,889237
2020-07-15,440.000000,441.000000,433.000000,433.000000,433.000000,261836
2020-07-16,433.000000,440.380005,433.000000,433.000000,433.000000,192465
2020-07-17,433.000000,439.660004,431.632996,435.000000,435.000000,85787
2020-07-20,434.000000,440.000000,430.000000,430.000000,430.000000,100778
2020-07-21,433.000000,438.170013,428.500000,428.500000,428.500000,49853
2020-07-22,428.000000,431.380005,418.000000,418.000000,418.000000,56194
2020-07-23,417.500000,425.000000,417.500000,421.000000,421.000000,114751
2020-07-24,420.000000,420.000000,408.000000,408.000000,408.000000,267790
2020-07-27,400.500000,400.500000,388.500000,395.000000,395.000000,91964
2020-07-28,406.000000,409.000000,398.500000,405.000000,405.000000,459598
2020-07-29,397.000000,406.000000,396.339996,401.500000,401.500000,214272
2020-07-30,410.000000,410.000000,390.000000,390.000000,390.000000,769209
2020-07-31,390.500000,396.000000,390.000000,395.000000,395.000000,115220
2020-08-03,396.000000,403.000000,395.000000,401.500000,401.500000,535420
2020-08-04,404.000000,410.500000,401.500000,408.000000,408.000000,477878
2020-08-05,406.500000,412.100006,405.000000,412.000000,412.000000,236869
2020-08-06,408.500000,413.500000,408.500000,410.500000,410.500000,211203
2020-08-07,404.000000,415.500000,404.000000,412.000000,412.000000,15247
2020-08-10,415.000000,417.000000,409.299988,415.500000,415.500000,34371
2020-08-11,417.000000,425.500000,416.000000,422.000000,422.000000,262596
2020-08-12,423.000000,427.000000,421.000000,427.000000,427.000000,28813
2020-08-13,425.500000,429.000000,423.049988,429.000000,429.000000,74136
2020-08-14,427.000000,431.500000,423.000000,425.000000,425.000000,152818
2020-08-17,425.000000,429.399994,423.000000,423.000000,423.000000,154559
2020-08-18,423.000000,425.000000,420.000000,421.000000,421.000000,159330
2020-08-19,421.000000,423.399994,416.500000,417.500000,417.500000,110817
2020-08-20,417.000000,423.500000,417.000000,422.000000,422.000000,293936
2020-08-21,418.500000,426.000000,418.500000,426.000000,426.000000,1915619
2020-08-24,425.500000,432.287994,419.024994,431.500000,431.500000,40952
2020-08-25,433.500000,436.839996,432.500000,434.000000,434.000000,763618
2020-08-26,438.000000,440.000000,432.500000,435.000000,435.000000,151448
2020-08-27,434.000000,434.000000,430.000000,432.000000,432.000000,511806
2020-08-28,430.000000,433.250000,428.000000,428.000000,428.000000,257087
2020-09-01,428.500000,435.292999,428.000000,429.000000,429.000000,304902
2020-09-02,429.000000,432.000000,427.500000,428.000000,428.000000,73076
2020-09-03,435.500000,435.500000,426.000000,426.000000,426.000000,176366
2020-09-04,428.000000,437.476990,427.540009,436.500000,436.500000,333578
2020-09-07,433.500000,438.000000,430.862000,434.500000,434.500000,91425
2020-09-08,436.000000,437.500000,428.000000,429.500000,429.500000,52218
2020-09-09,438.000000,438.000000,426.000000,430.000000,430.000000,128557
2020-09-10,437.000000,437.000000,426.000000,426.000000,426.000000,130505
2020-09-11,426.500000,434.559998,426.500000,434.500000,434.500000,214620
2020-09-14,430.000000,438.000000,430.000000,436.500000,436.500000,206962
2020-09-15,437.000000,442.000000,436.000000,437.000000,437.000000,282900
2020-09-16,443.000000,443.000000,433.000000,433.000000,433.000000,103743
2020-09-17,431.000000,434.975006,431.000000,431.500000,431.500000,154371
2020-09-18,432.000000,438.880005,431.000000,431.500000,431.500000,110631
2020-09-21,440.000000,440.000000,426.000000,428.500000,428.500000,186364
2020-09-22,428.500000,439.500000,428.500000,438.500000,438.500000,365116
2020-09-23,440.000000,451.500000,439.500000,451.500000,451.500000,385086
2020-09-24,445.000000,449.500000,444.500000,445.000000,445.000000,140153
2020-09-25,452.000000,452.000000,447.000000,449.500000,449.500000,44943
2020-09-28,456.000000,457.000000,449.174988,457.000000,457.000000,40762
2020-09-29,458.000000,458.000000,450.000000,450.000000,450.000000,30175
2020-09-30,447.000000,455.500000,447.000000,450.000000,450.000000,61723
2020-10-01,456.500000,459.000000,448.475006,457.000000,457.000000,1136153
2020-10-02,452.000000,458.500000,447.500000,454.000000,454.000000,105909
2020-10-05,458.000000,458.000000,448.500000,457.000000,457.000000,856670
2020-10-06,457.000000,463.000000,452.018005,460.000000,460.000000,134237
2020-10-07,465.000000,467.500000,458.799988,465.000000,465.000000,41822
2020-10-08,465.000000,466.149994,460.000000,461.000000,461.000000,264364
2020-10-09,458.500000,467.500000,458.500000,465.000000,465.000000,85561
2020-10-12,464.000000,468.000000,464.000000,465.000000,465.000000,174795
2020-10-13,462.500000,470.000000,460.000000,460.000000,460.000000,44824
2020-10-14,460.000000,466.839996,460.000000,462.000000,462.000000,794398
2020-10-15,460.000000,465.000000,460.000000,465.000000,465.000000,206285
2020-10-16,469.500000,470.000000,465.000000,470.000000,470.000000,191881
2020-10-19,471.000000,471.000000,467.000000,470.000000,470.000000,124698
2020-10-20,468.500000,472.500000,468.000000,470.000000,470.000000,300557
2020-10-21,470.000000,478.500000,468.200012,476.000000,476.000000,234181
2020-10-22,479.000000,479.000000,475.000000,475.500000,475.500000,92926
2020-10-23,475.000000,480.000000,472.500000,476.000000,476.000000,309082
2020-10-26,470.000000,480.000000,470.000000,477.000000,477.000000,55052
2020-10-27,480.000000,480.000000,471.500000,474.000000,474.000000,36278
2020-10-28,470.000000,473.000000,465.000000,465.000000,465.000000,120578
2020-10-29,457.000000,466.500000,457.000000,464.000000,464.000000,291477
2020-10-30,458.000000,466.424988,458.000000,463.000000,463.000000,382064
2020-11-02,466.000000,467.000000,460.000000,464.000000,464.000000,161550
2020-11-03,467.000000,476.500000,464.000000,464.000000,464.000000,197474
2020-11-04,464.000000,472.000000,464.000000,472.000000,472.000000,129258
2020-11-05,472.500000,477.000000,466.000000,470.500000,470.500000,694737
2020-11-06,477.000000,477.000000,470.500000,473.000000,473.000000,226073
2020-11-09,484.500000,498.500000,484.500000,489.000000,489.000000,195984
2020-11-10,495.000000,498.000000,488.000000,493.500000,493.500000,439971
2020-11-11,494.500000,497.000000,488.494995,497.000000,497.000000,365504
2020-11-12,498.000000,508.000000,495.000000,507.000000,507.000000,626870
2020-11-13,502.000000,508.000000,500.000000,507.000000,507.000000,347039
2020-11-16,502.000000,512.000000,501.000000,512.000000,512.000000,182350
2020-11-17,520.000000,520.000000,506.000000,506.000000,506.000000,827109
2020-11-18,507.000000,514.000000,506.838013,509.000000,509.000000,407710
2020-11-19,507.000000,525.000000,505.000000,524.000000,524.000000,427150
2020-11-20,515.000000,531.000000,515.000000,529.000000,529.000000,170854
2020-11-23,532.000000,534.000000,525.000000,533.000000,533.000000,196924
2020-11-24,530.000000,533.000000,528.000000,533.000000,533.000000,181144
2020-11-25,530.000000,534.000000,525.000000,534.000000,534.000000,206579
2020-11-26,536.000000,539.000000,531.000000,538.000000,538.000000,478415
2020-11-27,530.000000,540.000000,529.000000,538.000000,538.000000,566657
2020-11-30,539.000000,539.000000,525.000000,528.000000,528.000000,371769
2020-12-01,530.000000,534.000000,518.000000,530.000000,530.000000,296313
2020-12-02,524.000000,535.000000,524.000000,534.000000,534.000000,413532
2020-12-03,530.000000,539.843994,530.000000,539.000000,539.000000,202481
2020-12-04,539.000000,539.000000,535.000000,537.000000,537.000000,313571
2020-12-07,543.000000,543.000000,536.000000,537.000000,537.000000,136302
2020-12-08,540.000000,540.000000,531.000000,538.000000,538.000000,234485
2020-12-09,538.000000,539.000000,532.000000,532.000000,532.000000,127639
2020-12-10,530.000000,537.000000,528.000000,532.000000,532.000000,304177
2020-12-11,530.000000,540.000000,530.000000,535.000000,535.000000,97634
2020-12-14,539.000000,560.000000,536.000000,557.000000,557.000000,176792
2020-12-15,553.000000,558.000000,550.000000,557.000000,557.000000,165970
2020-12-16,558.000000,564.000000,557.000000,560.000000,560.000000,366023
2020-12-17,556.000000,557.854980,552.000000,556.000000,556.000000,262489
2020-12-18,560.000000,561.000000,556.000000,558.000000,558.000000,474951
2020-12-21,558.000000,561.000000,556.000000,557.000000,557.000000,116421
2020-12-22,557.000000,560.000000,557.000000,558.000000,558.000000,78493
2020-12-23,555.000000,560.000000,555.000000,556.000000,556.000000,350580
2020-12-24,557.000000,559.000000,556.000000,556.000000,556.000000,28061
2020-12-29,560.000000,560.000000,556.000000,556.000000,556.000000,176877
2020-12-30,556.000000,559.000000,556.000000,556.000000,556.000000,85113
2020-12-31,550.000000,550.000000,544.000000,545.000000,545.000000,96209
2021-01-04,545.000000,554.000000,544.000000,545.000000,545.000000,278798
2021-01-05,549.000000,555.000000,549.000000,553.000000,553.000000,328866
2021-01-06,558.000000,563.000000,555.000000,563.000000,563.000000,156201
2021-01-07,569.000000,572.000000,567.000000,570.000000,570.000000,146146
2021-01-08,572.000000,579.000000,570.000000,579.000000,579.000000,162359
2021-01-11,572.000000,587.000000,572.000000,585.000000,585.000000,212798
2021-01-12,580.000000,587.000000,580.000000,586.000000,586.000000,238228
2021-01-13,590.000000,602.000000,586.000000,601.000000,601.000000,256675
2021-01-14,602.000000,623.000000,600.000000,620.000000,620.000000,440068
2021-01-15,620.000000,625.000000,616.559998,622.000000,622.000000,461460
2021-01-18,622.000000,624.000000,618.414001,620.000000,620.000000,120347
2021-01-19,603.000000,603.966003,598.130005,600.000000,600.000000,277421
2021-01-20,600.000000,615.000000,597.000000,611.000000,611.000000,507416
2021-01-21,608.000000,613.000000,605.000000,610.000000,610.000000,149323
2021-01-22,610.000000,615.000000,608.000000,610.000000,610.000000,212885
2021-01-25,617.000000,617.000000,608.000000,610.000000,610.000000,136734
2021-01-26,603.000000,613.000000,603.000000,611.000000,611.000000,330172
2021-01-27,608.000000,611.000000,604.000000,604.000000,604.000000,298106
2021-01-28,591.000000,591.000000,579.000000,582.000000,582.000000,1067617
2021-01-29,585.000000,589.000000,572.000000,572.000000,572.000000,142951
2021-02-01,571.000000,575.331970,564.000000,570.000000,570.000000,152102
2021-02-02,579.000000,586.000000,576.098022,586.000000,586.000000,100781
2021-02-03,590.000000,602.000000,585.000000,601.000000,601.000000,284615
2021-02-04,603.000000,603.000000,597.000000,598.000000,598.000000,160977
2021-02-05,599.000000,618.000000,596.479980,614.000000,614.000000,276314
2021-02-08,602.000000,608.000000,602.000000,603.000000,603.000000,111846
2021-02-09,610.000000,613.000000,602.000000,606.000000,606.000000,302533
2021-02-10,611.000000,611.000000,598.059998,600.000000,600.000000,75549
2021-02-11,595.000000,603.000000,595.000000,600.000000,600.000000,167060
2021-02-12,604.000000,607.000000,603.000000,605.000000,605.000000,265168
2021-02-15,608.000000,608.000000,600.000000,605.000000,605.000000,174778
2021-02-16,605.000000,607.000000,604.000000,607.000000,607.000000,150883
2021-02-17,615.000000,624.000000,611.000000,621.000000,621.000000,63971
2021-02-18,619.000000,624.000000,606.000000,613.000000,613.000000,56070
2021-02-19,618.000000,618.000000,602.000000,609.000000,609.000000,105406
2021-02-22,610.000000,613.559998,598.033020,600.000000,600.000000,59060
2021-02-23,611.000000,611.000000,597.000000,600.000000,600.000000,369448
2021-02-24,595.000000,605.000000,595.000000,603.000000,603.000000,216855
2021-02-25,596.000000,604.000000,590.000000,594.000000,594.000000,178441
2021-02-26,586.000000,594.000000,586.000000,590.000000,590.000000,158587
2021-03-01,597.000000,598.760010,591.000000,591.000000,591.000000,447484
2021-03-02,595.000000,597.000000,593.000000,593.000000,593.000000,198538
2021-03-03,597.000000,597.950012,589.000000,592.000000,592.000000,218673
2021-03-04,595.000000,595.000000,587.000000,591.000000,591.000000,63033
2021-03-05,589.000000,589.000000,580.000000,581.000000,581.000000,58895
2021-03-08,588.000000,590.000000,583.000000,586.000000,586.000000,103350
2021-03-09,583.000000,587.000000,574.000000,576.000000,576.000000,107932
2021-03-10,584.000000,589.000000,582.000000,584.000000,584.000000,71399
2021-03-11,585.000000,590.000000,579.969971,583.000000,583.000000,243400
2021-03-12,577.000000,581.000000,575.000000,579.000000,579.000000,132610
2021-03-15,580.000000,594.000000,580.000000,594.000000,594.000000,98658
2021-03-16,590.000000,600.000000,587.000000,600.000000,600.000000,87078
2021-03-17,593.000000,603.000000,593.000000,603.000000,603.000000,119788
2021-03-18,604.000000,620.000000,602.000000,620.000000,620.000000,116059
2021-03-19,617.000000,618.000000,605.000000,615.000000,615.000000,281468
2021-03-22,611.000000,618.000000,607.000000,618.000000,618.000000,123411
2021-03-23,613.000000,615.000000,607.000000,609.000000,609.000000,76656
