date,BITCOIN,E1VFVN30,HPG,VCB,VIC,VNM,TCBF
2017-07-04,59160373,12570,14834.199999999999,36764.299999999996,34710.700000000004,95930.59999999999,11277
2017-07-05,59509670.4,13400,14789.300000000001,36906.799999999996,34710.700000000004,95991.9,11277
2017-07-06,59221037.400000006,12650,14969.099999999999,37381.799999999996,35041.3,96543.59999999999,11307
2017-07-07,56838633.75,12600,14834.199999999999,36764.299999999996,34710.700000000004,94520.79999999999,11307
2017-07-08,58201224.75,12600,14834.199999999999,36764.299999999996,34710.700000000004,94520.79999999999,11307
2017-07-09,57016797.74999999,12600,14834.199999999999,36764.299999999996,34710.700000000004,94520.79999999999,11307
2017-07-10,52973111.25000001,12300,14879.2,36194.299999999996,33966.9,92988.29999999999,11307
2017-07-11,52494977.25000001,12380,14789.300000000001,36384.3,34793.4,93785.2,11322
2017-07-12,54169178.050000004,12440,14834.199999999999,36099.3,35206.6,95256.4,11322
2017-07-13,53176500,12440,15103.9,36289.299999999996,35206.6,95808,11333
2017-07-14,50386778.99999999,12470,15148.9,36336.799999999996,35206.6,95072.5,11333
2017-07-15,44638944.75,12470,15148.9,36336.799999999996,35206.6,95072.5,11333
2017-07-16,43445200.5,12470,15148.9,36336.799999999996,35206.6,95072.5,11333
2017-07-17,50805868.7,12270,14766.8,35814.3,35041.3,93110.9,11333
2017-07-18,52464249.5,12020,14407.199999999999,35861.8,34958.7,93172.2,11355
2017-07-19,51358137.65,12140,14294.800000000001,35719.299999999996,34710.700000000004,93785.2,11355
2017-07-20,65328567.8,12110,14227.4,35576.799999999996,35041.3,93172.2,11343
2017-07-21,60390551.24999999,12040,14115,35149.299999999996,35082.6,92865.79999999999,11343
2017-07-22,64204260.75,12040,14115,35149.299999999996,35082.6,92865.79999999999,11343
2017-07-23,62591013.00000001,12040,14115,35149.299999999996,35082.6,92865.79999999999,11343
2017-07-24,62786169.800000004,12030,14204.9,35434.3,34876,93049.59999999999,11343
2017-07-25,58286130,12000,14384.7,35434.3,34710.700000000004,93049.59999999999,11363
2017-07-26,57409437.724999994,12140,14744.300000000001,35529.299999999996,35206.6,93785.2,11363
2017-07-27,60561897.74999999,12140,14587,35481.8,34958.7,93723.9,11362
2017-07-28,63323191.995000005,12270,14587,35624.299999999996,35454.5,93785.2,11362
2017-07-29,61371722.985,12270,14587,35624.299999999996,35454.5,93785.2,11362
2017-07-30,61912206.714999996,12270,14587,35624.299999999996,35454.5,93785.2,11362
2017-07-31,64926883.32,12350,14519.6,35861.8,36776.899999999994,93540,11362
2017-08-01,62098107.75,12440,14699.400000000001,36479.3,36694.200000000004,92620.59999999999,11387
2017-08-02,61355227.5,12430,14519.6,36194.299999999996,36694.200000000004,93417.4,11387
2017-08-03,63355932.15,12360,14519.6,36384.3,36694.200000000004,94398.2,11374
2017-08-04,64961624.900000006,12380,14384.7,36146.799999999996,36818.2,94398.2,11374
2017-08-05,73740745.14999999,12380,14384.7,36146.799999999996,36818.2,94398.2,11374
2017-08-06,73257171.69999999,12380,14384.7,36146.799999999996,36818.2,94398.2,11374
2017-08-07,77258759.05,12490,14497.1,36146.799999999996,36776.899999999994,94214.29999999999,11374
2017-08-08,77808946.05,12430,14519.6,36479.3,37107.4,93172.2,11399
2017-08-09,75980172.60000001,12300,14317.3,35909.3,35950.4,91946.29999999999,11399
2017-08-10,78321620.3,12200,14384.7,35814.3,35702.5,92865.79999999999,11390
2017-08-11,83095149.125,12190,14699.400000000001,35576.799999999996,35950.4,92865.79999999999,11390
2017-08-12,88046335,12190,14699.400000000001,35576.799999999996,35950.4,92865.79999999999,11390
2017-08-13,92284331.925,12190,14699.400000000001,35576.799999999996,35950.4,92865.79999999999,11390
2017-08-14,98196436.50000001,12250,15283.699999999999,35766.8,35950.4,92992,11390
2017-08-15,94544809.075,12220,15059,35434.3,35206.6,92246.6,11438
2017-08-16,99319402.275,12270,15396.1,35624.299999999996,35371.899999999994,91625.4,11438
2017-08-17,97278207.28500001,12220,15126.4,35434.3,35330.6,92432.90000000001,11459
2017-08-18,93225943.02000001,12220,15171.4,35624.299999999996,35330.6,92681.4,11459
2017-08-19,94491693.185,12220,15171.4,35624.299999999996,35330.6,92681.4,11459
2017-08-20,92072926.21499999,12220,15171.4,35624.299999999996,35330.6,92681.4,11459
2017-08-21,90955455,12180,14879.2,35529.299999999996,35454.5,92495.09999999999,11459
2017-08-22,93005022,12170,14946.6,35054.299999999996,35371.899999999994,92246.6,11429
2017-08-23,94202245.14999999,12120,15059,35149.299999999996,35785.1,92246.6,11429
2017-08-24,98049094.155,12290,15148.9,35196.8,35991.700000000004,92122.29999999999,11420
2017-08-25,99113700,12260,15238.8,35291.8,36818.2,92246.6,11420
2017-08-26,98757254.39999999,12260,15238.8,35291.8,36818.2,92246.6,11420
2017-08-27,98661550.57499999,12260,15238.8,35291.8,36818.2,92246.6,11420
2017-08-28,99692747.64999999,12390,15463.6,35576.799999999996,37603.299999999996,92122.29999999999,11420
2017-08-29,104569762.5,12390,15486,35149.299999999996,38057.899999999994,91625.4,11439
2017-08-30,104159860.35,12460,15665.800000000001,35149.299999999996,40661.200000000004,91936,11439
2017-08-31,107817896.35,12630,15755.699999999999,35244.3,40495.9,92184.5,11447
2017-09-01,112467812.69999999,12690,15778.2,35576.799999999996,40826.4,94110.20000000001,11447
2017-09-02,105694272.69999999,12690,15778.2,35576.799999999996,40826.4,94110.20000000001,11447
2017-09-03,105150116.5,12690,15778.2,35576.799999999996,40826.4,94110.20000000001,11447
2017-09-04,102245222.5,12690,15778.2,35576.799999999996,40826.4,94110.20000000001,11447
2017-09-05,100744303.53500001,12730,15913.1,36241.799999999996,41487.6,94793.5,11463
2017-09-06,104902690.5,12750,16182.800000000001,36099.3,41322.299999999996,93799.59999999999,11463
2017-09-07,105084490.5,12820,15958,35814.3,41281,92867.8,11473
2017-09-08,98858100,12800,16160.3,35814.3,41818.2,92619.29999999999,11473
2017-09-09,98502665.36,12800,16160.3,35814.3,41818.2,92619.29999999999,11473
2017-09-10,96616407.36,12800,16160.3,35814.3,41818.2,92619.29999999999,11473
2017-09-11,95667558.4,12820,15868.1,35814.3,40743.8,92184.5,11473
2017-09-12,94638717.00000001,12810,15935.5,36146.799999999996,40743.8,91998.09999999999,11470
2017-09-13,87612147,12820,16587.399999999998,36146.799999999996,39752.1,92060.2,11470
2017-09-14,73865340,13040,16497.5,36384.3,40619.799999999996,92122.29999999999,11474
2017-09-15,84991954.5,13020,16632.3,36099.3,40413.200000000004,91936,11474
2017-09-16,84684939.75,13020,16632.3,36099.3,40413.200000000004,91936,11474
2017-09-17,84536318.25,13020,16632.3,36099.3,40413.200000000004,91936,11474
2017-09-18,93172500,13060,16924.5,35719.299999999996,40495.9,92557.2,11474
2017-09-19,88857249.75,13120,17081.800000000003,35529.299999999996,40578.5,92184.5,11496
2017-09-20,88002243.65,13040,17036.899999999998,35909.3,40495.9,92495.09999999999,11496
2017-09-21,82207005.75,12960,16857.1,35956.8,40578.5,91936,11502
2017-09-22,82242002.25,12950,16947,35766.8,40578.5,91749.6,11502
2017-09-23,86067074.25,12950,16947,35766.8,40578.5,91749.6,11502
2017-09-24,83378252.25,12950,16947,35766.8,40578.5,91749.6,11502
2017-09-25,89116198.30000001,13000,16857.1,35624.299999999996,40495.9,91936,11502
2017-09-26,88308095.7,13000,16812.100000000002,35766.8,40826.4,91998.09999999999,11510
2017-09-27,95466000,12950,16947,35814.3,42231.4,91936,11510
2017-09-28,95204569.5,13060,16969.4,36154.7,41983.5,92557.2,11513
2017-09-29,94488382.69999999,13000,17486.4,36494.4,42314,92681.4,11513
2017-09-30,98625470,13000,17486.4,36494.4,42314,92681.4,11513
2017-10-01,99894031.30000001,13000,17486.4,36494.4,42314,92681.4,11513
2017-10-02,99835316.525,12960,17553.8,36542.9,42148.8,92246.6,11513
2017-10-03,97899072.75,12900,17441.4,36494.4,42231.4,91873.90000000001,11508
2017-10-04,95782239,13050,17823.5,37659.100000000006,42975.200000000004,92246.6,11508
2017-10-05,98172909,13110,17441.4,37562.1,43553.7,92557.2,11505
2017-10-06,99148947.75,13150,17463.899999999998,37901.8,43471.1,92557.2,11505
2017-10-07,100558125,13150,17463.899999999998,37901.8,43471.1,92557.2,11505
2017-10-08,104614310.25,13150,17463.899999999998,37901.8,43471.1,92557.2,11505
2017-10-09,108390408.525,13200,17733.6,38241.5,42975.200000000004,92495.09999999999,11505
2017-10-10,107967500,13250,17846,38484.1,43140.5,92246.6,11521
2017-10-11,109391757.81,13310,17778.600000000002,38193,45371.899999999994,92246.6,11521
2017-10-12,123596800,13400,17756.1,37901.8,45454.5,91936,11530
2017-10-13,127795456,13420,17508.9,38193,46281,92805.7,11530
2017-10-14,132210633.60000001,13420,17508.9,38193,46281,92805.7,11530
2017-10-15,129360864,13420,17508.9,38193,46281,92805.7,11530
2017-10-16,130736940.74999999,13420,17081.800000000003,37901.8,45124,92308.7,11530
2017-10-17,127087289,13460,17531.4,39794.4,45702.5,92619.29999999999,11547
2017-10-18,126648489.58,13460,17261.600000000002,39503.3,45371.899999999994,92557.2,11547
2017-10-19,129609367.22500001,13480,16991.9,39309.1,45454.5,92432.90000000001,11539
2017-10-20,136063368.35,13400,16834.6,39600.299999999996,45702.5,92246.6,11539
2017-10-21,136875781.91,13400,16834.6,39600.299999999996,45702.5,92246.6,11539
2017-10-22,136425728.425,13400,16834.6,39600.299999999996,45702.5,92246.6,11539
2017-10-23,134204763.765,13350,16677.3,38726.799999999996,45785.1,91936,11539
2017-10-24,125535006.885,13410,16857.1,38823.9,45867.8,92557.2,11561
2017-10-25,130440818.25,13560,16789.6,39551.8,45702.5,93489,11561
2017-10-26,133886837.25,13520,16632.3,39406.2,45702.5,94296.5,11562
2017-10-27,131263800,13720,16947,40765,47107.4,94669.2,11562
2017-10-28,130628147.10000001,13720,16947,40765,47107.4,94669.2,11562
2017-10-29,139439627.1,13720,16947,40765,47107.4,94669.2,11562
2017-10-30,139079673.6,13840,16542.4,40668,47933.9,94358.59999999999,11562
2017-10-31,146366177.1,13780,16632.3,40182.7,48347.1,93799.59999999999,11573
2017-11-01,154081342.815,13750,16047.899999999998,40376.8,48429.8,96284.3,11573
2017-11-02,159895545.75,13710,15643.4,39891.5,49586.799999999996,96843.40000000001,11564
2017-11-03,162848852.125,13710,16272.7,40668,49752.1,96408.6,11564
2017-11-04,168357541.875,13710,16272.7,40668,49752.1,96408.6,11564
2017-11-05,167890800,13710,16272.7,40668,49752.1,96408.6,11564
2017-11-06,158318098.4,13860,16587.399999999998,41250.3,50000,98147.90000000001,11564
2017-11-07,161870710.505,13960,16587.399999999998,41201.799999999996,51239.7,98023.6,11590
2017-11-08,169597371.6,14130,16654.800000000003,42318,54132.2,99514.5,11590
2017-11-09,162530650,14020,16654.800000000003,41832.700000000004,56694.200000000004,100943.20000000001,11583
2017-11-10,149400771.87,14150,16744.7,41832.700000000004,54545.5,107962.7,11583
2017-11-11,144155770.45,14150,16744.7,41832.700000000004,54545.5,107962.7,11583
2017-11-12,133699610.72500001,14150,16744.7,41832.700000000004,54545.5,107962.7,11583
2017-11-13,148413268.025,14220,16475,42123.9,56694.200000000004,114609.4,11583
2017-11-14,150032575,14330,16812.100000000002,42512.1,56694.200000000004,111814,11634
2017-11-15,165654034,14570,17419,42318,57024.799999999996,112932.2,11634
2017-11-16,178020854.82999998,14610,17374,43385.7,57768.6,113801.8,11613
2017-11-17,175220350.875,14650,17171.7,43094.5,59008.299999999996,113801.8,11613
2017-11-18,176635339.625,14650,17171.7,43094.5,59008.299999999996,113801.8,11613
2017-11-19,182422711.75,14650,17171.7,43094.5,59008.299999999996,113801.8,11613
2017-11-20,187493987.1,14820,16812.100000000002,43676.8,63057.899999999994,116162.40000000001,11613
2017-11-21,184155390,15060,16879.5,45326.799999999996,63636.4,117404.70000000001,11620
2017-11-22,187460625,15250,17216.7,46588.6,62809.9,114857.9,11620
2017-11-23,182528188.9,15300,17171.7,46491.6,63223.100000000006,114857.9,11632
2017-11-24,186686102.25,15310,17576.3,46006.3,61570.2,114920,11632
2017-11-25,199877737.5,15310,17576.3,46006.3,61570.2,114920,11632
2017-11-26,213640224.75,15310,17576.3,46006.3,61570.2,114920,11632
2017-11-27,221945091.2,15300,17643.7,46491.6,62809.9,114920,11632
2017-11-28,225991535,15340,17711.2,46782.7,62975.200000000004,114920,11639
2017-11-29,225745465.6,15490,17666.2,47559.2,62975.200000000004,114920,11639
2017-11-30,224971402.5,15640,18520.3,47073.9,61570.2,115976,11650
2017-12-01,246881241,15730,18655.2,46879.8,61652.9,121753.1,11650
2017-12-02,248253076,15730,18655.2,46879.8,61652.9,121753.1,11650
2017-12-03,256424125,15730,18655.2,46879.8,61652.9,121753.1,11650
2017-12-04,264487183.70999998,15990,18879.899999999998,47947.5,62892.6,126101.4,11650
2017-12-05,266182320.25,15650,18700.1,46685.7,60330.6,123616.6,11669
2017-12-06,320054350,15280,18992.3,46588.6,60330.6,121131.90000000001,11669
2017-12-07,394987992.135,15420,18857.399999999998,46200.4,59504.1,115541.2,11684
2017-12-08,371703434.815,15430,18520.3,45666.600000000006,60330.6,116845.7,11684
2017-12-09,347697300.78999996,15430,18520.3,45666.600000000006,60330.6,116845.7,11684
2017-12-10,347243772.105,15430,18520.3,45666.600000000006,60330.6,116845.7,11684
2017-12-11,383475609.59999996,15330,18070.8,43288.600000000006,59504.1,118647.09999999999,11684
2017-12-12,402713080.62,15280,17846,43385.7,58843,120821.29999999999,11707
2017-12-13,379079456.735,15130,18115.7,42706.200000000004,59504.1,121007.59999999999,11707
2017-12-14,380471252.7,15360,18273.1,43968,59504.1,124859,11711
2017-12-15,402889542.37499994,15430,18745.100000000002,44647.399999999994,58016.5,122374.3,11711
2017-12-16,446300852.12499994,15430,18745.100000000002,44647.399999999994,58016.5,122374.3,11711
2017-12-17,440145310.37500006,15430,18745.100000000002,44647.399999999994,58016.5,122374.3,11711
2017-12-18,432461592.645,15710,19329.4,46394.5,61157,127343.8,11711
2017-12-19,405179993.855,15740,19599.2,46346,60743.8,126101.4,11718
2017-12-20,374685614.125,15740,19779,47559.2,60743.8,125480.2,11718
2017-12-21,357961142,15710,19823.899999999998,47073.9,60330.6,126660.5,11733
2017-12-22,322771781.695,15650,19936.3,49306.3,62479.3,126039.3,11733
2017-12-23,342426227.515,15650,19936.3,49306.3,62479.3,126039.3,11733
2017-12-24,323030034.19,15650,19936.3,49306.3,62479.3,126039.3,11733
2017-12-25,321859837.78,15730,19711.5,49888.6,64462.8,124237.79999999999,11733
2017-12-26,358492453.2,15850,19734,49888.6,64462.8,126039.3,11728
2017-12-27,348994070.34,15860,20408.3,50956.299999999996,63801.7,127343.8,11728
2017-12-28,328166952.105,16040,20588.100000000002,52509.3,63966.9,128411.30000000002,11765
2017-12-29,330772285.5,16180,21060.1,52703.4,63884.3,130538.90000000001,11765
2017-12-30,291596172.9,16180,21060.1,52703.4,63884.3,130538.90000000001,11765
2017-12-31,314831682.29999995,16180,21060.1,52703.4,63884.3,130538.90000000001,11765
2018-01-01,306131027.1,16180,21060.1,52703.4,63884.3,130538.90000000001,11765
2018-01-02,335688092.1,16410,21442.2,53382.8,64628.100000000006,132353.7,11781
2018-01-03,342856112.19,16650,21397.2,53285.7,66528.9,133855.6,11781
2018-01-04,343945751.898,16750,21667,53771,66942.09999999999,134418.80000000002,11833
2018-01-05,385153347.09499997,16710,21577,52412.2,66115.7,133605.3,11833
2018-01-06,388309513.40500003,16710,21577,52412.2,66115.7,133605.3,11833
2018-01-07,367308449.09,16710,21577,52412.2,66115.7,133605.3,11833
2018-01-08,340545319.75,16980,22251.3,53771,66363.6,131415,11833
2018-01-09,328856042.405,17160,23779.699999999997,56779.899999999994,66611.59999999999,129537.7,11810
2018-01-10,337867400.93,17090,23240.300000000003,56294.600000000006,66776.9,132040.8,11810
2018-01-11,302192772.45,17350,23240.300000000003,57071.1,66942.09999999999,131415,11797
2018-01-12,313845290,17450,23420.100000000002,56294.600000000006,70578.5,131352.5,11797
2018-01-13,322201250.52500004,17450,23420.100000000002,56294.600000000006,70578.5,131352.5,11797
2018-01-14,310126155.185,17450,23420.100000000002,56294.600000000006,70578.5,131352.5,11797
2018-01-15,308622105,17600,24543.9,58235.799999999996,72066.1,130476.40000000001,11797
2018-01-16,262760712.10500002,17580,25173.2,58235.799999999996,71074.4,130351.20000000001,11837
2018-01-17,254380227.125,17250,24094.4,54547.5,69421.5,125845.6,11837
2018-01-18,256788155.655,17250,25173.2,56779.899999999994,69752.1,128661.59999999999,11815
2018-01-19,261170810.375,17550,26836.5,59206.4,69421.5,128661.59999999999,11815
2018-01-20,289875095,17550,26836.5,59206.4,69421.5,128661.59999999999,11815
2018-01-21,261606436.125,17550,26836.5,59206.4,69421.5,128661.59999999999,11815
2018-01-22,244522523.70000002,17850,28589.600000000002,61438.7,70247.9,132416.30000000002,11815
2018-01-23,245839799.87,17850,28589.600000000002,61438.7,70247.9,132416.30000000002,11812
2018-01-24,257918379.29500002,17850,28589.600000000002,61438.7,70247.9,132416.30000000002,11812
2018-01-25,252528693,18500,27645.600000000002,65709.40000000001,70330.6,129537.7,11817
2018-01-26,251788815.345,18150,28724.399999999998,67068.20000000001,70661.2,132541.5,11817
2018-01-27,257060149.5,18150,28724.399999999998,67068.20000000001,70661.2,132541.5,11817
2018-01-28,261988328,18150,28724.399999999998,67068.20000000001,70661.2,132541.5,11817
2018-01-29,252614680.11,18010,27645.600000000002,66000.5,70661.2,129224.79999999999,11817
2018-01-30,226986450,18000,27555.7,65029.899999999994,70247.9,127973.20000000001,11835
2018-01-31,229370772.9,18000,28005.199999999997,64641.7,71074.4,127347.4,11835
2018-02-01,204708656.185,17800,27420.8,64641.7,71570.2,127034.5,11810
2018-02-02,199560185.44,17900,27465.800000000003,65418.2,72066.1,129537.7,11810
2018-02-03,209835780,17900,27465.800000000003,65418.2,72066.1,129537.7,11810
2018-02-04,185489152.145,17900,27465.800000000003,65418.2,72066.1,129537.7,11810
2018-02-05,156799601.92499998,16910,25622.699999999997,60856.4,67024.8,127097.09999999999,11810
2018-02-06,174604926.6,16440,26072.3,60177,67024.8,123843,11856
2018-02-07,171996040.125,16940,26746.5,61632.9,66942.09999999999,125344.9,11856
2018-02-08,186542651.9,16650,26836.5,61050.5,65289.299999999996,123342.4,11856
2018-02-09,196853604.525,16350.000000000002,26207.100000000002,59109.299999999996,64628.100000000006,119525.09999999999,11856
2018-02-10,194049391.725,16350.000000000002,26207.100000000002,59109.299999999996,64628.100000000006,119525.09999999999,11856
2018-02-11,183277055.475,16350.000000000002,26207.100000000002,59109.299999999996,64628.100000000006,119525.09999999999,11856
2018-02-12,201440681.26000002,17000,26431.899999999998,61632.9,69090.90000000001,120150.9,11856
2018-02-13,193510727.125,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-14,215107693.35,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-15,227784155.225,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-16,230878279.17499998,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-17,252541461.25,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-18,235704758.3,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-19,252961550,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-20,254991261.15,17330,27241,62118.200000000004,71157,121089.6,11866
2018-02-21,237494878.72500002,17670,26971.3,64253.5,74380.2,127159.7,11866
2018-02-22,223362175,17450,26476.8,64835.8,74793.40000000001,125783,11894
2018-02-23,230702145.095,17900,27690.5,69300.6,75702.5,126408.8,11894
2018-02-24,220324063.11,17900,27690.5,69300.6,75702.5,126408.8,11894
2018-02-25,218263091.595,17900,27690.5,69300.6,75702.5,126408.8,11894
2018-02-26,234242600,18000,28949.2,69785.9,78512.4,125157.2,11894
2018-02-27,240394750.785,18000,28814.399999999998,71047.6,77272.7,125157.2,11892
2018-02-28,234562543.39000002,18000,29668.399999999998,71630,78429.8,122654,11892
2018-03-01,247887627.96,18150,29983.1,69397.59999999999,77686,122654,11907
2018-03-02,250371000,18240,29803.3,69688.8,78099.2,124719.09999999999,11907
2018-03-03,260215132.5,18240,29803.3,69688.8,78099.2,124719.09999999999,11907
2018-03-04,261066393.9,18240,29803.3,69688.8,78099.2,124719.09999999999,11907
2018-03-05,259026764.41000003,17900,27735.5,66000.5,77686,126659.09999999999,11907
2018-03-06,243633650,17900,28724.399999999998,69106.5,81405,126408.8,11906
2018-03-07,225774240,17700,27465.800000000003,67553.5,81487.6,128974.5,11906
2018-03-08,211751609.29999998,18100,27780.4,67456.40000000001,85289.3,130789.3,11911
2018-03-09,210653055,18170,27645.600000000002,68912.3,85537.2,130163.5,11911
2018-03-10,200193009.84,18170,27645.600000000002,68912.3,85537.2,130163.5,11911
2018-03-11,217000642.67999998,18170,27645.600000000002,68912.3,85537.2,130163.5,11911
2018-03-12,207557520,18000,27870.4,69882.90000000001,82644.59999999999,128911.90000000001,11911
2018-03-13,208172395.125,18100,27645.600000000002,69882.90000000001,84793.40000000001,131415,11932
2018-03-14,186845348.495,18300,27780.4,71630,84710.7,133292.4,11932
2018-03-15,188059322.325,18210,27241,71630,82231.4,131540.2,11940
2018-03-16,188376237.5,18300,27061.2,72503.5,82396.7,133918.2,11940
2018-03-17,179043247.79000002,18300,27061.2,72503.5,82396.7,133918.2,11940
2018-03-18,186486784,18300,27061.2,72503.5,82396.7,133918.2,11940
2018-03-19,195545763,18550,28364.8,72115.3,86281,132666.59999999998,11940
2018-03-20,202693050,18650,27645.600000000002,71824.1,86115.7,130789.3,11957
2018-03-21,202502080.94,18780,28319.9,71338.8,89256.20000000001,130789.3,11957
2018-03-22,198660476.55,18910,28230,69882.90000000001,89256.20000000001,130789.3,11938
2018-03-23,203564661.3,18700,27600.6,67844.7,90495.90000000001,129537.7,11938
2018-03-24,194540146.02,18700,27600.6,67844.7,90495.90000000001,129537.7,11938
2018-03-25,192753759,18700,27600.6,67844.7,90495.90000000001,129537.7,11938
2018-03-26,185795595,18760,26476.8,69785.9,94049.59999999999,130476.40000000001,11938
2018-03-27,177815108.95499998,18950,26701.6,68912.3,93388.40000000001,133292.4,11985
2018-03-28,181244927.68,18900,26926.4,68427,94628.1,132040.8,11985
2018-03-29,161491031.905,18750,27330.9,68912.3,95041.3,129537.7,11980
2018-03-30,156093539.94,18880,27151.1,68427,96859.5,127034.5,11980
2018-03-31,157928229,18880,27151.1,68427,96859.5,127034.5,11980
2018-04-01,155364131.94,18880,27151.1,68427,96859.5,127034.5,11980
2018-04-02,160573390.425,19100,26521.8,71824.1,101652.90000000001,124969.5,11980
2018-04-03,169361969,18960,26297,72115.3,101074.4,121214.7,11985
2018-04-04,154955575.04000002,19100,26521.8,71338.8,105371.9,125157.2,11985
2018-04-05,154812381.9,19200,26431.899999999998,71338.8,108264.5,123467.6,11994
2018-04-06,150929975.525,19000,27151.1,71338.8,109421.5,124030.8,11994
2018-04-07,157200663.025,19000,27151.1,71338.8,109421.5,124030.8,11994
2018-04-08,160073778.025,19000,27151.1,71338.8,109421.5,124030.8,11994
2018-04-09,154330980.525,19300,27330.9,71630,111487.6,123780.5,11994
2018-04-10,155558584.575,19050,27330.9,72309.4,108264.5,123279.79999999999,11985
2018-04-11,158234213.595,18700,27196.100000000002,69106.5,104132.2,122654,11985
2018-04-12,180393766,18720,27735.5,68815.29999999999,104958.7,122841.8,12016
2018-04-13,179858173.935,18600,27510.7,65903.5,105454.5,122466.3,12016
2018-04-14,182362866.015,18600,27510.7,65903.5,105454.5,122466.3,12016
2018-04-15,190386904.125,18600,27510.7,65903.5,105454.5,122466.3,12016
2018-04-16,183334503.07500002,18500,27016.300000000003,63962.299999999996,106363.6,118899.3,12016
2018-04-17,179722847.25,18550,26836.5,65029.899999999994,107438,115457.5,12046
2018-04-18,185654786.70000002,18300,26521.8,62894.6,107355.40000000001,117334.90000000001,12046
2018-04-19,188473446,18200,25622.699999999997,59206.4,99917.4,117334.90000000001,12044
2018-04-20,201902700.44,17800,26431.899999999998,62118.200000000004,101652.90000000001,116396.2,12044
2018-04-21,203021944.24,17800,26431.899999999998,62118.200000000004,101652.90000000001,116396.2,12044
2018-04-22,200279967.72,17800,26431.899999999998,62118.200000000004,101652.90000000001,116396.2,12044
2018-04-23,203379097.95,17400,24993.4,57847.5,101818.20000000001,114143.4,12044
2018-04-24,219720850,17300,25173.2,58235.799999999996,104958.7,112641.5,12050
2018-04-25,201869498.62,17300,25173.2,58235.799999999996,104958.7,112641.5,12050
2018-04-26,211098128.37,16700,24049.399999999998,56488.700000000004,104958.7,113267.3,12048
2018-04-27,203108466.92499998,16600,24184.3,58235.799999999996,104132.2,115770.4,12048
2018-04-28,212383227.365,16600,24184.3,58235.799999999996,104132.2,115770.4,12048
2018-04-29,213726729.135,16600,24184.3,58235.799999999996,104132.2,115770.4,12048
2018-04-30,210421696.57,16600,24184.3,58235.799999999996,104132.2,115770.4,12048
2018-05-01,206517073.41500002,16600,24184.3,58235.799999999996,104132.2,115770.4,12048
2018-05-02,209184515.28,16400,24454,56488.700000000004,103305.8,115457.5,12048
2018-05-03,221382156.75,16490,24409,57847.5,101652.90000000001,115770.4,12074
2018-05-04,220512922.5,16520,24274.2,57265.2,102892.6,115144.59999999999,12074
2018-05-05,223131300,16520,24274.2,57265.2,102892.6,115144.59999999999,12074
2018-05-06,218577600,16520,24274.2,57265.2,102892.6,115144.59999999999,12074
2018-05-07,213027778.125,17200,25173.2,60274,102975.2,118899.3,12074
2018-05-08,209001678.225,17170,25622.699999999997,59206.4,102396.7,115833,12070
2018-05-09,211827922.16,17100,25622.699999999997,57750.5,101570.2,115770.4,12070
2018-05-10,205169312.70000002,17000,24813.600000000002,54838.700000000004,99586.8,112641.5,12075
2018-05-11,191343824.1,16800,25038.399999999998,56197.5,102479.29999999999,111389.9,12075
2018-05-12,192975750,16800,25038.399999999998,56197.5,102479.29999999999,111389.9,12075
2018-05-13,197782497,16800,25038.399999999998,56197.5,102479.29999999999,111389.9,12075
2018-05-14,197394225,17290,25083.300000000003,56585.799999999996,109090.90000000001,111389.9,12075
2018-05-15,193036002.92999998,17300,24903.5,56974,109090.90000000001,110138.3,12083
2018-05-16,190013740,16990,24274.2,55324,107438,105820.40000000001,12083
2018-05-17,183543725,16650,23824.7,55129.9,101652.90000000001,103254.7,12084
2018-05-18,187718569.60500002,16700,24229.199999999997,54838.700000000004,101652.90000000001,107072,12084
2018-05-19,187652263.8,16700,24229.199999999997,54838.700000000004,101652.90000000001,107072,12084
2018-05-20,194060913.53,16700,24229.199999999997,54838.700000000004,101652.90000000001,107072,12084
2018-05-21,191131218.96,16400,23914.6,54062.2,94545.5,103880.5,12084
2018-05-22,181875935.15,15630,22700.9,51829.799999999996,87933.9,101377.3,12136
2018-05-23,170918870,15900,23240.300000000003,52897.5,85124,104694,12136
2018-05-24,172751768.7,15600,23554.9,51732.799999999996,86033.1,105132,12114
2018-05-25,169843934.7,15400,23420.100000000002,48529.8,88429.8,103880.5,12114
2018-05-26,167085121.5,15400,23420.100000000002,48529.8,88429.8,103880.5,12114
2018-05-27,167282992.8,15400,23420.100000000002,48529.8,88429.8,103880.5,12114
2018-05-28,162164097.13,14800,21891.7,45423.9,91735.5,103254.7,12114
2018-05-29,170367750,15100,23375.1,48529.8,90909.09999999999,105507.5,12111
2018-05-30,168670128.55,15000,23734.8,50471,91735.5,103567.6,12111
2018-05-31,170702910,15800,25218.2,52509.3,95867.8,102754,12124
2018-06-01,171303953.04,16040,25622.699999999997,55324,98347.09999999999,105257.2,12124
2018-06-02,174087466.74,16040,25622.699999999997,55324,98347.09999999999,105257.2,12124
2018-06-03,175682116.89,16040,25622.699999999997,55324,98347.09999999999,105257.2,12124
